source_layer	source_node	target_layer	target_node	count
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10387	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10403	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10423	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10441	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10471	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10483	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10493	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10495	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10513	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10517	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10555	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10563	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10565	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10593	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10609	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10613	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10641	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10643	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10651	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10683	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10723	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10727	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10747	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10753	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10755	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10757	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10773	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10777	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10789	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10801	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10811	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10813	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10859	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10883	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10903	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10967	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11015	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11029	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11031	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11037	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11053	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11071	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11091	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11109	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11115	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11123	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11167	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11181	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11217	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11221	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11225	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11231	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11239	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11247	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11257	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11273	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11305	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11337	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11339	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G12245	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G12443	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G12881	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14205	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14223	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14235	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14285	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14287	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14289	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14309	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14311	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14313	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14327	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14345	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14347	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14479	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14493	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14505	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14525	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14543	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14549	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14553	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14577	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14607	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14641	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14649	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14675	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14683	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14687	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14701	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14719	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14767	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14811	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14849	Layer4_FinalLabelClass	Positive	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14851	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14853	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14855	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14871	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14873	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14879	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14895	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14899	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14903	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14907	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14913	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14919	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14921	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14925	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14933	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14935	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14945	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14965	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14973	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14975	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15001	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15013	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15079	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15103	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15113	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15157	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15165	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15173	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15175	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15193	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15205	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15207	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15221	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15257	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15329	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15381	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15387	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15399	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15407	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15415	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15549	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15571	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15579	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15601	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15603	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15605	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15631	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16551	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16609	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16613	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16615	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16617	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16659	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16697	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16701	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16791	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16793	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16833	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16835	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16837	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16845	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16889	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16967	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16977	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17005	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17051	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17113	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17115	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17125	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17183	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17185	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17191	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17221	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17223	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17225	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17231	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17251	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17257	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17273	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17277	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17295	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17299	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17301	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17333	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17337	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17349	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17351	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17373	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17375	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17385	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17391	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17395	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17403	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17411	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17417	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17427	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17431	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17451	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17455	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17457	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17461	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17489	Layer4_FinalLabelClass	Positive	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17537	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17561	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17567	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17569	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17577	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17579	Layer4_FinalLabelClass	Positive	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17601	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17603	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17613	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17637	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17655	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17725	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17759	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17773	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17791	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17793	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17815	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17841	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17845	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17847	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17849	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17851	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17877	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17883	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17885	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17893	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17897	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17899	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17903	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17911	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17913	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17915	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17935	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17945	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17947	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17949	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17963	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17979	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17981	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17987	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18015	Layer4_FinalLabelClass	Excluded	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18043	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18045	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18047	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18049	Layer4_FinalLabelClass	Positive_High	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18053	Layer4_FinalLabelClass	Positive_High	1
