layer	node	count
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07187	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07207	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07223	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07225	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07227	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07233	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07249	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07283	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07295	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07329	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07331	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07339	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07373	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07377	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07379	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07383	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07389	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07407	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07417	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07471	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07523	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07525	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07551	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07565	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07567	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07579	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07629	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07633	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07635	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07651	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07659	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07673	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07679	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07689	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07697	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07699	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07715	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07765	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07769	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07777	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07877	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07895	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07901	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07909	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07911	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07917	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07951	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07953	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07959	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07971	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07985	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G07989	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G08011	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G08043	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G08051	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G08071	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G08125	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G08289	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G08293	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G08333	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G08337	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G08663	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09179	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09193	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09283	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09285	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09597	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09637	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09673	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09675	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09683	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09687	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09819	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09823	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09887	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09909	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09919	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09931	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09965	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09977	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09979	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09995	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G09997	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10005	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10051	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10055	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10061	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10065	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10081	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10085	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10107	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10115	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10173	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10201	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10215	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10243	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10251	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10281	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10301	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10303	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10335	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10345	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10359	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10387	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10403	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10423	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10441	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10471	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10483	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10493	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10495	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10513	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10517	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10555	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10563	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10565	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10593	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10609	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10613	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10641	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10643	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10651	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10683	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10723	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10727	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10747	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10753	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10755	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10757	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10773	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10777	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10789	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10801	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10811	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10813	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10859	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10883	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10903	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G10967	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11015	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11029	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11031	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11037	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11053	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11071	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11091	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11109	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11115	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11123	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11167	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11181	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11217	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11221	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11225	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11231	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11239	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11247	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11257	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11273	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11305	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11337	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G11339	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G12245	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G12443	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G12881	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14205	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14223	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14235	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14285	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14287	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14289	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14309	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14311	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14313	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14327	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14345	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14347	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14479	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14493	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14505	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14525	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14543	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14549	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14553	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14577	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14607	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14641	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14649	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14675	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14683	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14687	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14701	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14719	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14767	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14811	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14849	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14851	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14853	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14855	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14871	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14873	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14879	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14895	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14899	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14903	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14907	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14913	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14919	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14921	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14925	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14933	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14935	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14945	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14965	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14973	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G14975	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15001	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15013	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15079	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15103	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15113	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15157	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15165	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15173	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15175	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15193	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15205	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15207	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15221	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15257	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15329	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15381	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15387	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15399	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15407	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15415	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15549	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15571	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15579	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15601	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15603	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15605	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G15631	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16551	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16609	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16613	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16615	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16617	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16659	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16697	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16701	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16791	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16793	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16833	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16835	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16837	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16845	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16889	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16967	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G16977	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17005	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17051	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17113	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17115	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17125	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17183	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17185	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17191	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17221	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17223	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17225	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17231	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17251	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17257	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17273	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17277	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17295	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17299	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17301	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17333	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17337	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17349	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17351	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17373	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17375	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17385	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17391	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17395	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17403	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17411	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17417	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17427	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17431	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17451	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17455	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17457	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17461	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17489	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17537	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17561	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17567	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17569	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17577	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17579	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17601	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17603	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17613	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17637	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17655	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17725	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17759	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17773	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17791	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17793	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17815	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17841	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17845	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17847	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17849	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17851	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17877	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17883	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17885	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17893	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17897	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17899	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17903	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17911	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17913	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17915	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17935	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17945	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17947	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17949	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17963	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17979	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17981	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G17987	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18015	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18043	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18045	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18047	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18049	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18053	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18055	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18065	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18073	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18081	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18093	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18095	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18101	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18103	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18111	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18113	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18117	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18121	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18141	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18155	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18163	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18167	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18171	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18187	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18199	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18209	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18235	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18237	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18241	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18243	1
