fusion_method	threshold	metric	mean	sd	n	split_used
Gated+WBCE	0.69	precision	0.5705449731874618	0.040478838870145264	5	test
Gated+WBCE	0.7	precision	0.578622173620985	0.04228660107454104	5	test
Gated+WBCE	0.71	precision	0.5935495188606927	0.03886204378527305	5	test
Gated+WBCE	0.72	precision	0.6011764527343295	0.03970305389641082	5	test
Gated+WBCE	0.73	precision	0.6138603062356849	0.04604652004709981	5	test
Gated+WBCE	0.74	precision	0.6257047249082641	0.052903577203249605	5	test
Gated+WBCE	0.75	precision	0.6459231508218657	0.05400411165349804	5	test
Gated+WBCE	0.76	precision	0.6646821094208892	0.051256260444873324	5	test
Gated+WBCE	0.77	precision	0.693580159969228	0.05857383907719579	5	test
Gated+WBCE	0.78	precision	0.7178824286632113	0.05887397126197333	5	test
Gated+WBCE	0.79	precision	0.7390137707408266	0.05912391251349774	5	test
Gated+WBCE	0.8	precision	0.7731633888157387	0.055507000047808126	5	test
Gated+WBCE	0.81	precision	0.7994377573645867	0.056134850964357316	5	test
Gated+WBCE	0.82	precision	0.812650417437147	0.03357000084255175	5	test
Gated+WBCE	0.83	precision	0.8280408666149954	0.0205383349659268	5	test
Gated+WBCE	0.84	precision	0.8360299771768585	0.0273853990547134	5	test
Gated+WBCE	0.85	precision	0.8355499890862774	0.05005335498565363	5	test
Gated+WBCE	0.86	precision	0.8440973969361065	0.04798360456852155	5	test
Gated+WBCE	0.87	precision	0.8470471903982542	0.031113554581478197	5	test
Gated+WBCE	0.88	precision	0.8309851551956815	0.020332147009540138	5	test
Gated+WBCE	0.89	precision	0.906043956043956	0.059317761149823914	5	test
Gated+WBCE	0.9	precision	0.689064558629776	0.3909341045074155	5	test
Gated+WBCE	0.91	precision	0.5178571428571429	0.47279293910263304	5	test
Gated+WBCE	0.92	precision	0.6	0.5477225575051662	5	test
Gated+WBCE	0.93	precision	0.4	0.5477225575051662	5	test
Gated+WBCE	0.94	precision	0.0	0.0	5	test
Gated+WBCE	0.95	precision	0.0	0.0	5	test
Gated+WBCE	0.96	precision	0.0	0.0	5	test
Gated+WBCE	0.97	precision	0.0	0.0	5	test
Gated+WBCE	0.98	precision	0.0	0.0	5	test
Gated+WBCE	0.99	precision	0.0	0.0	5	test
Gated+WBCE	1.0	precision	0.0	0.0	5	test
Residual gated	0.0	precision	0.09151692436272461	0.0	5	test
Residual gated	0.01	precision	0.283315143878588	0.08371777121902825	5	test
Residual gated	0.02	precision	0.302440988338159	0.08435270586422093	5	test
Residual gated	0.03	precision	0.312721058597479	0.0805940346812443	5	test
Residual gated	0.04	precision	0.32123941783932125	0.07832917322480079	5	test
Residual gated	0.05	precision	0.3283013603695707	0.07918959868078822	5	test
Residual gated	0.06	precision	0.33374105285298294	0.0781189861362254	5	test
Residual gated	0.07	precision	0.33825531420539656	0.07798035374213289	5	test
Residual gated	0.08	precision	0.3410879174564476	0.07585373303285313	5	test
Residual gated	0.09	precision	0.3463162770756464	0.07568700967077242	5	test
Residual gated	0.1	precision	0.35124170951263883	0.07566686038633956	5	test
Residual gated	0.11	precision	0.35552916888225156	0.07588840166511485	5	test
Residual gated	0.12	precision	0.3589965026960715	0.07444172347898122	5	test
Residual gated	0.13	precision	0.36117863833682307	0.07563705574175847	5	test
Residual gated	0.14	precision	0.36545655956153333	0.07568017246588447	5	test
Residual gated	0.15	precision	0.3680763537809038	0.07477344537891364	5	test
Residual gated	0.16	precision	0.3716092458053203	0.07507628131789423	5	test
Residual gated	0.17	precision	0.37374932341794154	0.07311341944281545	5	test
Residual gated	0.18	precision	0.3765195927200709	0.07195349861040712	5	test
Residual gated	0.19	precision	0.3775723021697961	0.07163917656428948	5	test
Residual gated	0.2	precision	0.37982632380912046	0.07145386059373583	5	test
Residual gated	0.21	precision	0.3817548563905333	0.0719234683692362	5	test
Residual gated	0.22	precision	0.3818753163238669	0.07264595284758474	5	test
Residual gated	0.23	precision	0.3836089873274111	0.07130638524681407	5	test
Residual gated	0.24	precision	0.38572072719687	0.070058954603875	5	test
Residual gated	0.25	precision	0.3868412358910117	0.06917058638158986	5	test
Residual gated	0.26	precision	0.39008961159136507	0.06938642330755936	5	test
Residual gated	0.27	precision	0.3910692117518782	0.06890836655961496	5	test
Residual gated	0.28	precision	0.39440958831465506	0.06909424132572649	5	test
Residual gated	0.29	precision	0.3972133287819364	0.07073657173107613	5	test
Residual gated	0.3	precision	0.39924335772924724	0.07131483632382053	5	test
Residual gated	0.31	precision	0.4004147781371909	0.07003557791799618	5	test
Residual gated	0.32	precision	0.4031224332136934	0.06971266729070333	5	test
Residual gated	0.33	precision	0.4044495291294523	0.06679346020289606	5	test
Residual gated	0.34	precision	0.4057861844756938	0.06684741273708206	5	test
Residual gated	0.35	precision	0.4090491848209024	0.06598466782339947	5	test
Residual gated	0.36	precision	0.41076330548995654	0.06521356539812154	5	test
Residual gated	0.37	precision	0.41396934919208334	0.0639080036054894	5	test
Residual gated	0.38	precision	0.4149210553919243	0.06290298227054733	5	test
Residual gated	0.39	precision	0.41652702498880245	0.062141530211599696	5	test
Residual gated	0.4	precision	0.41926907558439125	0.05909530774674292	5	test
Residual gated	0.41	precision	0.4207912438420931	0.05725357882606759	5	test
Residual gated	0.42	precision	0.42231528624020775	0.0558177829228593	5	test
Residual gated	0.43	precision	0.4248019703057427	0.055676937634616994	5	test
Residual gated	0.44	precision	0.4270352499536079	0.05557025041110992	5	test
Residual gated	0.45	precision	0.430281924669193	0.05539713717126811	5	test
Residual gated	0.46	precision	0.4320395501139875	0.054891877500337846	5	test
Residual gated	0.47	precision	0.4341438971373336	0.05383561967358854	5	test
Residual gated	0.48	precision	0.43737195673786167	0.05299035159895798	5	test
Residual gated	0.49	precision	0.4404260136512623	0.05337819682831916	5	test
Residual gated	0.5	precision	0.44099468725529534	0.05312526986110786	5	test
Residual gated	0.51	precision	0.4414157444065584	0.05245373928650125	5	test
Residual gated	0.52	precision	0.4414531792468586	0.049619306641815616	5	test
Residual gated	0.53	precision	0.4430428747015139	0.049191621403794725	5	test
Residual gated	0.54	precision	0.44666026424401534	0.04831378983459816	5	test
Residual gated	0.55	precision	0.4491658074087591	0.04602103604591949	5	test
Residual gated	0.56	precision	0.452320484810168	0.0445858996946473	5	test
Residual gated	0.57	precision	0.45392991959360457	0.043669860830560174	5	test
Residual gated	0.58	precision	0.45611372728625765	0.03953065376664002	5	test
Residual gated	0.59	precision	0.45858175216027186	0.03728429833061226	5	test
Residual gated	0.6	precision	0.4613174248753863	0.03618976211833221	5	test
Residual gated	0.61	precision	0.462878199835128	0.03590988861142056	5	test
Residual gated	0.62	precision	0.4644900561152034	0.03757303644383504	5	test
Residual gated	0.63	precision	0.4650448390667856	0.0375676900320613	5	test
Residual gated	0.64	precision	0.4680467260792017	0.03641859111001733	5	test
Residual gated	0.65	precision	0.4715124521440087	0.03457989270768645	5	test
Residual gated	0.66	precision	0.47157296233420415	0.03570861208213869	5	test
Residual gated	0.67	precision	0.47490840761237924	0.033555743419502834	5	test
Residual gated	0.68	precision	0.47927153876301326	0.03735656465597831	5	test
Residual gated	0.69	precision	0.4813463850175471	0.03671277027968473	5	test
Residual gated	0.7	precision	0.4813792503098915	0.03494666099097659	5	test
Residual gated	0.71	precision	0.4806574309940723	0.03598839705346664	5	test
Residual gated	0.72	precision	0.48245532245532247	0.03621600431933891	5	test
Residual gated	0.73	precision	0.4858064859470253	0.038451909850290455	5	test
Residual gated	0.74	precision	0.4880475489510777	0.04245152034668763	5	test
Residual gated	0.75	precision	0.49123258332388964	0.04069812364321217	5	test
Residual gated	0.76	precision	0.494474168281826	0.04120650946212927	5	test
Residual gated	0.77	precision	0.4962965512591141	0.03981982219812007	5	test
Residual gated	0.78	precision	0.4987753536026647	0.04360388969371029	5	test
Residual gated	0.79	precision	0.5027975105784177	0.04418310254191977	5	test
Residual gated	0.8	precision	0.5069556813790757	0.04514532288986328	5	test
Residual gated	0.81	precision	0.5086154343228384	0.04106480701275358	5	test
Residual gated	0.82	precision	0.5145385979395064	0.04126151369575986	5	test
Residual gated	0.83	precision	0.5217239618617797	0.03845157632574868	5	test
Residual gated	0.84	precision	0.5267838881777653	0.03599853746289209	5	test
Residual gated	0.85	precision	0.5332540158319045	0.03295039259939997	5	test
Residual gated	0.86	precision	0.543507106223999	0.034429971682596615	5	test
Residual gated	0.87	precision	0.5467554718847685	0.03195189360706819	5	test
Residual gated	0.88	precision	0.5582715632997566	0.03647389771035716	5	test
Residual gated	0.89	precision	0.567468163916448	0.030272749780525254	5	test
Residual gated	0.9	precision	0.5776826501830061	0.02268761751117084	5	test
Residual gated	0.91	precision	0.5942292272097633	0.031040394858214363	5	test
Residual gated	0.92	precision	0.6055419937997071	0.04031204449230492	5	test
Residual gated	0.93	precision	0.6258016080472713	0.05988729172979182	5	test
Residual gated	0.94	precision	0.6381136746148449	0.06444442054654222	5	test
Residual gated	0.95	precision	0.668113225386515	0.07595142636771758	5	test
Residual gated	0.96	precision	0.686201650177155	0.06148205215384376	5	test
Residual gated	0.97	precision	0.7083574975395377	0.07673611712005608	5	test
Residual gated	0.98	precision	0.7640833885375997	0.1106832454466313	5	test
Residual gated	0.99	precision	0.6882458770614692	0.131880423891049	5	test
Residual gated	1.0	precision	0.0	0.0	5	test
Residual gated+WBCE	0.0	precision	0.09151692436272461	0.0	5	test
Residual gated+WBCE	0.01	precision	0.22490975431410654	0.0057769085414968325	5	test
Residual gated+WBCE	0.02	precision	0.24574742034450292	0.005720892968577004	5	test
Residual gated+WBCE	0.03	precision	0.2597439719611856	0.004906927406837935	5	test
Residual gated+WBCE	0.04	precision	0.27166955399834963	0.005133059581232089	5	test
Residual gated+WBCE	0.05	precision	0.281136485590083	0.005967063971193575	5	test
Residual gated+WBCE	0.06	precision	0.2884744397226353	0.005306113204417807	5	test
Residual gated+WBCE	0.07	precision	0.29683861578724696	0.006385217688293447	5	test
Residual gated+WBCE	0.08	precision	0.3039383613089589	0.0071202385776417175	5	test
Residual gated+WBCE	0.09	precision	0.31022498480854754	0.006487893869338894	5	test
Residual gated+WBCE	0.1	precision	0.315246075905556	0.0064259510033658354	5	test
Residual gated+WBCE	0.11	precision	0.31961586480103216	0.007113223807027713	5	test
Residual gated+WBCE	0.12	precision	0.3233964639754832	0.007898476188693104	5	test
Residual gated+WBCE	0.13	precision	0.326473050712783	0.006712627500054069	5	test
Residual gated+WBCE	0.14	precision	0.3306588520666838	0.006090621910045616	5	test
Residual gated+WBCE	0.15	precision	0.3348028184933673	0.007461743835087663	5	test
Residual gated+WBCE	0.16	precision	0.3385812036727681	0.007389138920336432	5	test
Residual gated+WBCE	0.17	precision	0.34185123646770255	0.007161771235098461	5	test
Residual gated+WBCE	0.18	precision	0.34553954434514295	0.00633085398660233	5	test
Residual gated+WBCE	0.19	precision	0.347772344977394	0.0069628454220848675	5	test
Residual gated+WBCE	0.2	precision	0.35279264139153177	0.006535493824843243	5	test
Residual gated+WBCE	0.21	precision	0.3566150899248096	0.005858642869375931	5	test
Residual gated+WBCE	0.22	precision	0.3606544896007991	0.00363260620339746	5	test
Residual gated+WBCE	0.23	precision	0.36480422189374284	0.0030806722149754953	5	test
Residual gated+WBCE	0.24	precision	0.3683634438454248	0.005909063982210722	5	test
Residual gated+WBCE	0.25	precision	0.3709363552641046	0.006054181144028281	5	test
Residual gated+WBCE	0.26	precision	0.37412912860518277	0.007524470646739738	5	test
Residual gated+WBCE	0.27	precision	0.37747584331971773	0.005631920274888837	5	test
