Gene,GSM77298,GSM77299,GSM77300,GSM77301,GSM77302,GSM77303,GSM77304,GSM77305,GSM77306,GSM77307,GSM77308,GSM77309,GSM77310,GSM77311,GSM77312,GSM77313,GSM77314,GSM77315,GSM77316,GSM77317,GSM77318,GSM77319,GSM77320,GSM77321,GSM77322,GSM77323,GSM77324,GSM77325,GSM77326,GSM77327,GSM77328,GSM77329,GSM77330,GSM77331,GSM77332,GSM77333
S000001657,1.817253232,1.456647396,1.305334806,1.928008914,1.12233448,2.360566378,1.014084458,2.832810879,3.659806252,1.683856606,2.212328911,1.668020248,1.429391623,1.476136327,0.851015806,2.510273933,2.562987566,1.728571296,2.133468151,2.78941679,0.84799993,0.982492268,0.494635165,1.369414091,1.210012197,1.708875656,1.893665075,1.483772874,2.012396574,2.243697643,1.456641078,0.932014823,1.362637401,1.033464551,1.255813837,1.605809093
S000006008,7.046537876,8.298265457,5.197502613,5.343082428,4.986532211,4.379085064,4.344528675,4.497387886,1.309927344,7.36659193,6.340183258,6.172588825,8.518943787,7.626136303,5.683972836,5.179224014,5.573020935,4.143877506,3.971688271,3.816414595,5.185142994,6.236868858,6.171673775,6.35650444,11.08180714,7.799999714,5.949095249,4.718052864,4.667355061,4.509453773,3.998902321,2.773794651,6.960440159,6.023622036,5.403437614,6.436721802
S000004592,0.599318981,0.499421954,0.485811561,0.579302609,0.347923696,0.400871456,0.486457199,0.474399179,0.803874135,1.563901424,1.107306004,0.788832426,1.133180261,0.462500036,0.555304766,0.486301363,0.326644361,0.220408157,0.432760328,0.853131771,1.809142828,0.803295553,1.042918444,0.848063588,0.534798563,0.673372805,0.404977381,0.367139995,0.246900812,0.353991628,0.271130651,1.050679803,3.609890223,0.843503892,0.869565189,0.711618185
S000002999,25.86719513,13.66589546,12.46992016,18.80427361,16.63187599,21.40087128,20.97724724,23.25705338,41.02542496,36.20627975,35.62214661,28.14720726,22.19517899,15.2863636,21.29006767,19.05479431,20.06466103,25.48265266,20.61375046,24.15982628,30.02857018,26.08856773,25.32403374,22.65143967,31.24053955,17.1928997,18.01244354,21.79817581,20.36053658,22.96113396,22.08891487,34.04820633,30.94285774,24.34153557,25.139534,24.90041161
S000002741,1.040862679,1.321387291,1.363223553,1.272215962,1.615039229,1.714596868,1.576381326,1.24137938,2.634382725,1.699551702,0.848173559,1.10761416,1.048220515,1.752272725,1.670428872,1.021689534,0.57859534,1.429591894,0.890798748,0.692224622,2.945142984,1.298661113,1.33690989,1.439920545,0.724053741,0.885207176,1.221719503,1.369168401,1.460743666,1.425420165,1.029637814,1.426452398,2.108791113,1.375,1.187057614,1.10995841
S000003729,0.559591353,0.596531749,1.374574304,1.285714388,1.342312098,1.484749436,1.635969639,1.815047026,3.357142687,1.121076345,1.164383531,1.055837512,0.673938036,1.063636422,0.818284392,0.940639317,2.047937632,1.511224508,1.277047515,2.239740849,1.766857147,1.045314074,1.231759667,1.039721966,0.58485961,1.124260426,1.384615421,0.990872204,1.335743785,1.25840342,1.502744198,2.515450954,0.98901099,0.946850359,1.121334672,0.816389978
S000000980,22.62769508,29.09248543,28.18842125,23.01349831,20.51851845,19.35947609,21.92524147,19.86729431,12.35593224,15.65022469,15.97716904,15.32690239,21.79104614,23.82840919,24.58465004,19.6244297,21.91638756,17.15612221,17.26895714,15.55291557,10.92914295,15.80123615,17.26716805,17.68123245,16.15995216,29.44497108,23.79751205,19.51420021,18.98140526,14.87079811,21.24368858,16.92336082,14.27142811,14.2687006,14.40242672,16.98028946
S000001203,0.602724135,1.25780344,0.878547132,0.748031497,1.065095425,1.019607782,1.097508073,0.714733601,0.239709437,0.246636778,0.299086779,0.203045681,0.722158492,1.148863673,0.882618487,1.043379068,1.308807135,1.270408154,0.861476183,0.508639276,0.30514285,0.228630275,0.262875527,0.154915601,0.836385846,1.532544374,0.778280616,1.117647052,0.988636315,1.045168042,0.998902321,0.237330034,0.271428585,0.209645659,0.197168842,0.230290458
S000005909,3.617480278,4.167630196,1.194097638,0.654668212,0.630752027,0.721132874,0.728060603,0.546499491,0.72154963,1.28139019,0.946347058,1.31472075,5.572905064,4.361363411,0.86794585,0.626712382,0.414715737,0.561224461,0.633973718,0.599352062,0.887999952,1.051493287,1.451716781,1.714995027,3.737484932,2.663905382,0.774886906,0.415821522,0.47210744,0.586134434,0.683863878,0.68974036,1.652747273,1.200787425,1.526794672,2.001037121
S000006326,0.331441551,0.272832364,0.276957989,0.281214863,0.391694754,0.472766906,0.51029247,0.381400228,0.452784538,0.465246648,0.366438359,0.422334999,0.571756601,0.356818199,0.318284422,0.329908669,0.235228539,0.373469353,0.44893831,0.274298042,0.401142836,0.461380005,0.422746807,0.401191682,0.35164836,0.223668635,0.393665165,0.337728202,0.371900827,0.420168072,0.481888056,0.409147054,0.413186818,0.48031494,0.422649115,0.377593368
S000003574,3.534619808,5.2890172,3.696935415,4.776153088,4.984287739,4.579520702,3.942578316,4.351097107,4.029055595,5.17376709,4.268264771,3.882233381,4.301952362,5.256818295,3.974040747,3.635844707,4.326644421,4.611224174,4.016177654,4.160906792,3.15085721,3.815653801,2.435622215,3.032770634,4.482295513,5.433136463,5.843891144,3.83062911,5.859504223,5.424370289,4.250274658,4.250926971,3.559340715,3.51968503,3.00909996,3.221991539
S000000021,8.926220894,7.899421692,6.111237526,6.929133892,7.140292168,5.879085064,5.960996628,5.646813393,13.93825722,11.32735538,7.235159874,9.566496849,11.18254948,7.957954407,6.695259571,5.270548344,4.649944305,4.798979282,4.946410179,7.917926788,18.14857101,14.46137905,15.25214577,10.01886845,8.88522625,5.759763718,7.048642635,4.385395527,4.050619602,4.443277359,5.254665375,12.64894867,13.8505497,12.19291401,11.92517662,10.43049717
S000002531,0.024971623,0.013872833,0.014755959,0.011248594,0.023569023,0.072984748,0.026002167,0.020898642,0.025423728,0.0852018,0.090182655,0.014213198,0.053960964,0.013636365,0.030474041,0.059360731,0.031215161,0.009183673,0.022244692,0.014038877,0.053714283,0.051493306,0.033261802,0.01489573,0.080586083,0.023668639,0.023755655,0.012170387,0.014462809,0.017857144,0.019758508,0.011124845,0.063736267,0.053149607,0.0091001,0.011410788
S000003119,0.819523215,0.996531725,0.510783195,0.608548939,0.370370388,0.831154704,0.676056325,0.493207961,0.566585958,0.743273616,0.763698637,0.860913694,0.452353656,0.843181789,0.607223451,0.514840186,0.625418067,0.765306115,0.678463042,0.402807772,0.593142867,0.763130784,0.654506445,0.76663357,0.654456675,0.907692313,0.536199152,0.764705956,0.880165219,0.627100885,0.771679521,0.375772536,0.537362695,0.839566946,0.668351829,0.831950128
S000000798,0.6681801006666667,0.30057802299999997,0.33219825833333333,0.2632171016666667,0.1575009443333333,0.25635440133333337,0.3423618476666667,0.41762454666666665,0.6771590216666666,0.5224215623333334,0.6693303263333332,0.7285956043333334,0.5262150906666666,0.3462121286666666,0.19751691733333332,0.35844749233333334,0.308435539,0.309863925,0.26154363166666666,0.5795536286666666,1.581333323,0.7748026003333334,0.734978539,0.7550480119999999,0.5384615386666667,0.13964496866666667,0.20361991266666668,0.24847870566666666,0.3219697053333333,0.3392857413333333,0.32528358666666674,1.0177173366666667,0.8164835423333333,0.7995406713333333,0.8250757703333332,0.6874135186666667
S000003575,0.082860388,0.057803467,0.035187285,0.06636671,0.102132447,0.021786492,0.027085589,0.050156742,0.090799034,0.123318389,0.131278545,0.084263958,0.087256029,0.020454546,0.023702031,0.014840183,0.133779258,0.093877546,0.0182002,0.123110145,0.066285715,0.105046339,0.079399146,0.06852036,0.079365082,0.073372781,0.097285077,0.080121711,0.122933879,0.098739497,0.062568605,0.186650187,0.100000009,0.159448832,0.083923154,0.115145229
S000000174,6.683314323,13.49826527,18.16572189,18.50731277,17.02581406,17.18845367,15.70422459,14.22361565,4.314770222,5.457399368,5.442922115,6.682233334,8.966705322,14.58636379,18.5022583,19.34360695,12.56744766,16.30714226,14.75227451,7.151187897,5.158856869,5.926879406,5.347639561,3.591857195,7.351648331,11.35029602,17.567873,15.25760746,18.33677673,14.87605,13.15477562,6.810877323,7.467033386,5.866141796,5.559150219,6.103734493
S000002487,0.398410887,0.5722543,0.715096474,0.821147382,0.705948412,0.942265809,0.914409518,0.933124423,0.759079933,0.544843078,0.751141608,1.017258883,0.946039081,0.831818163,0.953724563,0.712328792,0.448160559,1.084693909,0.964610696,0.80345571,0.298285723,0.917610705,0.526823997,0.461767644,0.803418875,0.657988131,0.872171938,1.182555795,1.214875937,1.132352948,0.296377629,0.401730508,0.694505513,0.936023593,0.675429702,1.004149318
S000001196,0.261066973,0.054335255,0.049943246,0.051743533,0.087542094,0.064270154,0.03358613,0.022988508,0.044794191,0.660313964,0.71347034,0.416243643,0.110218152,0.139772728,0.038374718,0.097031966,0.011148272,0.007142857,0.021233568,0.01187905,0.145142853,0.57260555,0.357296139,0.362462759,0.249084249,0.080473378,0.062217195,0.060851932,0.100206606,0.133403361,0.016465424,0.033374537,0.20769231,0.638779521,0.376137495,0.074688792
S000002191,1.787741184,1.645086646,1.018161178,1.007874012,1.184062958,1.216775537,1.195016265,1.121212125,1.521791816,1.417040467,1.688356161,1.512690306,1.805970311,1.2409091,1.215575576,1.128995419,1.180602074,1.0,0.930232525,1.107991338,2.084571362,1.840370655,1.951716661,2.046673298,1.199023128,1.190532565,0.917420805,1.108519316,1.240702391,1.063025236,1.150384307,1.613102555,1.547252774,1.644685149,1.583417535,1.551867247
S000007371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000003566,1.447219133,1.767629981,1.52553916,1.682789803,1.320987701,1.640522957,1.481040001,0.864158809,0.836561739,0.893497765,1.26255703,0.901522875,1.128587961,0.835227311,0.810383797,1.457762599,2.282051325,1.477550983,1.255813837,1.240820765,1.219428539,0.868177176,0.61802572,0.917576969,0.890109897,1.820118427,1.658371091,1.249492884,1.284090877,1.017857194,0.949506044,1.106304049,1.102197886,0.832677126,1.028311372,0.760373414
S000003242,3.206205129666666,3.6181116899999997,3.010972341,2.847019156,3.446689287666667,2.8910675843333333,3.129288276,3.023685217,1.3276836473333333,2.2645741703333333,2.8854641913333334,2.038917064666667,3.0662076473333335,3.3795454503333335,3.7592174210000002,3.0418568450000003,2.2151616413333333,2.999319553333333,3.073811769666667,2.5241181056666666,1.6647619403333334,2.268108368,2.1537911093333335,1.6272757450000002,4.232397238333333,3.417357126666667,2.8891403673333333,3.0818122226666667,2.971074342666667,2.8077731133333335,3.4365167616666668,2.223732988,1.9395604926666667,1.9058398803333334,1.7350858453333335,2.0943981803333336
S000005270,1.171396136,1.473988414,1.346197486,1.536558032,1.342312098,1.549019575,1.588299036,1.645768046,2.841404438,2.158071756,1.347031951,1.665989876,1.309988618,1.280681849,1.768622994,1.496575475,1.740245342,1.558163166,1.479272008,2.469762325,2.648000002,1.824922681,1.728540778,1.510427117,1.384615421,1.663905382,1.490950346,1.230223179,1.420454502,1.420168042,1.599341393,2.746600628,2.156044006,1.705708742,1.770475149,1.301867127
S000002687,1.106696963,0.852023065,0.842224717,0.840269923,0.653198719,0.760348618,0.771397531,0.905956089,0.973365664,1.597533703,1.173516035,1.189847708,1.149253726,0.725000024,1.01241529,0.794520557,0.74581939,0.978571415,0.838220417,1.055075526,1.188571453,1.461379886,1.128755331,0.953326702,1.38339448,0.951479316,0.811085939,0.936105549,0.794421494,0.904411793,0.546652019,0.672435105,1.502197862,1.203740239,1.278058648,1.040456414
S000004424,9.469920158,3.653179169,4.207718849,5.662542343,6.115601063,7.144880295,7.81148386,11.45141125,31.30750656,13.67601013,9.850457191,12.31675053,6.700344563,3.673863649,3.916478395,5.31621027,6.376811504,6.223469734,9.246713638,23.72138405,28.3942852,13.58599281,13.16523647,11.36146927,8.9572649,3.906508923,3.839366436,5.24239397,5.438016891,7.099790573,9.80790329,29.70580673,21.2142868,12.83858299,12.93427563,13.0145216
S000003707,2.568671942,2.485548973,2.448354244,2.346456766,2.071829557,2.117646933,2.226435423,2.582027197,5.751816273,2.323991299,3.310502291,2.858883142,3.020666122,2.123863697,1.76749444,1.271689534,1.71906352,1.474489808,2.006066561,3.537796974,2.079999924,2.032955647,1.54506433,1.920556068,2.410256386,1.803550243,2.529411793,1.726166368,1.751033068,2.038865566,1.524698138,5.632880211,2.305494547,2.404527664,1.929221392,2.992738485
S000003618,2.754824162,3.115606785,2.41089654,3.331833839,3.974186659,3.422657967,3.685807228,3.762800455,0.918886244,1.408071756,1.187214613,1.756345153,3.251435518,2.97840929,2.697516918,2.607306004,2.253065825,3.154081583,2.624873638,1.738660932,3.772571564,2.484036922,1.92381978,2.151936531,2.548229456,1.711242676,2.614253521,2.241379499,2.710743666,2.682773113,3.147091389,1.234857798,2.760439634,2.448818922,1.735085964,2.266597271
S000006107,6.116912842,20.1283226,14.34619808,17.81889725,13.97867584,14.29629612,12.95232868,15.48171329,2.330508471,4.385650635,2.855022907,2.918781757,8.983926773,18.98750114,18.57562065,17.40639305,16.53177261,14.08979607,12.72396278,9.734341621,2.622857094,5.155509949,3.463519096,3.556107283,9.252747536,19.77159691,16.76696777,14.88945293,15.21694183,14.35819435,13.32711315,6.327564716,5.364835262,3.878937006,3.022244453,2.78215766
S000029654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000004494,4.120317936,4.373410225,5.085130692,3.866142035,4.594837189,4.089324474,4.791982174,4.907001019,2.167070389,3.87556076,4.044520378,3.256852627,4.491389751,4.068181992,4.060947895,4.615296841,4.15942049,3.308163404,4.148634434,3.814254999,5.777143002,4.060761929,4.306866646,3.87090373,2.695970774,4.297041416,4.595022678,2.939148188,3.234504223,3.066176414,4.244786263,3.294190168,4.793406963,3.522637606,3.289180756,3.389003992
S000000260,1.380249739,2.689017296,3.556185961,3.074240685,2.308642149,2.860566616,2.345612049,2.303030252,0.519370496,0.748879015,1.205479503,0.833502531,1.334098816,2.280681849,2.741534948,2.740867615,2.620958805,2.916326284,2.833164692,1.059395194,0.433142871,0.992790937,0.755364835,0.661370397,1.007326007,2.55739665,3.366515875,3.628803253,2.992768764,3.42331934,2.434687376,0.793572247,0.913186848,1.090551257,0.738119304,1.302904487
S000003158,0.892167985,1.423121333,1.435868382,1.041619778,1.32884407,1.281045675,1.133261085,0.972831786,0.61259079,0.929372251,1.081050158,0.74416244,0.777267516,1.098863602,1.525959253,0.974885881,1.316610932,1.333673358,1.206268907,0.666306674,0.599999964,0.934088528,0.874463499,0.787487626,1.115995169,1.243786931,0.928733051,1.482758641,1.161157012,1.214285731,1.302963734,0.710753977,0.801098943,0.875,0.631951451,0.762448072
S000003637,3.88762784,2.114450693,4.115777493,5.094488144,5.766554356,5.590414047,5.80606699,4.995820522,5.083535194,4.08856535,5.125570774,3.865989685,3.27899003,2.060227394,3.425507784,4.514840126,6.614269733,4.81734705,6.738119125,5.969762325,8.857142448,3.878475666,1.825107336,4.134061337,2.047619104,2.250887632,4.281674385,4.768763065,5.53305769,5.957983494,4.88474226,4.636588097,6.110989094,3.69094491,2.97775507,3.513485432
S000005259,13.5085125,10.31329441,5.244040966,4.343082428,3.982042789,3.56971693,3.674972773,3.238244534,3.0,10.72421551,15.94863033,12.1411171,14.73134422,10.40227318,5.183972836,5.490867615,4.163879395,3.179591894,3.029322386,3.369330406,5.939428806,13.22039032,14.58476448,11.84806347,11.33211231,9.507692337,5.139140129,2.736308336,3.116735697,2.760504246,3.89681673,3.20148325,9.080220222,10.2194891,10.91102028,11.70539379
S000005372,7.618615627,6.020809174,5.410896778,4.81327343,3.166105747,3.081699371,3.0173347,2.819226742,3.484261513,3.641255617,5.753424644,7.804060936,6.938002586,6.364772797,4.826185226,4.586758137,3.629877567,2.783673286,2.119312286,1.955723643,4.52342844,4.978372574,7.715664864,7.414101124,3.964591265,5.349112511,5.915158749,3.674442291,2.695247889,3.011554956,2.633369923,2.79728055,2.08571434,5.289370537,7.87866497,6.567426682
S000000351,3.842224836,4.793063641,5.188422203,6.285714149,9.747475624,9.01416111,9.300107956,7.606060982,5.374092102,6.634529114,2.238584518,4.388832092,5.349024296,5.706818581,6.155756474,4.972602844,5.342252254,7.88979578,7.921132088,2.649028063,9.446856499,4.800205708,4.550429344,3.503475666,3.990231991,3.284023762,6.643665314,6.408722878,8.047520638,9.119748116,7.94072485,4.624227524,5.365933895,5.267716408,4.440849304,4.160788059
S000002477,5.360953331,41.64046097,38.21566391,38.76602936,38.51403046,37.56536102,37.36186218,29.83176613,8.151331902,4.33856535,4.545662403,3.128934145,6.295063496,36.30681992,35.79909515,40.62100601,32.05462646,32.82448959,30.67239571,18.62310982,5.449142456,5.477858067,3.702789783,2.71002984,5.24542141,34.60473633,35.67986679,32.06896591,33.78925705,32.97794342,28.83315086,23.59456062,4.961538792,4.975393772,2.57532835,2.879667997
S000001443,1.98978436,1.438150287,1.443813801,1.213723302,1.130190849,1.142701507,1.270855904,1.184952974,1.905568957,2.244394779,2.460045815,1.522842646,2.154994249,1.510227203,1.691873431,1.458904147,1.943143845,1.65816319,1.394337535,1.839092851,1.646857142,1.588053465,2.170600891,1.642502427,2.506715536,2.213017702,0.707013607,1.108519316,1.175619841,1.07668066,1.468715787,1.337453485,1.834065914,1.338582635,1.382204175,1.091286182
S000004286,26.658343315,24.921387675,30.81271267,21.038808825,16.536477089999998,11.137254715000001,14.139219285,12.05956173,12.639225960000001,18.093050005,30.91152954,22.973094940000003,26.805971145,24.756819725,23.01749325,15.968606949999998,14.914158345,13.734183315,12.501010895,12.694923875,21.527999875,19.2852726,23.41845417,18.517875675,27.78815651,29.156805040000002,24.069005015000002,16.206897259999998,13.580578325000001,14.960609915,14.786499025000001,12.938812729999999,23.09505558,19.420274735,23.842264175,24.931015015
S000005833,0.792281568,1.277456641,1.279228091,0.934758186,1.01010108,1.211328983,2.032502651,4.239289761,9.969734192,1.11098659,1.229452014,1.238578677,0.605051696,1.075000048,1.007900715,0.968036592,0.988851726,1.317346931,2.460060596,19.6565876,1.210285664,1.210092664,1.21888411,1.091360569,0.507936478,1.317159772,1.092760205,0.872210979,0.996900797,1.344537854,3.609220505,19.83807182,1.142857194,1.096456647,1.128412485,0.914937675
S000002971,1.195232749,0.989595354,1.2780931,1.062992096,1.019079804,1.22984755,1.371614218,1.056426287,0.935835421,1.052690625,1.102739692,0.780710638,1.149253726,0.896590948,1.373589158,1.165525079,1.163879633,1.374489784,1.06774509,0.787257016,0.863999963,1.079299688,1.061158776,0.979146004,1.279609323,1.491124272,1.126696825,1.26977694,1.390495896,1.167016864,1.279912233,0.775030851,0.985714257,0.911417305,1.042467117,0.895228207
S000005180,1.622020364,1.769942284,2.671963692,2.607424259,1.804713964,2.079520702,1.881906748,1.650992751,3.053268909,2.619955301,2.660959005,2.326903582,2.588978291,1.922727346,2.496613979,2.111872196,2.245261908,1.751020432,1.60970664,1.845572233,1.695999861,2.056642532,3.0,1.577954292,2.31868124,2.332544565,2.453619957,1.972616673,1.657024741,1.651260495,1.151481986,2.013596773,2.336263895,2.042322874,2.522750139,2.307053804
S000002742,0.6662883141428572,0.8933112994285715,0.6888276562857143,0.7117146335714286,0.7423441054285714,0.7536570122857142,0.8008048065714286,0.5582922888571429,0.44413699,0.6241191644285714,0.37230919742857144,0.41856415942857145,0.6537641741428571,0.9204545765714285,0.6423734334285714,0.5748532457142856,0.6032807722857143,0.474198232,0.6212624284285714,0.4961431665714286,0.5253877457142857,0.4644696212857143,0.5219190675714286,0.5771031341428571,0.5416012695714286,0.4703296671428571,0.8354880351428572,0.6709649710000001,0.6537780135714285,0.6550120064285715,0.5497883265714286,0.4919653767142857,0.680533753,0.5784589285714287,0.5228946762857143,0.4315352487142857
S000002581,5.162315369,8.26242733,11.97275925,8.987627029,6.939393997,7.032679558,6.420367718,8.226750374,9.662227631,11.85874557,11.41895008,12.91878128,12.10218143,9.240909576,8.749435425,8.158676147,4.402452469,6.861224651,7.016177654,8.968682289,6.340571404,10.5849638,11.15557861,7.686196804,10.67033005,8.415384293,9.710408211,5.491886616,6.489669323,6.450630188,2.777168036,9.642767906,14.16043949,11.93503952,13.70475197,12.00726032
S000001917,1.24744606,1.242774487,1.392735481,1.308211565,1.28058362,1.327886701,1.590465784,1.343782783,0.742130756,1.27017951,1.358447552,0.885279119,1.277841687,1.32159102,1.42437923,1.481735229,1.272017837,1.316326499,1.40546,1.215982676,1.427428603,1.143151402,1.055794001,0.985104263,1.087912083,1.878106475,1.351809978,1.061866164,1.274793386,1.193277359,1.34028542,0.668726742,1.159340739,0.967519701,1.014155746,1.066390038
S000001680,1.77298522,2.109826565,2.013620853,2.064116955,2.407407522,1.913943291,2.725893736,2.443051338,0.584745765,0.959641278,1.13356173,0.860913694,1.925373197,1.76818192,1.765236974,2.189497709,2.285395861,1.664285779,1.849342585,1.804535747,1.058285713,0.959835172,1.150214553,1.027805328,2.268620253,1.704142094,2.026018143,1.472616673,1.879132152,1.858193278,2.4083426,1.091470957,1.029670358,1.001968503,1.075834155,1.092323661
S000001754,30.99772835,48.76068878,46.60272598,48.14173126,48.13692856,39.95642853,40.64572144,35.74608231,13.37772465,17.44058418,12.79223728,20.37055779,32.28702927,48.42386246,46.04740524,42.95091248,42.26644516,28.46632576,30.20525742,25.89308739,19.86057091,18.18434525,20.8669529,20.38232422,38.96581268,44.228405,51.77941132,31.60243607,33.1301651,31.23844528,35.22173309,26.21631432,19.16923141,15.77066994,18.77249718,24.1556015
S000007260,14.446462601666667,16.618882734333333,14.668180659999999,14.076115555000001,12.851852246666667,13.326071063999999,14.7222818,12.338210318666667,17.154561509,18.272047499666666,18.628994698666666,11.036209326333333,14.239954411,14.416287604666666,15.356282194666667,15.626332103666668,20.386102089666668,12.644216894333335,12.611055281333334,12.550396188666667,9.103619015,10.086852182333333,11.84513583666667,9.294604454,19.6218956,17.812229512666665,11.750000040000002,11.822177619333333,12.749999501666666,11.684173721666667,14.392609763666668,8.298722331333332,11.398535253,9.566600481666667,10.83282718,11.313623090999998
S000006430,9.721906662,6.643930435,4.490352154,3.047244072,2.8877666,2.846405029,2.702058315,2.959247828,3.177966118,7.679372787,8.318493843,7.434517384,8.174512863,5.015909195,4.056433201,2.997717142,2.29542923,3.135714054,3.028311253,2.524837971,5.573714256,7.542739391,7.595493793,8.416087151,9.102563858,5.023668766,3.933258057,3.271805525,2.964875937,2.93907547,3.195389748,2.493201256,6.8010993,6.284448624,7.449948788,8.813277245
S000002717,0.933030605,0.233526021,0.357548237,0.236220479,0.222222224,0.154684097,0.167930648,0.28422153,3.353510857,4.207399368,1.992009163,1.950253844,1.533869267,0.244318187,0.322799087,0.219178095,0.10479375,0.177551016,0.173913047,1.131749511,3.906285524,2.553037882,2.336910009,1.958292007,1.559218526,0.127810657,0.304298639,0.344827592,0.27789256,0.338235319,0.252469808,1.410383105,4.713186741,1.514763713,1.998988748,1.90767622
S000002848,0.878547132,0.310982645,0.568671942,0.4994376,0.573512912,0.450980395,0.567713976,0.590386629,0.521791756,1.500000119,1.033105016,1.237563491,0.475315779,0.382954568,0.546275377,0.702054799,0.596432567,0.445918351,0.543983817,0.631749451,1.005714297,1.53450048,1.195279002,1.002979159,1.102564216,0.5881657,0.587104082,0.484787047,0.640495837,0.490546227,0.509330451,0.34487018,1.018681288,0.948818922,0.881698608,0.846472979
S000005162,0.40181613,0.295953751,0.331441551,0.350956142,0.37485975,0.458605647,0.457204759,0.391849548,0.156174332,0.322869956,0.418949783,0.298477143,0.355912775,0.32613638,0.296839714,0.407534271,0.528428137,0.416326523,0.425682485,0.311015099,0.393142879,0.338825971,0.298283249,0.298907667,0.485958487,0.260355026,0.368778259,0.360040575,0.460743785,0.446428597,0.429198682,0.195302829,0.253846169,0.297244102,0.323559135,0.262448102
S000028852,0.066969357,0.109826587,0.043132804,0.212598428,0.112233452,0.120915033,0.136511371,0.028213168,0.038740922,0.114349782,0.061643839,0.087309644,0.01607348,0.055681821,0.177200899,0.077625573,0.124860644,0.103061229,0.03943377,0.006479482,0.175999999,0.05252317,0.068669528,0.056603774,0.100122102,0.104142018,0.175339371,0.231237322,0.199380159,0.236344546,0.075740948,0.035846725,0.054945055,0.0511811,0.061678458,0.074688792
S000001182,1.568671942,3.324855566,1.137343884,1.293588281,1.552188635,1.37799561,1.362946868,0.95820272,0.173123494,0.496636778,0.514840186,0.304568529,1.195178032,2.506818295,1.515801311,1.563926935,1.552954316,1.263265252,1.251769423,0.307775378,0.350857139,0.304840356,0.380901277,0.367428005,1.742368698,3.699408293,0.998868823,1.494928956,1.375,1.454831958,1.251372218,0.2435105,0.612087965,0.343503952,0.298281074,0.582987547
S000001763,0.8509269903333334,0.9915220833333334,0.9273552770000001,1.0378702726666666,1.0430228856666666,0.931009412,0.945828803,0.9299895516666666,0.46650526166666667,0.5952915053333333,0.4726027556666667,0.4788494206666667,0.9491007276666666,1.1893939873333335,0.644845726,1.0894216446666667,0.7372724043333333,0.8091836276666666,0.9875294666666666,0.6907847573333333,0.5470476296666668,0.5664263319999999,0.7213877016666667,0.7093678016666667,0.791615829,0.7921104900000001,1.2043740426666667,0.7271805530000001,0.755853992,0.8007703300000001,0.820709872,0.5372888186666667,0.7326007636666666,0.66863516,0.685203885,0.6995158493333333
S000004704,2.202043056,1.635838151,1.261066914,1.100112557,1.191919208,0.956427038,1.182015061,0.980146348,0.99636811,1.596412539,2.20776248,1.850761414,2.159586906,1.684090972,1.181715488,1.106164455,1.276477098,0.846938729,0.971688509,1.151187897,1.689142823,2.012358189,1.644849777,2.704071522,2.070818186,0.975147963,1.28054297,1.230223179,1.232437968,0.977941215,0.717892468,1.0951792,1.620879173,1.868110299,2.040444851,2.148340225
S000001219,5.017025948,1.728323698,1.071509719,1.226096749,1.494949579,1.271241784,1.500541687,1.687565327,1.307506084,6.854260921,6.970319271,4.164466858,5.072330952,1.69204545,1.420993209,1.628995419,1.294314384,1.271428585,1.390293121,1.77861762,4.169142723,5.251286983,6.316523552,4.192651749,6.9145298,1.220118284,0.764705896,1.293103456,1.20351243,1.189075589,1.728869438,2.174288988,8.09450531,4.72933054,4.212335587,4.607883453
S000005310,1.170261025,1.0,1.397275805,1.443194628,1.557800293,1.640522957,2.033586025,2.434691906,3.416465044,1.257847548,1.142694116,1.031472087,1.199770451,0.897727311,1.20428884,1.537671208,1.622073531,1.236734629,1.626895666,6.884449005,2.061714172,1.140061736,1.206008554,1.202581882,0.699633718,1.011834383,1.438914061,0.957403719,1.231404901,1.389705896,1.68166852,8.07169342,1.031868219,1.021653533,1.112234473,1.04875505
S000002650,0.568671942,0.574566483,0.707150936,0.795275569,1.040404081,0.977124155,1.013001084,1.066875696,1.029055715,0.689461946,0.743150711,0.868020296,0.974741757,0.564772725,1.066591382,1.058219194,0.544035673,1.415306091,1.281091928,1.226781845,0.730285704,0.828012347,0.756437778,0.813306868,0.721611738,0.564497054,0.941176474,1.064908743,1.123966932,1.32247901,0.585071385,1.022249579,0.994505525,0.867125988,0.918099105,0.964730263
S000000953,1.29852438,1.924855471,0.82406354,1.209223866,1.068462372,1.654684067,1.134344459,1.050156713,2.55084753,1.163677216,1.022831082,1.384771466,0.998851955,1.274999976,1.384875774,1.440639257,1.062430382,1.341836691,1.062689543,2.67494607,1.481142879,1.250257492,1.46566534,1.757696152,0.777777791,0.919526577,1.52714932,1.446247578,1.623966932,1.320378184,0.8177827,4.551297665,1.251648426,1.505905509,1.579373002,1.595435619
