raw_id	mapped_gene_id	mapping_status	mapping_method	mapping_evidence
ENSP00000342222	ENSG00000187688	mapped	alias_bridge	STRING aliases bridge
ENSP00000342235	ENSG00000178568	mapped	alias_bridge	STRING aliases bridge
ENSP00000342254	ENSG00000189227	mapped	alias_bridge	STRING aliases bridge
ENSP00000342262	ENSG00000120253	mapped	alias_bridge	STRING aliases bridge
ENSP00000342267	ENSG00000102743	mapped	alias_bridge	STRING aliases bridge
ENSP00000342276	ENSG00000178996	mapped	alias_bridge	STRING aliases bridge
ENSP00000342278	ENSG00000111335	mapped	alias_bridge	STRING aliases bridge
ENSP00000342307	ENSG00000111206	mapped	alias_bridge	STRING aliases bridge
ENSP00000342313	ENSG00000187634	mapped	alias_bridge	STRING aliases bridge
ENSP00000342322	ENSG00000064115	mapped	alias_bridge	STRING aliases bridge
ENSP00000342331	ENSG00000166275	mapped	alias_bridge	STRING aliases bridge
ENSP00000342336	ENSG00000189320	mapped	alias_bridge	STRING aliases bridge
ENSP00000342351	ENSG00000106459	mapped	alias_bridge	STRING aliases bridge
ENSP00000342356	ENSG00000188729	mapped	alias_bridge	STRING aliases bridge
ENSP00000342374	ENSG00000125743	mapped	alias_bridge	STRING aliases bridge
ENSP00000342385	ENSG00000148344	mapped	alias_bridge	STRING aliases bridge
ENSP00000342392	ENSG00000188095	mapped	alias_bridge	STRING aliases bridge
ENSP00000342411	ENSG00000188038	mapped	alias_bridge	STRING aliases bridge
ENSP00000342434	ENSG00000009954	mapped	alias_bridge	STRING aliases bridge
ENSP00000342448	ENSG00000187612	mapped	alias_bridge	STRING aliases bridge
ENSP00000342481	ENSG00000054793	mapped	alias_bridge	STRING aliases bridge
ENSP00000342501	ENSG00000205639	mapped	alias_bridge	STRING aliases bridge
ENSP00000342502	ENSG00000143811	mapped	alias_bridge	STRING aliases bridge
ENSP00000342510	ENSG00000182504	mapped	alias_bridge	STRING aliases bridge
ENSP00000342512	ENSG00000174928	mapped	alias_bridge	STRING aliases bridge
ENSP00000342513	ENSG00000126709	mapped	alias_bridge	STRING aliases bridge
ENSP00000342538	ENSG00000015592	mapped	alias_bridge	STRING aliases bridge
ENSP00000342560	ENSG00000101180	mapped	alias_bridge	STRING aliases bridge
ENSP00000342570	ENSG00000188056	mapped	alias_bridge	STRING aliases bridge
ENSP00000342604	ENSG00000111879	mapped	alias_bridge	STRING aliases bridge
ENSP00000342609	ENSG00000177076	mapped	alias_bridge	STRING aliases bridge
ENSP00000342637	ENSG00000184588	mapped	alias_bridge	STRING aliases bridge
ENSP00000342676	ENSG00000175756	mapped	alias_bridge	STRING aliases bridge
ENSP00000342680	ENSG00000187690	mapped	alias_bridge	STRING aliases bridge
ENSP00000342681	ENSG00000110448	mapped	alias_bridge	STRING aliases bridge
