species_key	comparison_level	focal_taxid	focal_scientific_name	matched_taxid	matched_scientific_name	matched_phylum	matched_class	matched_order	matched_family	matched_genus
melanogaster	phylum	7227	Drosophila melanogaster	7029	Acyrthosiphon pisum	p__Arthropoda	c__Insecta	o__Hemiptera	f__Aphididae	g__Acyrthosiphon
melanogaster	phylum	7227	Drosophila melanogaster	7070	Tribolium castaneum	p__Arthropoda	c__Insecta	o__Coleoptera	f__Tenebrionidae	g__Tribolium
melanogaster	phylum	7227	Drosophila melanogaster	7176	Culex quinquefasciatus	p__Arthropoda	c__Insecta	o__Diptera	f__Culicidae	g__Culex
melanogaster	phylum	7227	Drosophila melanogaster	7217	Drosophila ananassae	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	phylum	7227	Drosophila melanogaster	7222	Drosophila grimshawi	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	phylum	7227	Drosophila melanogaster	7230	Drosophila mojavensis	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	phylum	7227	Drosophila melanogaster	7244	Drosophila virilis	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	phylum	7227	Drosophila melanogaster	7260	Drosophila willistoni	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	phylum	7227	Drosophila melanogaster	7425	Nasonia vitripennis	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Pteromalidae	g__Nasonia
melanogaster	phylum	7227	Drosophila melanogaster	121224	Pediculus humanus subsp. corporis	p__Arthropoda	c__Insecta	o__Phthiraptera	f__Pediculidae	g__Pediculus
melanogaster	phylum	7227	Drosophila melanogaster	12957	Atta cephalotes	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Formicidae	g__Atta
melanogaster	phylum	7227	Drosophila melanogaster	43151	Anopheles darlingi	p__Arthropoda	c__Insecta	o__Diptera	f__Culicidae	g__Anopheles
melanogaster	phylum	7227	Drosophila melanogaster	46245	Drosophila pseudoobscura pseudoobscura	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	phylum	7227	Drosophila melanogaster	6669	Daphnia pulex	p__Arthropoda	c__Branchiopoda	o__Diplostraca	f__Daphniidae	g__Daphnia
melanogaster	phylum	7227	Drosophila melanogaster	6945	Ixodes scapularis	p__Arthropoda	c__Arachnida	o__Ixodida	f__Ixodidae	g__Ixodes
melanogaster	phylum	7227	Drosophila melanogaster	7091	Bombyx mori	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Bombycidae	g__Bombyx
melanogaster	phylum	7227	Drosophila melanogaster	7159	Aedes aegypti	p__Arthropoda	c__Insecta	o__Diptera	f__Culicidae	g__Aedes
melanogaster	phylum	7227	Drosophila melanogaster	7165	Anopheles gambiae	p__Arthropoda	c__Insecta	o__Diptera	f__Culicidae	g__Anopheles
melanogaster	phylum	7227	Drosophila melanogaster	7227	Drosophila melanogaster	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	phylum	7227	Drosophila melanogaster	7460	Apis mellifera	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Apidae	g__Apis
melanogaster	phylum	7227	Drosophila melanogaster	36987	Coptotermes formosanus	p__Arthropoda	c__Insecta	o__Blattodea	f__Rhinotermitidae	g__Coptotermes
melanogaster	phylum	7227	Drosophila melanogaster	7111	Trichoplusia ni	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Noctuidae	g__Trichoplusia
melanogaster	phylum	7227	Drosophila melanogaster	195883	Laodelphax striatellus	p__Arthropoda	c__Insecta	o__Hemiptera	f__Delphacidae	g__Laodelphax
melanogaster	phylum	7227	Drosophila melanogaster	6956	Dermatophagoides pteronyssinus	p__Arthropoda	c__Arachnida	o__Sarcoptiformes	f__Pyroglyphidae	g__Dermatophagoides
melanogaster	phylum	7227	Drosophila melanogaster	105785	Cryptotermes secundus	p__Arthropoda	c__Insecta	o__Blattodea	f__Kalotermitidae	g__Cryptotermes
melanogaster	phylum	7227	Drosophila melanogaster	76193	Papilio machaon	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Papilionidae	g__Papilio
melanogaster	phylum	7227	Drosophila melanogaster	7054	Photinus pyralis	p__Arthropoda	c__Insecta	o__Coleoptera	f__Lampyridae	g__Photinus
melanogaster	phylum	7227	Drosophila melanogaster	441921	Neodiprion lecontei	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Diprionidae	g__Neodiprion
melanogaster	phylum	7227	Drosophila melanogaster	7048	Sitophilus oryzae	p__Arthropoda	c__Insecta	o__Coleoptera	f__Curculionidae	g__Sitophilus
melanogaster	phylum	7227	Drosophila melanogaster	7137	Galleria mellonella	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Pyralidae	g__Galleria
melanogaster	phylum	7227	Drosophila melanogaster	50390	Diabrotica virgifera virgifera	p__Arthropoda	c__Insecta	o__Coleoptera	f__Chrysomelidae	g__Diabrotica
melanogaster	phylum	7227	Drosophila melanogaster	136037	Zootermopsis nevadensis	p__Arthropoda	c__Insecta	o__Blattodea	f__Termopsidae	g__Zootermopsis
melanogaster	phylum	7227	Drosophila melanogaster	161013	Thrips palmi	p__Arthropoda	c__Insecta	o__Thysanoptera	f__Thripidae	g__Thrips
melanogaster	phylum	7227	Drosophila melanogaster	109461	Varroa destructor	p__Arthropoda	c__Arachnida	o__Mesostigmata	f__Varroidae	g__Varroa
melanogaster	phylum	7227	Drosophila melanogaster	79782	Cimex lectularius	p__Arthropoda	c__Insecta	o__Hemiptera	f__Cimicidae	g__Cimex
melanogaster	phylum	7227	Drosophila melanogaster	418985	Tropilaelaps mercedesae	p__Arthropoda	c__Arachnida	o__Mesostigmata	f__Laelapidae	g__Tropilaelaps
melanogaster	phylum	7227	Drosophila melanogaster	13249	Rhodnius prolixus	p__Arthropoda	c__Insecta	o__Hemiptera	f__Reduviidae	g__Rhodnius
melanogaster	phylum	7227	Drosophila melanogaster	224129	Agrilus planipennis	p__Arthropoda	c__Insecta	o__Coleoptera	f__Buprestidae	g__Agrilus
melanogaster	phylum	7227	Drosophila melanogaster	343691	Hermetia illucens	p__Arthropoda	c__Insecta	o__Diptera	f__Stratiomyidae	g__Hermetia
melanogaster	phylum	7227	Drosophila melanogaster	27457	Bactrocera dorsalis	p__Arthropoda	c__Insecta	o__Diptera	f__Tephritidae	g__Bactrocera
melanogaster	class	7227	Drosophila melanogaster	104421	Camponotus floridanus	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Formicidae	g__Camponotus
melanogaster	class	7227	Drosophila melanogaster	103372	Acromyrmex echinatior	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Formicidae	g__Acromyrmex
melanogaster	class	7227	Drosophila melanogaster	278856	Danaus plexippus plexippus	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Nymphalidae	g__Danaus
melanogaster	class	7227	Drosophila melanogaster	610380	Harpegnathos saltator	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Formicidae	g__Harpegnathos
melanogaster	class	7227	Drosophila melanogaster	7029	Acyrthosiphon pisum	p__Arthropoda	c__Insecta	o__Hemiptera	f__Aphididae	g__Acyrthosiphon
melanogaster	class	7227	Drosophila melanogaster	7070	Tribolium castaneum	p__Arthropoda	c__Insecta	o__Coleoptera	f__Tenebrionidae	g__Tribolium
melanogaster	class	7227	Drosophila melanogaster	7176	Culex quinquefasciatus	p__Arthropoda	c__Insecta	o__Diptera	f__Culicidae	g__Culex
melanogaster	class	7227	Drosophila melanogaster	7217	Drosophila ananassae	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	class	7227	Drosophila melanogaster	7222	Drosophila grimshawi	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	class	7227	Drosophila melanogaster	7230	Drosophila mojavensis	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	class	7227	Drosophila melanogaster	7244	Drosophila virilis	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	class	7227	Drosophila melanogaster	7260	Drosophila willistoni	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	class	7227	Drosophila melanogaster	7425	Nasonia vitripennis	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Pteromalidae	g__Nasonia
melanogaster	class	7227	Drosophila melanogaster	121224	Pediculus humanus subsp. corporis	p__Arthropoda	c__Insecta	o__Phthiraptera	f__Pediculidae	g__Pediculus
melanogaster	class	7227	Drosophila melanogaster	12957	Atta cephalotes	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Formicidae	g__Atta
melanogaster	class	7227	Drosophila melanogaster	43151	Anopheles darlingi	p__Arthropoda	c__Insecta	o__Diptera	f__Culicidae	g__Anopheles
melanogaster	class	7227	Drosophila melanogaster	46245	Drosophila pseudoobscura pseudoobscura	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	class	7227	Drosophila melanogaster	7091	Bombyx mori	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Bombycidae	g__Bombyx
melanogaster	class	7227	Drosophila melanogaster	7159	Aedes aegypti	p__Arthropoda	c__Insecta	o__Diptera	f__Culicidae	g__Aedes
melanogaster	class	7227	Drosophila melanogaster	7165	Anopheles gambiae	p__Arthropoda	c__Insecta	o__Diptera	f__Culicidae	g__Anopheles
melanogaster	class	7227	Drosophila melanogaster	7227	Drosophila melanogaster	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	class	7227	Drosophila melanogaster	7460	Apis mellifera	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Apidae	g__Apis
melanogaster	class	7227	Drosophila melanogaster	36987	Coptotermes formosanus	p__Arthropoda	c__Insecta	o__Blattodea	f__Rhinotermitidae	g__Coptotermes
melanogaster	class	7227	Drosophila melanogaster	7111	Trichoplusia ni	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Noctuidae	g__Trichoplusia
melanogaster	class	7227	Drosophila melanogaster	195883	Laodelphax striatellus	p__Arthropoda	c__Insecta	o__Hemiptera	f__Delphacidae	g__Laodelphax
melanogaster	class	7227	Drosophila melanogaster	105785	Cryptotermes secundus	p__Arthropoda	c__Insecta	o__Blattodea	f__Kalotermitidae	g__Cryptotermes
melanogaster	class	7227	Drosophila melanogaster	76193	Papilio machaon	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Papilionidae	g__Papilio
melanogaster	class	7227	Drosophila melanogaster	7054	Photinus pyralis	p__Arthropoda	c__Insecta	o__Coleoptera	f__Lampyridae	g__Photinus
melanogaster	class	7227	Drosophila melanogaster	441921	Neodiprion lecontei	p__Arthropoda	c__Insecta	o__Hymenoptera	f__Diprionidae	g__Neodiprion
melanogaster	class	7227	Drosophila melanogaster	7048	Sitophilus oryzae	p__Arthropoda	c__Insecta	o__Coleoptera	f__Curculionidae	g__Sitophilus
melanogaster	class	7227	Drosophila melanogaster	7137	Galleria mellonella	p__Arthropoda	c__Insecta	o__Lepidoptera	f__Pyralidae	g__Galleria
melanogaster	class	7227	Drosophila melanogaster	50390	Diabrotica virgifera virgifera	p__Arthropoda	c__Insecta	o__Coleoptera	f__Chrysomelidae	g__Diabrotica
melanogaster	class	7227	Drosophila melanogaster	136037	Zootermopsis nevadensis	p__Arthropoda	c__Insecta	o__Blattodea	f__Termopsidae	g__Zootermopsis
melanogaster	class	7227	Drosophila melanogaster	161013	Thrips palmi	p__Arthropoda	c__Insecta	o__Thysanoptera	f__Thripidae	g__Thrips
melanogaster	class	7227	Drosophila melanogaster	79782	Cimex lectularius	p__Arthropoda	c__Insecta	o__Hemiptera	f__Cimicidae	g__Cimex
melanogaster	class	7227	Drosophila melanogaster	13249	Rhodnius prolixus	p__Arthropoda	c__Insecta	o__Hemiptera	f__Reduviidae	g__Rhodnius
melanogaster	class	7227	Drosophila melanogaster	224129	Agrilus planipennis	p__Arthropoda	c__Insecta	o__Coleoptera	f__Buprestidae	g__Agrilus
melanogaster	class	7227	Drosophila melanogaster	343691	Hermetia illucens	p__Arthropoda	c__Insecta	o__Diptera	f__Stratiomyidae	g__Hermetia
melanogaster	class	7227	Drosophila melanogaster	27457	Bactrocera dorsalis	p__Arthropoda	c__Insecta	o__Diptera	f__Tephritidae	g__Bactrocera
melanogaster	order	7227	Drosophila melanogaster	7176	Culex quinquefasciatus	p__Arthropoda	c__Insecta	o__Diptera	f__Culicidae	g__Culex
melanogaster	order	7227	Drosophila melanogaster	7217	Drosophila ananassae	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	order	7227	Drosophila melanogaster	7222	Drosophila grimshawi	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	order	7227	Drosophila melanogaster	7230	Drosophila mojavensis	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	order	7227	Drosophila melanogaster	7244	Drosophila virilis	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	order	7227	Drosophila melanogaster	7260	Drosophila willistoni	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	order	7227	Drosophila melanogaster	43151	Anopheles darlingi	p__Arthropoda	c__Insecta	o__Diptera	f__Culicidae	g__Anopheles
melanogaster	order	7227	Drosophila melanogaster	46245	Drosophila pseudoobscura pseudoobscura	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	order	7227	Drosophila melanogaster	7159	Aedes aegypti	p__Arthropoda	c__Insecta	o__Diptera	f__Culicidae	g__Aedes
melanogaster	order	7227	Drosophila melanogaster	7165	Anopheles gambiae	p__Arthropoda	c__Insecta	o__Diptera	f__Culicidae	g__Anopheles
melanogaster	order	7227	Drosophila melanogaster	7227	Drosophila melanogaster	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	order	7227	Drosophila melanogaster	343691	Hermetia illucens	p__Arthropoda	c__Insecta	o__Diptera	f__Stratiomyidae	g__Hermetia
melanogaster	order	7227	Drosophila melanogaster	27457	Bactrocera dorsalis	p__Arthropoda	c__Insecta	o__Diptera	f__Tephritidae	g__Bactrocera
melanogaster	family	7227	Drosophila melanogaster	7217	Drosophila ananassae	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	family	7227	Drosophila melanogaster	7222	Drosophila grimshawi	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	family	7227	Drosophila melanogaster	7230	Drosophila mojavensis	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	family	7227	Drosophila melanogaster	7244	Drosophila virilis	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	family	7227	Drosophila melanogaster	7260	Drosophila willistoni	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	family	7227	Drosophila melanogaster	46245	Drosophila pseudoobscura pseudoobscura	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	family	7227	Drosophila melanogaster	7227	Drosophila melanogaster	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	genus	7227	Drosophila melanogaster	7217	Drosophila ananassae	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	genus	7227	Drosophila melanogaster	7222	Drosophila grimshawi	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	genus	7227	Drosophila melanogaster	7230	Drosophila mojavensis	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	genus	7227	Drosophila melanogaster	7244	Drosophila virilis	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	genus	7227	Drosophila melanogaster	7260	Drosophila willistoni	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	genus	7227	Drosophila melanogaster	46245	Drosophila pseudoobscura pseudoobscura	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
melanogaster	genus	7227	Drosophila melanogaster	7227	Drosophila melanogaster	p__Arthropoda	c__Insecta	o__Diptera	f__Drosophilidae	g__Drosophila
human	phylum	9606	Homo sapiens	246437	Tupaia chinensis	p__Chordata	c__Mammalia	o__Scandentia	f__Tupaiidae	g__Tupaia
human	phylum	9606	Homo sapiens	10029	Cricetulus griseus	p__Chordata	c__Mammalia	o__Rodentia	f__Cricetidae	g__Cricetulus
human	phylum	9606	Homo sapiens	10181	Heterocephalus glaber	p__Chordata	c__Mammalia	o__Rodentia	f__Bathyergidae	g__Heterocephalus
human	phylum	9606	Homo sapiens	34765	Oikopleura dioica	p__Chordata	c__Appendicularia	o__Copelata	f__Oikopleuridae	g__Oikopleura
human	phylum	9606	Homo sapiens	8083	Xiphophorus maculatus	p__Chordata	c__Actinopteri	o__Cyprinodontiformes	f__Poeciliidae	g__Xiphophorus
human	phylum	9606	Homo sapiens	9402	Pteropus alecto	p__Chordata	c__Mammalia	o__Chiroptera	f__Pteropodidae	g__Pteropus
human	phylum	9606	Homo sapiens	9669	Mustela putorius furo	p__Chordata	c__Mammalia	o__Carnivora	f__Mustelidae	g__Mustela
human	phylum	9606	Homo sapiens	9685	Felis catus	p__Chordata	c__Mammalia	o__Carnivora	f__Felidae	g__Felis
human	phylum	9606	Homo sapiens	10090	Mus musculus	p__Chordata	c__Mammalia	o__Rodentia	f__Muridae	g__Mus
human	phylum	9606	Homo sapiens	10116	Rattus norvegicus	p__Chordata	c__Mammalia	o__Rodentia	f__Muridae	g__Rattus
human	phylum	9606	Homo sapiens	10141	Cavia porcellus	p__Chordata	c__Mammalia	o__Rodentia	f__Caviidae	g__Cavia
human	phylum	9606	Homo sapiens	13616	Monodelphis domestica	p__Chordata	c__Mammalia	o__Didelphimorphia	f__Didelphidae	g__Monodelphis
human	phylum	9606	Homo sapiens	28377	Anolis carolinensis	p__Chordata	c__Lepidosauria	o__Squamata	f__Dactyloidae	g__Anolis
human	phylum	9606	Homo sapiens	30611	Otolemur garnettii	p__Chordata	c__Mammalia	o__Primates	f__Galagidae	g__Otolemur
human	phylum	9606	Homo sapiens	31033	Takifugu rubripes	p__Chordata	c__Actinopteri	o__Tetraodontiformes	f__Tetraodontidae	g__Takifugu
human	phylum	9606	Homo sapiens	43179	Ictidomys tridecemlineatus	p__Chordata	c__Mammalia	o__Rodentia	f__Sciuridae	g__Ictidomys
human	phylum	9606	Homo sapiens	51511	Ciona savignyi	p__Chordata	c__Ascidiacea	o__Phlebobranchia	f__Cionidae	g__Ciona
human	phylum	9606	Homo sapiens	59463	Myotis lucifugus	p__Chordata	c__Mammalia	o__Chiroptera	f__Vespertilionidae	g__Myotis
human	phylum	9606	Homo sapiens	59729	Taeniopygia guttata	p__Chordata	c__Aves	o__Passeriformes	f__Estrildidae	g__Taeniopygia
human	phylum	9606	Homo sapiens	61853	Nomascus leucogenys	p__Chordata	c__Mammalia	o__Primates	f__Hylobatidae	g__Nomascus
human	phylum	9606	Homo sapiens	69293	Gasterosteus aculeatus	p__Chordata	c__Actinopteri	o__Perciformes	f__Gasterosteidae	g__Gasterosteus
human	phylum	9606	Homo sapiens	7719	Ciona intestinalis	p__Chordata	c__Ascidiacea	o__Phlebobranchia	f__Cionidae	g__Ciona
human	phylum	9606	Homo sapiens	7739	Branchiostoma floridae	p__Chordata	c__Leptocardii	o__Amphioxiformes	f__Branchiostomatidae	g__Branchiostoma
human	phylum	9606	Homo sapiens	7897	Latimeria chalumnae	p__Chordata	c__unclassified Chordata class	o__Coelacanthiformes	f__Coelacanthidae	g__Latimeria
human	phylum	9606	Homo sapiens	7955	Danio rerio	p__Chordata	c__Actinopteri	o__Cypriniformes	f__Danionidae	g__Danio
human	phylum	9606	Homo sapiens	8090	Oryzias latipes	p__Chordata	c__Actinopteri	o__Beloniformes	f__Adrianichthyidae	g__Oryzias
human	phylum	9606	Homo sapiens	8128	Oreochromis niloticus	p__Chordata	c__Actinopteri	o__Cichliformes	f__Cichlidae	g__Oreochromis
human	phylum	9606	Homo sapiens	8364	Xenopus tropicalis	p__Chordata	c__Amphibia	o__Anura	f__Pipidae	g__Xenopus
human	phylum	9606	Homo sapiens	9031	Gallus gallus	p__Chordata	c__Aves	o__Galliformes	f__Phasianidae	g__Gallus
human	phylum	9606	Homo sapiens	9103	Meleagris gallopavo	p__Chordata	c__Aves	o__Galliformes	f__Phasianidae	g__Meleagris
human	phylum	9606	Homo sapiens	9258	Ornithorhynchus anatinus	p__Chordata	c__Mammalia	o__Monotremata	f__Ornithorhynchidae	g__Ornithorhynchus
human	phylum	9606	Homo sapiens	9305	Sarcophilus harrisii	p__Chordata	c__Mammalia	o__Dasyuromorphia	f__Dasyuridae	g__Sarcophilus
human	phylum	9606	Homo sapiens	9483	Callithrix jacchus	p__Chordata	c__Mammalia	o__Primates	f__Cebidae	g__Callithrix
human	phylum	9606	Homo sapiens	9544	Macaca mulatta	p__Chordata	c__Mammalia	o__Primates	f__Cercopithecidae	g__Macaca
human	phylum	9606	Homo sapiens	9595	Gorilla gorilla gorilla	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Gorilla
human	phylum	9606	Homo sapiens	9598	Pan troglodytes	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Pan
human	phylum	9606	Homo sapiens	9601	Pongo abelii	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Pongo
human	phylum	9606	Homo sapiens	9606	Homo sapiens	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Homo
human	phylum	9606	Homo sapiens	9615	Canis lupus familiaris	p__Chordata	c__Mammalia	o__Carnivora	f__Canidae	g__Canis
human	phylum	9606	Homo sapiens	9646	Ailuropoda melanoleuca	p__Chordata	c__Mammalia	o__Carnivora	f__Ursidae	g__Ailuropoda
human	phylum	9606	Homo sapiens	9785	Loxodonta africana	p__Chordata	c__Mammalia	o__Proboscidea	f__Elephantidae	g__Loxodonta
human	phylum	9606	Homo sapiens	9796	Equus caballus	p__Chordata	c__Mammalia	o__Perissodactyla	f__Equidae	g__Equus
human	phylum	9606	Homo sapiens	9823	Sus scrofa	p__Chordata	c__Mammalia	o__Artiodactyla	f__Suidae	g__Sus
human	phylum	9606	Homo sapiens	9913	Bos taurus	p__Chordata	c__Mammalia	o__Artiodactyla	f__Bovidae	g__Bos
human	phylum	9606	Homo sapiens	9986	Oryctolagus cuniculus	p__Chordata	c__Mammalia	o__Lagomorpha	f__Leporidae	g__Oryctolagus
human	phylum	9606	Homo sapiens	99883	Tetraodon nigroviridis	p__Chordata	c__Actinopteri	o__Tetraodontiformes	f__Tetraodontidae	g__Tetraodon
human	phylum	9606	Homo sapiens	7918	Lepisosteus oculatus	p__Chordata	c__Actinopteri	o__Semionotiformes	f__Lepisosteidae	g__Lepisosteus
human	phylum	9606	Homo sapiens	29088	Neomonachus schauinslandi	p__Chordata	c__Mammalia	o__Carnivora	f__Phocidae	g__Neomonachus
human	phylum	9606	Homo sapiens	48883	Geospiza fortis	p__Chordata	c__Aves	o__Passeriformes	f__Thraupidae	g__Geospiza
human	phylum	9606	Homo sapiens	185453	Chrysochloris asiatica	p__Chordata	c__Mammalia	o__unclassified Mammalia order	f__Chrysochloridae	g__Chrysochloris
human	phylum	9606	Homo sapiens	173247	Echeneis naucrates	p__Chordata	c__Actinopteri	o__Carangiformes	f__Echeneidae	g__Echeneis
human	phylum	9606	Homo sapiens	27622	Molossus molossus	p__Chordata	c__Mammalia	o__Chiroptera	f__Molossidae	g__Molossus
human	phylum	9606	Homo sapiens	219594	Aythya fuligula	p__Chordata	c__Aves	o__Anseriformes	f__Anatidae	g__Aythya
human	phylum	9606	Homo sapiens	9708	Odobenus rosmarus divergens	p__Chordata	c__Mammalia	o__Carnivora	f__Odobenidae	g__Odobenus
human	phylum	9606	Homo sapiens	2489341	Strigops habroptila	p__Chordata	c__Aves	o__Psittaciformes	f__Psittacidae	g__Strigops
human	phylum	9606	Homo sapiens	75366	Sinocyclocheilus grahami	p__Chordata	c__Actinopteri	o__Cypriniformes	f__Cyprinidae	g__Sinocyclocheilus
human	phylum	9606	Homo sapiens	223781	Aquila chrysaetos chrysaetos	p__Chordata	c__Aves	o__Accipitriformes	f__Accipitridae	g__Aquila
human	phylum	9606	Homo sapiens	210632	Parambassis ranga	p__Chordata	c__Actinopteri	o__unclassified Actinopteri order	f__Ambassidae	g__Parambassis
human	phylum	9606	Homo sapiens	7868	Callorhinchus milii	p__Chordata	c__Chondrichthyes	o__Chimaeriformes	f__Callorhinchidae	g__Callorhinchus
human	phylum	9606	Homo sapiens	9739	Tursiops truncatus	p__Chordata	c__Mammalia	o__Artiodactyla	f__Delphinidae	g__Tursiops
human	phylum	9606	Homo sapiens	8932	Columba livia	p__Chordata	c__Aves	o__Columbiformes	f__Columbidae	g__Columba
human	phylum	9606	Homo sapiens	260995	Geotrypetes seraphini	p__Chordata	c__Amphibia	o__Gymnophiona	f__Dermophiidae	g__Geotrypetes
human	phylum	9606	Homo sapiens	56716	Cottoperca gobio	p__Chordata	c__Actinopteri	o__Perciformes	f__Bovichtidae	g__Cottoperca
human	phylum	9606	Homo sapiens	649802	Pipra filicauda	p__Chordata	c__Aves	o__Passeriformes	f__Pipridae	g__Pipra
human	phylum	9606	Homo sapiens	38654	Alligator sinensis	p__Chordata	c__unclassified Chordata class	o__Crocodylia	f__Alligatoridae	g__Alligator
human	phylum	9606	Homo sapiens	7994	Astyanax mexicanus	p__Chordata	c__Actinopteri	o__Characiformes	f__Characidae	g__Astyanax
human	phylum	9606	Homo sapiens	89673	Phyllostomus discolor	p__Chordata	c__Mammalia	o__Chiroptera	f__Phyllostomidae	g__Phyllostomus
human	phylum	9606	Homo sapiens	64144	Anabas testudineus	p__Chordata	c__Actinopteri	o__Anabantiformes	f__Anabantidae	g__Anabas
human	phylum	9606	Homo sapiens	8010	Esox lucius	p__Chordata	c__Actinopteri	o__Esociformes	f__Esocidae	g__Esox
human	phylum	9606	Homo sapiens	1706337	Neophocaena asiaeorientalis asiaeorientalis	p__Chordata	c__Mammalia	o__Artiodactyla	f__Phocoenidae	g__Neophocaena
human	phylum	9606	Homo sapiens	1415580	Microcaecilia unicolor	p__Chordata	c__Amphibia	o__Gymnophiona	f__Siphonopidae	g__Microcaecilia
human	phylum	9606	Homo sapiens	181472	Salarias fasciatus	p__Chordata	c__Actinopteri	o__Blenniiformes	f__Blenniidae	g__Salarias
human	phylum	9606	Homo sapiens	8032	Salmo trutta	p__Chordata	c__Actinopteri	o__Salmoniformes	f__Salmonidae	g__Salmo
human	phylum	9606	Homo sapiens	127582	Trichechus manatus latirostris	p__Chordata	c__Mammalia	o__Sirenia	f__Trichechidae	g__Trichechus
human	phylum	9606	Homo sapiens	310752	Balaenoptera acutorostrata scammoni	p__Chordata	c__Mammalia	o__Artiodactyla	f__Balaenopteridae	g__Balaenoptera
human	phylum	9606	Homo sapiens	80966	Acanthochromis polyacanthus	p__Chordata	c__Actinopteri	o__unclassified Actinopteri order	f__Pomacentridae	g__Acanthochromis
human	phylum	9606	Homo sapiens	9749	Delphinapterus leucas	p__Chordata	c__Mammalia	o__Artiodactyla	f__Monodontidae	g__Delphinapterus
