raw_probe_id	mapped_gene_id	mapping_status	mapping_method
FGRAMPH1_01G00999	FGRAMPH1_01G00999	mapped	direct_gene_id
FGRAMPH1_01G27673	FGRAMPH1_01G27673	mapped	direct_gene_id
FGRAMPH1_01G26705	FGRAMPH1_01G26705	mapped	direct_gene_id
FGRAMPH1_01G17469	FGRAMPH1_01G17469	mapped	direct_gene_id
FGRAMPH1_01G26453	FGRAMPH1_01G26453	mapped	direct_gene_id
FGRAMPH1_01G23361	FGRAMPH1_01G23361	mapped	direct_gene_id
FGRAMPH1_01G06895	FGRAMPH1_01G06895	mapped	direct_gene_id
FGRAMPH1_01G10467	FGRAMPH1_01G10467	mapped	direct_gene_id
FGRAMPH1_01G26723	FGRAMPH1_01G26723	mapped	direct_gene_id
FGRAMPH1_01G16649	FGRAMPH1_01G16649	mapped	direct_gene_id
FGRAMPH1_01G10503	FGRAMPH1_01G10503	mapped	direct_gene_id
FGRAMPH1_01G03799	FGRAMPH1_01G03799	mapped	direct_gene_id
FGRAMPH1_01G20453	FGRAMPH1_01G20453	mapped	direct_gene_id
FGRAMPH1_01G27775	FGRAMPH1_01G27775	mapped	direct_gene_id
FGRAMPH1_01G06365	FGRAMPH1_01G06365	mapped	direct_gene_id
FGRAMPH1_01G16433	FGRAMPH1_01G16433	mapped	direct_gene_id
FGRAMPH1_01G06109	FGRAMPH1_01G06109	mapped	direct_gene_id
FGRAMPH1_01G18633	FGRAMPH1_01G18633	mapped	direct_gene_id
FGRAMPH1_01G19311	FGRAMPH1_01G19311	mapped	direct_gene_id
FGRAMPH1_01G05065	FGRAMPH1_01G05065	mapped	direct_gene_id
FGRAMPH1_01G17657	FGRAMPH1_01G17657	mapped	direct_gene_id
FGRAMPH1_01G22763	FGRAMPH1_01G22763	mapped	direct_gene_id
FGRAMPH1_01G18433	FGRAMPH1_01G18433	mapped	direct_gene_id
FGRAMPH1_01G23291	FGRAMPH1_01G23291	mapped	direct_gene_id
FGRAMPH1_01G08531	FGRAMPH1_01G08531	mapped	direct_gene_id
FGRAMPH1_01G24907	FGRAMPH1_01G24907	mapped	direct_gene_id
FGRAMPH1_01G22783	FGRAMPH1_01G22783	mapped	direct_gene_id
FGRAMPH1_01G02607	FGRAMPH1_01G02607	mapped	direct_gene_id
FGRAMPH1_01G19735	FGRAMPH1_01G19735	mapped	direct_gene_id
FGRAMPH1_01G25703	FGRAMPH1_01G25703	mapped	direct_gene_id
FGRAMPH1_01G23153	FGRAMPH1_01G23153	mapped	direct_gene_id
FGRAMPH1_01G00051	FGRAMPH1_01G00051	mapped	direct_gene_id
FGRAMPH1_01G28279	FGRAMPH1_01G28279	mapped	direct_gene_id
FGRAMPH1_01G17971	FGRAMPH1_01G17971	mapped	direct_gene_id
FGRAMPH1_01G01273	FGRAMPH1_01G01273	mapped	direct_gene_id
FGRAMPH1_01G25157	FGRAMPH1_01G25157	mapped	direct_gene_id
FGRAMPH1_01G19349	FGRAMPH1_01G19349	mapped	direct_gene_id
FGRAMPH1_01G14479	FGRAMPH1_01G14479	mapped	direct_gene_id
FGRAMPH1_01G23343	FGRAMPH1_01G23343	mapped	direct_gene_id
FGRAMPH1_01G21785	FGRAMPH1_01G21785	mapped	direct_gene_id
FGRAMPH1_01G17581	FGRAMPH1_01G17581	mapped	direct_gene_id
FGRAMPH1_01G05935	FGRAMPH1_01G05935	mapped	direct_gene_id
FGRAMPH1_01G07221	FGRAMPH1_01G07221	mapped	direct_gene_id
FGRAMPH1_01G27107	FGRAMPH1_01G27107	mapped	direct_gene_id
FGRAMPH1_01G04749	FGRAMPH1_01G04749	mapped	direct_gene_id
FGRAMPH1_01G06775	FGRAMPH1_01G06775	mapped	direct_gene_id
FGRAMPH1_01G14503	FGRAMPH1_01G14503	mapped	direct_gene_id
FGRAMPH1_01G00989	FGRAMPH1_01G00989	mapped	direct_gene_id
FGRAMPH1_01G20141	FGRAMPH1_01G20141	mapped	direct_gene_id
FGRAMPH1_01G26647	FGRAMPH1_01G26647	mapped	direct_gene_id
FGRAMPH1_01G19937	FGRAMPH1_01G19937	mapped	direct_gene_id
FGRAMPH1_01G24745	FGRAMPH1_01G24745	mapped	direct_gene_id
FGRAMPH1_01G08959	FGRAMPH1_01G08959	mapped	direct_gene_id
FGRAMPH1_01G24345	FGRAMPH1_01G24345	mapped	direct_gene_id
FGRAMPH1_01G02563	FGRAMPH1_01G02563	mapped	direct_gene_id
FGRAMPH1_01G04829	FGRAMPH1_01G04829	mapped	direct_gene_id
FGRAMPH1_01G11337	FGRAMPH1_01G11337	mapped	direct_gene_id
FGRAMPH1_01G01423	FGRAMPH1_01G01423	mapped	direct_gene_id
FGRAMPH1_01G23465	FGRAMPH1_01G23465	mapped	direct_gene_id
FGRAMPH1_01G19393	FGRAMPH1_01G19393	mapped	direct_gene_id
FGRAMPH1_01G17911	FGRAMPH1_01G17911	mapped	direct_gene_id
FGRAMPH1_01G23195	FGRAMPH1_01G23195	mapped	direct_gene_id
FGRAMPH1_01G24011	FGRAMPH1_01G24011	mapped	direct_gene_id
FGRAMPH1_01G10565	FGRAMPH1_01G10565	mapped	direct_gene_id
FGRAMPH1_01G14923	FGRAMPH1_01G14923	mapped	direct_gene_id
FGRAMPH1_01G02387	FGRAMPH1_01G02387	mapped	direct_gene_id
FGRAMPH1_01G20749	FGRAMPH1_01G20749	mapped	direct_gene_id
FGRAMPH1_01G01107	FGRAMPH1_01G01107	mapped	direct_gene_id
FGRAMPH1_01G26219	FGRAMPH1_01G26219	mapped	direct_gene_id
FGRAMPH1_01G06619	FGRAMPH1_01G06619	mapped	direct_gene_id
FGRAMPH1_01G10113	FGRAMPH1_01G10113	mapped	direct_gene_id
FGRAMPH1_01G13585	FGRAMPH1_01G13585	mapped	direct_gene_id
FGRAMPH1_01G07757	FGRAMPH1_01G07757	mapped	direct_gene_id
FGRAMPH1_01G07463	FGRAMPH1_01G07463	mapped	direct_gene_id
FGRAMPH1_01G26349	FGRAMPH1_01G26349	mapped	direct_gene_id
FGRAMPH1_01G03453	FGRAMPH1_01G03453	mapped	direct_gene_id
FGRAMPH1_01G01029	FGRAMPH1_01G01029	mapped	direct_gene_id
FGRAMPH1_01G12661	FGRAMPH1_01G12661	mapped	direct_gene_id
FGRAMPH1_01G28183	FGRAMPH1_01G28183	mapped	direct_gene_id
FGRAMPH1_01G00671	FGRAMPH1_01G00671	mapped	direct_gene_id
FGRAMPH1_01G03109	FGRAMPH1_01G03109	mapped	direct_gene_id
FGRAMPH1_01G27165	FGRAMPH1_01G27165	mapped	direct_gene_id
FGRAMPH1_01G27651	FGRAMPH1_01G27651	mapped	direct_gene_id
FGRAMPH1_01G01733	FGRAMPH1_01G01733	mapped	direct_gene_id
FGRAMPH1_01G23137	FGRAMPH1_01G23137	mapped	direct_gene_id
FGRAMPH1_01G14121	FGRAMPH1_01G14121	mapped	direct_gene_id
FGRAMPH1_01G14861	FGRAMPH1_01G14861	mapped	direct_gene_id
FGRAMPH1_01G09685	FGRAMPH1_01G09685	mapped	direct_gene_id
FGRAMPH1_01G09807	FGRAMPH1_01G09807	mapped	direct_gene_id
FGRAMPH1_01G03897	FGRAMPH1_01G03897	mapped	direct_gene_id
FGRAMPH1_01G22437	FGRAMPH1_01G22437	mapped	direct_gene_id
FGRAMPH1_01G10101	FGRAMPH1_01G10101	mapped	direct_gene_id
FGRAMPH1_01G15617	FGRAMPH1_01G15617	mapped	direct_gene_id
FGRAMPH1_01G24191	FGRAMPH1_01G24191	mapped	direct_gene_id
FGRAMPH1_01G25729	FGRAMPH1_01G25729	mapped	direct_gene_id
FGRAMPH1_01G00701	FGRAMPH1_01G00701	mapped	direct_gene_id
FGRAMPH1_01G02261	FGRAMPH1_01G02261	mapped	direct_gene_id
FGRAMPH1_01G24733	FGRAMPH1_01G24733	mapped	direct_gene_id
FGRAMPH1_01G27475	FGRAMPH1_01G27475	mapped	direct_gene_id
FGRAMPH1_01G01069	FGRAMPH1_01G01069	mapped	direct_gene_id
FGRAMPH1_01G05939	FGRAMPH1_01G05939	mapped	direct_gene_id
FGRAMPH1_01G27499	FGRAMPH1_01G27499	mapped	direct_gene_id
FGRAMPH1_01G24819	FGRAMPH1_01G24819	mapped	direct_gene_id
FGRAMPH1_01G17383	FGRAMPH1_01G17383	mapped	direct_gene_id
FGRAMPH1_01G01173	FGRAMPH1_01G01173	mapped	direct_gene_id
FGRAMPH1_01G03925	FGRAMPH1_01G03925	mapped	direct_gene_id
FGRAMPH1_01G00609	FGRAMPH1_01G00609	mapped	direct_gene_id
FGRAMPH1_01G02253	FGRAMPH1_01G02253	mapped	direct_gene_id
FGRAMPH1_01G03743	FGRAMPH1_01G03743	mapped	direct_gene_id
FGRAMPH1_01G02125	FGRAMPH1_01G02125	mapped	direct_gene_id
FGRAMPH1_01G06907	FGRAMPH1_01G06907	mapped	direct_gene_id
FGRAMPH1_01G08089	FGRAMPH1_01G08089	mapped	direct_gene_id
FGRAMPH1_01G20109	FGRAMPH1_01G20109	mapped	direct_gene_id
FGRAMPH1_01G01731	FGRAMPH1_01G01731	mapped	direct_gene_id
FGRAMPH1_01G17887	FGRAMPH1_01G17887	mapped	direct_gene_id
FGRAMPH1_01G14135	FGRAMPH1_01G14135	mapped	direct_gene_id
FGRAMPH1_01G18493	FGRAMPH1_01G18493	mapped	direct_gene_id
FGRAMPH1_01G13325	FGRAMPH1_01G13325	mapped	direct_gene_id
FGRAMPH1_01G23647	FGRAMPH1_01G23647	mapped	direct_gene_id
FGRAMPH1_01G01295	FGRAMPH1_01G01295	mapped	direct_gene_id
FGRAMPH1_01G22591	FGRAMPH1_01G22591	mapped	direct_gene_id
FGRAMPH1_01G03189	FGRAMPH1_01G03189	mapped	direct_gene_id
FGRAMPH1_01G12003	FGRAMPH1_01G12003	mapped	direct_gene_id
FGRAMPH1_01G25999	FGRAMPH1_01G25999	mapped	direct_gene_id
FGRAMPH1_01G20553	FGRAMPH1_01G20553	mapped	direct_gene_id
FGRAMPH1_01G13247	FGRAMPH1_01G13247	mapped	direct_gene_id
FGRAMPH1_01G16657	FGRAMPH1_01G16657	mapped	direct_gene_id
FGRAMPH1_01G01433	FGRAMPH1_01G01433	mapped	direct_gene_id
FGRAMPH1_01G22215	FGRAMPH1_01G22215	mapped	direct_gene_id
FGRAMPH1_01G17569	FGRAMPH1_01G17569	mapped	direct_gene_id
FGRAMPH1_01G23749	FGRAMPH1_01G23749	mapped	direct_gene_id
FGRAMPH1_01G21245	FGRAMPH1_01G21245	mapped	direct_gene_id
FGRAMPH1_01G26699	FGRAMPH1_01G26699	mapped	direct_gene_id
FGRAMPH1_01G15439	FGRAMPH1_01G15439	mapped	direct_gene_id
FGRAMPH1_01G26035	FGRAMPH1_01G26035	mapped	direct_gene_id
FGRAMPH1_01G03159	FGRAMPH1_01G03159	mapped	direct_gene_id
FGRAMPH1_01G27567	FGRAMPH1_01G27567	mapped	direct_gene_id
FGRAMPH1_01G23967	FGRAMPH1_01G23967	mapped	direct_gene_id
FGRAMPH1_01G16965	FGRAMPH1_01G16965	mapped	direct_gene_id
FGRAMPH1_01G09655	FGRAMPH1_01G09655	mapped	direct_gene_id
FGRAMPH1_01G18327	FGRAMPH1_01G18327	mapped	direct_gene_id
FGRAMPH1_01G02747	FGRAMPH1_01G02747	mapped	direct_gene_id
FGRAMPH1_01G02501	FGRAMPH1_01G02501	mapped	direct_gene_id
FGRAMPH1_01G17177	FGRAMPH1_01G17177	mapped	direct_gene_id
FGRAMPH1_01G18447	FGRAMPH1_01G18447	mapped	direct_gene_id
FGRAMPH1_01G09799	FGRAMPH1_01G09799	mapped	direct_gene_id
FGRAMPH1_01G02385	FGRAMPH1_01G02385	mapped	direct_gene_id
FGRAMPH1_01G05423	FGRAMPH1_01G05423	mapped	direct_gene_id
FGRAMPH1_01G07715	FGRAMPH1_01G07715	mapped	direct_gene_id
FGRAMPH1_01G07405	FGRAMPH1_01G07405	mapped	direct_gene_id
FGRAMPH1_01G14757	FGRAMPH1_01G14757	mapped	direct_gene_id
FGRAMPH1_01G14895	FGRAMPH1_01G14895	mapped	direct_gene_id
FGRAMPH1_01G27885	FGRAMPH1_01G27885	mapped	direct_gene_id
FGRAMPH1_01G15397	FGRAMPH1_01G15397	mapped	direct_gene_id
FGRAMPH1_01G18455	FGRAMPH1_01G18455	mapped	direct_gene_id
FGRAMPH1_01G16997	FGRAMPH1_01G16997	mapped	direct_gene_id
FGRAMPH1_01G11297	FGRAMPH1_01G11297	mapped	direct_gene_id
FGRAMPH1_01G04557	FGRAMPH1_01G04557	mapped	direct_gene_id
FGRAMPH1_01G23215	FGRAMPH1_01G23215	mapped	direct_gene_id
FGRAMPH1_01G03951	FGRAMPH1_01G03951	mapped	direct_gene_id
FGRAMPH1_01G00945	FGRAMPH1_01G00945	mapped	direct_gene_id
FGRAMPH1_01G24827	FGRAMPH1_01G24827	mapped	direct_gene_id
FGRAMPH1_01G08121	FGRAMPH1_01G08121	mapped	direct_gene_id
FGRAMPH1_01G17487	FGRAMPH1_01G17487	mapped	direct_gene_id
FGRAMPH1_01G12971	FGRAMPH1_01G12971	mapped	direct_gene_id
FGRAMPH1_01G23945	FGRAMPH1_01G23945	mapped	direct_gene_id
FGRAMPH1_01G06535	FGRAMPH1_01G06535	mapped	direct_gene_id
FGRAMPH1_01G09911	FGRAMPH1_01G09911	mapped	direct_gene_id
FGRAMPH1_01G15221	FGRAMPH1_01G15221	mapped	direct_gene_id
FGRAMPH1_01G24495	FGRAMPH1_01G24495	mapped	direct_gene_id
FGRAMPH1_01G26891	FGRAMPH1_01G26891	mapped	direct_gene_id
FGRAMPH1_01G17791	FGRAMPH1_01G17791	mapped	direct_gene_id
FGRAMPH1_01G04911	FGRAMPH1_01G04911	mapped	direct_gene_id
FGRAMPH1_01G06919	FGRAMPH1_01G06919	mapped	direct_gene_id
FGRAMPH1_01G13819	FGRAMPH1_01G13819	mapped	direct_gene_id
FGRAMPH1_01G19535	FGRAMPH1_01G19535	mapped	direct_gene_id
FGRAMPH1_01G01713	FGRAMPH1_01G01713	mapped	direct_gene_id
FGRAMPH1_01G03595	FGRAMPH1_01G03595	mapped	direct_gene_id
FGRAMPH1_01G14535	FGRAMPH1_01G14535	mapped	direct_gene_id
FGRAMPH1_01G28249	FGRAMPH1_01G28249	mapped	direct_gene_id
FGRAMPH1_01G20635	FGRAMPH1_01G20635	mapped	direct_gene_id
FGRAMPH1_01G06045	FGRAMPH1_01G06045	mapped	direct_gene_id
FGRAMPH1_01G26167	FGRAMPH1_01G26167	mapped	direct_gene_id
FGRAMPH1_01G23509	FGRAMPH1_01G23509	mapped	direct_gene_id
FGRAMPH1_01G00105	FGRAMPH1_01G00105	mapped	direct_gene_id
FGRAMPH1_01G00483	FGRAMPH1_01G00483	mapped	direct_gene_id
FGRAMPH1_01G23513	FGRAMPH1_01G23513	mapped	direct_gene_id
FGRAMPH1_01G11215	FGRAMPH1_01G11215	mapped	direct_gene_id
FGRAMPH1_01G02153	FGRAMPH1_01G02153	mapped	direct_gene_id
FGRAMPH1_01G17899	FGRAMPH1_01G17899	mapped	direct_gene_id
FGRAMPH1_01G20063	FGRAMPH1_01G20063	mapped	direct_gene_id
FGRAMPH1_01G20097	FGRAMPH1_01G20097	mapped	direct_gene_id
FGRAMPH1_01G14211	FGRAMPH1_01G14211	mapped	direct_gene_id
FGRAMPH1_01G13375	FGRAMPH1_01G13375	mapped	direct_gene_id
FGRAMPH1_01G12371	FGRAMPH1_01G12371	mapped	direct_gene_id
FGRAMPH1_01G14621	FGRAMPH1_01G14621	mapped	direct_gene_id
FGRAMPH1_01G02349	FGRAMPH1_01G02349	mapped	direct_gene_id
FGRAMPH1_01G02823	FGRAMPH1_01G02823	mapped	direct_gene_id
FGRAMPH1_01G15815	FGRAMPH1_01G15815	mapped	direct_gene_id
FGRAMPH1_01G19951	FGRAMPH1_01G19951	mapped	direct_gene_id
FGRAMPH1_01G20135	FGRAMPH1_01G20135	mapped	direct_gene_id
FGRAMPH1_01G03465	FGRAMPH1_01G03465	mapped	direct_gene_id
FGRAMPH1_01G02753	FGRAMPH1_01G02753	mapped	direct_gene_id
FGRAMPH1_01G15167	FGRAMPH1_01G15167	mapped	direct_gene_id
FGRAMPH1_01G19509	FGRAMPH1_01G19509	mapped	direct_gene_id
FGRAMPH1_01G20337	FGRAMPH1_01G20337	mapped	direct_gene_id
FGRAMPH1_01G11695	FGRAMPH1_01G11695	mapped	direct_gene_id
FGRAMPH1_01G25961	FGRAMPH1_01G25961	mapped	direct_gene_id
FGRAMPH1_01G14767	FGRAMPH1_01G14767	mapped	direct_gene_id
FGRAMPH1_01G02973	FGRAMPH1_01G02973	mapped	direct_gene_id
FGRAMPH1_01G17193	FGRAMPH1_01G17193	mapped	direct_gene_id
FGRAMPH1_01G12077	FGRAMPH1_01G12077	mapped	direct_gene_id
FGRAMPH1_01G26275	FGRAMPH1_01G26275	mapped	direct_gene_id
FGRAMPH1_01G03401	FGRAMPH1_01G03401	mapped	direct_gene_id
FGRAMPH1_01G24233	FGRAMPH1_01G24233	mapped	direct_gene_id
FGRAMPH1_01G02065	FGRAMPH1_01G02065	mapped	direct_gene_id
FGRAMPH1_01G08533	FGRAMPH1_01G08533	mapped	direct_gene_id
FGRAMPH1_01G23845	FGRAMPH1_01G23845	mapped	direct_gene_id
FGRAMPH1_01G26061	FGRAMPH1_01G26061	mapped	direct_gene_id
FGRAMPH1_01G03829	FGRAMPH1_01G03829	mapped	direct_gene_id
FGRAMPH1_01G02977	FGRAMPH1_01G02977	mapped	direct_gene_id
FGRAMPH1_01G07901	FGRAMPH1_01G07901	mapped	direct_gene_id
FGRAMPH1_01G26385	FGRAMPH1_01G26385	mapped	direct_gene_id
FGRAMPH1_01G26945	FGRAMPH1_01G26945	mapped	direct_gene_id
FGRAMPH1_01G12799	FGRAMPH1_01G12799	mapped	direct_gene_id
FGRAMPH1_01G00697	FGRAMPH1_01G00697	mapped	direct_gene_id
FGRAMPH1_01G00639	FGRAMPH1_01G00639	mapped	direct_gene_id
FGRAMPH1_01G17767	FGRAMPH1_01G17767	mapped	direct_gene_id
FGRAMPH1_01G26753	FGRAMPH1_01G26753	mapped	direct_gene_id
FGRAMPH1_01G14705	FGRAMPH1_01G14705	mapped	direct_gene_id
FGRAMPH1_01G19889	FGRAMPH1_01G19889	mapped	direct_gene_id
FGRAMPH1_01G12105	FGRAMPH1_01G12105	mapped	direct_gene_id
FGRAMPH1_01G12413	FGRAMPH1_01G12413	mapped	direct_gene_id
FGRAMPH1_01G24135	FGRAMPH1_01G24135	mapped	direct_gene_id
FGRAMPH1_01G24869	FGRAMPH1_01G24869	mapped	direct_gene_id
FGRAMPH1_01G26659	FGRAMPH1_01G26659	mapped	direct_gene_id
FGRAMPH1_01G12181	FGRAMPH1_01G12181	mapped	direct_gene_id
FGRAMPH1_01G16233	FGRAMPH1_01G16233	mapped	direct_gene_id
FGRAMPH1_01G24133	FGRAMPH1_01G24133	mapped	direct_gene_id
FGRAMPH1_01G27833	FGRAMPH1_01G27833	mapped	direct_gene_id
FGRAMPH1_01G18109	FGRAMPH1_01G18109	mapped	direct_gene_id
FGRAMPH1_01G20641	FGRAMPH1_01G20641	mapped	direct_gene_id
FGRAMPH1_01G25355	FGRAMPH1_01G25355	mapped	direct_gene_id
FGRAMPH1_01G06559	FGRAMPH1_01G06559	mapped	direct_gene_id
FGRAMPH1_01G24661	FGRAMPH1_01G24661	mapped	direct_gene_id
FGRAMPH1_01G01285	FGRAMPH1_01G01285	mapped	direct_gene_id
FGRAMPH1_01G25695	FGRAMPH1_01G25695	mapped	direct_gene_id
FGRAMPH1_01G02861	FGRAMPH1_01G02861	mapped	direct_gene_id
FGRAMPH1_01G06835	FGRAMPH1_01G06835	mapped	direct_gene_id
FGRAMPH1_01G24151	FGRAMPH1_01G24151	mapped	direct_gene_id
FGRAMPH1_01G09121	FGRAMPH1_01G09121	mapped	direct_gene_id
FGRAMPH1_01G10825	FGRAMPH1_01G10825	mapped	direct_gene_id
FGRAMPH1_01G10251	FGRAMPH1_01G10251	mapped	direct_gene_id
FGRAMPH1_01G19357	FGRAMPH1_01G19357	mapped	direct_gene_id
FGRAMPH1_01G21563	FGRAMPH1_01G21563	mapped	direct_gene_id
FGRAMPH1_01G22261	FGRAMPH1_01G22261	mapped	direct_gene_id
FGRAMPH1_01G27325	FGRAMPH1_01G27325	mapped	direct_gene_id
FGRAMPH1_01G06081	FGRAMPH1_01G06081	mapped	direct_gene_id
FGRAMPH1_01G19665	FGRAMPH1_01G19665	mapped	direct_gene_id
FGRAMPH1_01G15615	FGRAMPH1_01G15615	mapped	direct_gene_id
FGRAMPH1_01G02271	FGRAMPH1_01G02271	mapped	direct_gene_id
FGRAMPH1_01G24905	FGRAMPH1_01G24905	mapped	direct_gene_id
FGRAMPH1_01G01807	FGRAMPH1_01G01807	mapped	direct_gene_id
FGRAMPH1_01G24009	FGRAMPH1_01G24009	mapped	direct_gene_id
FGRAMPH1_01G17727	FGRAMPH1_01G17727	mapped	direct_gene_id
FGRAMPH1_01G15259	FGRAMPH1_01G15259	mapped	direct_gene_id
FGRAMPH1_01G20159	FGRAMPH1_01G20159	mapped	direct_gene_id
FGRAMPH1_01G16855	FGRAMPH1_01G16855	mapped	direct_gene_id
FGRAMPH1_01G17347	FGRAMPH1_01G17347	mapped	direct_gene_id
FGRAMPH1_01G19201	FGRAMPH1_01G19201	mapped	direct_gene_id
FGRAMPH1_01G02393	FGRAMPH1_01G02393	mapped	direct_gene_id
FGRAMPH1_01G26909	FGRAMPH1_01G26909	mapped	direct_gene_id
FGRAMPH1_01G16873	FGRAMPH1_01G16873	mapped	direct_gene_id
FGRAMPH1_01G03267	FGRAMPH1_01G03267	mapped	direct_gene_id
FGRAMPH1_01G23417	FGRAMPH1_01G23417	mapped	direct_gene_id
FGRAMPH1_01G03987	FGRAMPH1_01G03987	mapped	direct_gene_id
FGRAMPH1_01G14921	FGRAMPH1_01G14921	mapped	direct_gene_id
FGRAMPH1_01G26681	FGRAMPH1_01G26681	mapped	direct_gene_id
FGRAMPH1_01G06355	FGRAMPH1_01G06355	mapped	direct_gene_id
FGRAMPH1_01G02959	FGRAMPH1_01G02959	mapped	direct_gene_id
FGRAMPH1_01G23079	FGRAMPH1_01G23079	mapped	direct_gene_id
FGRAMPH1_01G20215	FGRAMPH1_01G20215	mapped	direct_gene_id
FGRAMPH1_01G11443	FGRAMPH1_01G11443	mapped	direct_gene_id
FGRAMPH1_01G11033	FGRAMPH1_01G11033	mapped	direct_gene_id
FGRAMPH1_01G02345	FGRAMPH1_01G02345	mapped	direct_gene_id
FGRAMPH1_01G11225	FGRAMPH1_01G11225	mapped	direct_gene_id
FGRAMPH1_01G21103	FGRAMPH1_01G21103	mapped	direct_gene_id
FGRAMPH1_01G26215	FGRAMPH1_01G26215	mapped	direct_gene_id
FGRAMPH1_01G22517	FGRAMPH1_01G22517	mapped	direct_gene_id
FGRAMPH1_01G24623	FGRAMPH1_01G24623	mapped	direct_gene_id
FGRAMPH1_01G20193	FGRAMPH1_01G20193	mapped	direct_gene_id
FGRAMPH1_01G17245	FGRAMPH1_01G17245	mapped	direct_gene_id
FGRAMPH1_01G28171	FGRAMPH1_01G28171	mapped	direct_gene_id
FGRAMPH1_01G12983	FGRAMPH1_01G12983	mapped	direct_gene_id
FGRAMPH1_01G17471	FGRAMPH1_01G17471	mapped	direct_gene_id
FGRAMPH1_01G18243	FGRAMPH1_01G18243	mapped	direct_gene_id
FGRAMPH1_01G00707	FGRAMPH1_01G00707	mapped	direct_gene_id
FGRAMPH1_01G10367	FGRAMPH1_01G10367	mapped	direct_gene_id
FGRAMPH1_01G26249	FGRAMPH1_01G26249	mapped	direct_gene_id
FGRAMPH1_01G26963	FGRAMPH1_01G26963	mapped	direct_gene_id
FGRAMPH1_01G23159	FGRAMPH1_01G23159	mapped	direct_gene_id
FGRAMPH1_01G22029	FGRAMPH1_01G22029	mapped	direct_gene_id
FGRAMPH1_01G07749	FGRAMPH1_01G07749	mapped	direct_gene_id
FGRAMPH1_01G05417	FGRAMPH1_01G05417	mapped	direct_gene_id
FGRAMPH1_01G19577	FGRAMPH1_01G19577	mapped	direct_gene_id
FGRAMPH1_01G16581	FGRAMPH1_01G16581	mapped	direct_gene_id
FGRAMPH1_01G15941	FGRAMPH1_01G15941	mapped	direct_gene_id
FGRAMPH1_01G12883	FGRAMPH1_01G12883	mapped	direct_gene_id
FGRAMPH1_01G14519	FGRAMPH1_01G14519	mapped	direct_gene_id
FGRAMPH1_01G21641	FGRAMPH1_01G21641	mapped	direct_gene_id
FGRAMPH1_01G22851	FGRAMPH1_01G22851	mapped	direct_gene_id
FGRAMPH1_01G17457	FGRAMPH1_01G17457	mapped	direct_gene_id
FGRAMPH1_01G07301	FGRAMPH1_01G07301	mapped	direct_gene_id
FGRAMPH1_01G10655	FGRAMPH1_01G10655	mapped	direct_gene_id
FGRAMPH1_01G26451	FGRAMPH1_01G26451	mapped	direct_gene_id
FGRAMPH1_01G08499	FGRAMPH1_01G08499	mapped	direct_gene_id
FGRAMPH1_01G14303	FGRAMPH1_01G14303	mapped	direct_gene_id
FGRAMPH1_01G07927	FGRAMPH1_01G07927	mapped	direct_gene_id
FGRAMPH1_01G20053	FGRAMPH1_01G20053	mapped	direct_gene_id
FGRAMPH1_01G01821	FGRAMPH1_01G01821	mapped	direct_gene_id
FGRAMPH1_01G06385	FGRAMPH1_01G06385	mapped	direct_gene_id
FGRAMPH1_01G28157	FGRAMPH1_01G28157	mapped	direct_gene_id
FGRAMPH1_01G06251	FGRAMPH1_01G06251	mapped	direct_gene_id
FGRAMPH1_01G02471	FGRAMPH1_01G02471	mapped	direct_gene_id
FGRAMPH1_01G07347	FGRAMPH1_01G07347	mapped	direct_gene_id
FGRAMPH1_01G18353	FGRAMPH1_01G18353	mapped	direct_gene_id
FGRAMPH1_01G06733	FGRAMPH1_01G06733	mapped	direct_gene_id
FGRAMPH1_01G16793	FGRAMPH1_01G16793	mapped	direct_gene_id
FGRAMPH1_01G10455	FGRAMPH1_01G10455	mapped	direct_gene_id
FGRAMPH1_01G26829	FGRAMPH1_01G26829	mapped	direct_gene_id
FGRAMPH1_01G03067	FGRAMPH1_01G03067	mapped	direct_gene_id
FGRAMPH1_01G17095	FGRAMPH1_01G17095	mapped	direct_gene_id
FGRAMPH1_01G09207	FGRAMPH1_01G09207	mapped	direct_gene_id
FGRAMPH1_01G12857	FGRAMPH1_01G12857	mapped	direct_gene_id
FGRAMPH1_01G16985	FGRAMPH1_01G16985	mapped	direct_gene_id
FGRAMPH1_01G16877	FGRAMPH1_01G16877	mapped	direct_gene_id
FGRAMPH1_01G22857	FGRAMPH1_01G22857	mapped	direct_gene_id
FGRAMPH1_01G06003	FGRAMPH1_01G06003	mapped	direct_gene_id
FGRAMPH1_01G13799	FGRAMPH1_01G13799	mapped	direct_gene_id
FGRAMPH1_01G19987	FGRAMPH1_01G19987	mapped	direct_gene_id
FGRAMPH1_01G03767	FGRAMPH1_01G03767	mapped	direct_gene_id
FGRAMPH1_01G26691	FGRAMPH1_01G26691	mapped	direct_gene_id
FGRAMPH1_01G26839	FGRAMPH1_01G26839	mapped	direct_gene_id
FGRAMPH1_01G14491	FGRAMPH1_01G14491	mapped	direct_gene_id
FGRAMPH1_01G01763	FGRAMPH1_01G01763	mapped	direct_gene_id
FGRAMPH1_01G09915	FGRAMPH1_01G09915	mapped	direct_gene_id
FGRAMPH1_01G10047	FGRAMPH1_01G10047	mapped	direct_gene_id
FGRAMPH1_01G10069	FGRAMPH1_01G10069	mapped	direct_gene_id
FGRAMPH1_01G02441	FGRAMPH1_01G02441	mapped	direct_gene_id
