node_id	species	protocol	label	split	rescue_count	rescue_frequency	stable_rescued_ge2	confidence_tier	mean_delta_probability	std_delta_probability
FGRAMPH1_01G24781	fgraminearum	fgraminearum_newlabel	1	test	5	1.0	True	high_confidence_rescued	0.4830673009157181	0.09426517860557813
FGRAMPH1_01G24867	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	0.019531989097595192	0.0031751039734686276
FGRAMPH1_01G24957	fgraminearum	fgraminearum_newlabel	1	test	3	0.6	True	stable_rescued	-0.027684970945119847	0.2678935362116595
FGRAMPH1_01G25821	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	0.02022674083709719	0.08482431175697605
FGRAMPH1_01G26033	fgraminearum	fgraminearum_newlabel	1	test	3	0.6	True	stable_rescued	0.4471448317170143	0.38678853414465275
FGRAMPH1_01G26037	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	0.12178312540054317	0.03891964300219502
FGRAMPH1_01G26055	fgraminearum	fgraminearum_newlabel	1	test	1	0.2	False	seed_specific_rescued	-0.14966289028525354	0.31312118637231373
FGRAMPH1_01G26069	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	-0.2334715783596039	0.25291814629481346
FGRAMPH1_01G26127	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	-0.024040138721466042	0.007806657902399333
FGRAMPH1_01G26177	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	-0.27304540577474656	0.03241265492096479
FGRAMPH1_01G26239	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	-0.15977906584739685	0.1576879585748137
FGRAMPH1_01G26285	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	0.0033730626106262874	0.008082980252841692
FGRAMPH1_01G26329	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	-0.1807301700115204	0.12463143027210222
FGRAMPH1_01G26631	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	0.21726248264312745	0.08918744557734579
FGRAMPH1_01G26703	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	-0.16633344283327461	0.030401444942214435
FGRAMPH1_01G26835	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	0.18176017999649047	0.06220964309263537
FGRAMPH1_01G26993	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	-0.08916606307029726	0.2041696885213204
FGRAMPH1_01G27043	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	-0.028774243593215953	0.15125116904954947
FGRAMPH1_01G27077	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	-0.15987139344215393	0.21729051842489353
FGRAMPH1_01G27173	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	0.086851978302002	0.010548044910859955
FGRAMPH1_01G27271	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	-0.07715433239936828	0.1374933885024029
FGRAMPH1_01G27379	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	0.02651445865631106	0.0059251640621696975
FGRAMPH1_01G27691	fgraminearum	fgraminearum_newlabel	1	test	2	0.4	True	stable_rescued	0.21437567099928856	0.3301560806224484
FGRAMPH1_01G27721	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	-0.47214450836181643	0.24174096624876631
FGRAMPH1_01G28217	fgraminearum	fgraminearum_newlabel	1	test	1	0.2	False	seed_specific_rescued	0.06322864294052125	0.13814439979048915
FGRAMPH1_01G28259	fgraminearum	fgraminearum_newlabel	1	test	0	0.0	False	not_rescued	-0.004219192866003132	0.05854096572298665
FGRAMPH1_01G28281	fgraminearum	fgraminearum_newlabel	1	test	4	0.8	True	high_confidence_rescued	0.590534959267825	0.2182101572752846
S000000001	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.39639451503753664	0.036104046121008065
S000000032	scerevisiae	scerevisiae	1	test	5	1.0	True	high_confidence_rescued	0.7166161358356475	0.05006842400208264
S000000039	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.2907549949362874	0.047626131722395444
S000000041	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.050979435443878084	0.031907672872950675
S000000116	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.07465929985046385	0.01716306302724945
S000000131	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.13766273260116577	0.023520128630219427
S000000170	scerevisiae	scerevisiae	1	test	4	0.8	True	high_confidence_rescued	0.4306748390197754	0.124063091798993
S000000193	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.050170505046844484	0.008421367731133615
S000000242	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.27515353150665767	0.0268125840581286
S000000253	scerevisiae	scerevisiae	1	test	4	0.8	True	high_confidence_rescued	0.3580495059490204	0.08564221156092634
S000000259	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.10279533863067625	0.017408384179914447
S000000291	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.24051770567893987	0.1862688134828546
S000000327	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.2687366247177125	0.03014324502679735
S000000397	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.42108458280563354	0.032063719655420986
S000000406	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.06260091066360476	0.015466849042144971
S000000447	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.13071780204772948	0.15793975348389538
S000000557	scerevisiae	scerevisiae	1	test	3	0.6	True	stable_rescued	0.21567164063453675	0.1781366571945773
S000000605	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.07646610736846923	0.20473575335755229
S000000689	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.02333875894546509	0.05538105728784018
S000000745	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.46328429700806745	0.06479194636672853
S000000758	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.03408226966857908	0.00829731757808618
S000000760	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.2295444630086422	0.1997683453496501
S000000810	scerevisiae	scerevisiae	1	test	5	1.0	True	high_confidence_rescued	0.4422373235225677	0.05112281419207935
S000000823	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.38867088556289675	0.08581334978683143
S000000884	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.04471200704574589	0.012708321187714504
S000000895	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.11711939871311192	0.13095503058158123
S000000896	scerevisiae	scerevisiae	1	test	1	0.2	False	seed_specific_rescued	0.46107863187789916	0.08555336489662135
S000000974	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.1271377205848694	0.014742703395222623
S000001066	scerevisiae	scerevisiae	1	test	3	0.6	True	stable_rescued	0.285410675406456	0.18139970283806056
S000001114	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.131530075520277	0.05091821846080547
S000001170	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.135129688307643	0.08657836891318434
S000001191	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.1900657534599304	0.10815962513698188
S000001207	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.27134378971531986	0.1297462284601227
S000001208	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.023132789134979202	0.014552951272822173
S000001308	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.35370427966117857	0.1044524614005408
S000001323	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.020689940452575706	0.03274320695162463
S000001353	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.036807906627655075	0.006698986935417431
S000001366	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.20205388367176055	0.17540678081506825
S000001380	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.4342794390162453	0.09310035685777546
S000001391	scerevisiae	scerevisiae	1	test	5	1.0	True	high_confidence_rescued	0.6316968947649002	0.034748244957153625
S000001405	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.013149845600128218	0.01052436936923362
S000001409	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.10649755406193433	0.05099096927107336
S000001412	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.10339051485061646	0.019213862386057032
S000001451	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.038924562931060794	0.1250765758521982
S000001461	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.09957162141799929	0.014707339752543618
S000001496	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.12586641311645505	0.01762487294862923
S000001497	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.06713418960571285	0.007845843608240024
S000001507	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.37850822806358336	0.1050115777634128
S000001532	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.2166594684123993	0.14661999954676203
S000001542	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.07827576398849488	0.1580426574600008
S000001543	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.16410885914228862	0.06520705774261551
S000001561	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.18951361179351806	0.1443318674372736
S000001624	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.03381911492324434	0.016620774361793832
S000001665	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.4016165383160114	0.06360521484987838
S000001770	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.024958646297454857	0.009450351353203814
S000001771	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.12848263978958124	0.030254471505761365
S000001791	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.33483818769454954	0.02058738557170612
S000001948	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.30745713114738465	0.18695664709034474
S000002172	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.35360912680625917	0.08199968667782133
S000002173	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.7090309494175018	0.036513941728731465
S000002256	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.18045993447303776	0.17997429222309777
S000002261	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.112801206111908	0.02590361373439088
S000002284	scerevisiae	scerevisiae	1	test	1	0.2	False	seed_specific_rescued	0.3464177310466766	0.06518321269944682
S000002298	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.6733953665941954	0.08773384466963698
S000002312	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.10723109245300295	0.027732638449727665
S000002323	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.6564789704978466	0.2001694867824968
S000002409	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.06695514917373661	0.13496117749199774
S000002430	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.0395935654640198	0.02338238742833078
S000002444	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.09302877187728886	0.013676430416526593
S000002451	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.09813318345695739	0.0812189749821744
S000002454	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.3831248044967651	0.1480586812014707
S000002461	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.36246484853327277	0.1597241185283921
S000002588	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.10749013423919676	0.10115567012005525
S000002632	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.6139474898576737	0.18977933908012604
S000002636	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.1640901327133179	0.02347606466078173
S000002700	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.1496499001979828	0.15301050781689535
S000002749	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.2099410772323608	0.032596040946890954
S000002789	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.45337280035018923	0.2025513512903464
S000002820	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.12696362733840943	0.06661245820504164
S000002835	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.004895842075347922	0.05419564500589994
S000002842	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.253344464302063	0.026755350080497956
S000002876	scerevisiae	scerevisiae	1	test	1	0.2	False	seed_specific_rescued	-0.11471222937107087	0.18710819095031367
S000002881	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.14327781200408934	0.04453937301952769
S000002897	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.10419059991836548	0.07942641458497751
S000002906	scerevisiae	scerevisiae	1	test	5	1.0	True	high_confidence_rescued	0.5239333987236023	0.059179395957871105
S000003012	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.16861172914505002	0.02930974705882304
S000003015	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.10589219331741331	0.015387817549016107
S000003029	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.19196197986602787	0.019887196163492292
S000003043	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.11246789693832401	0.12407556020039538
S000003065	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.20288283824920655	0.018085924544516064
S000003084	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.22199946343898777	0.04461518107454572
S000003088	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.019117701053619318	0.0057422505674729
S000003090	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.18680897951126102	0.17056159246050534
S000003096	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.10487276315689091	0.039576640290849535
S000003140	scerevisiae	scerevisiae	1	test	3	0.6	True	stable_rescued	0.3889972090721131	0.16477823598454644
S000003169	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.016842985153198264	0.005308205238896268
S000003207	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.23385370373725886	0.10757724431133618
S000003256	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.27360286712646487	0.1378185883322133
S000003278	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.4834525652229786	0.0774152164767805
S000003279	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.2865585088729859	0.075755004826611
S000003280	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.48667810857296	0.11884542488836217
S000003292	scerevisiae	scerevisiae	1	test	4	0.8	True	high_confidence_rescued	0.21450914740562438	0.22099171921739783
S000003335	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.16455194950103755	0.025791466548064728
S000003448	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.056193101406097415	0.024460380426264375
S000003477	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.03243193626403804	0.005790220612123506
S000003478	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.09032988548278806	0.04539731043761207
S000003512	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.7295654300483876	0.11180148780444635
S000003547	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.0447866678237915	0.054756454629510676
S000003568	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.37118326425552367	0.24446948051466494
S000003590	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.4460423411306692	0.026115648633432957
S000003597	scerevisiae	scerevisiae	1	test	1	0.2	False	seed_specific_rescued	0.032947462797164935	0.15007121935390125
S000003623	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.3407851606607437	0.1254012900979257
S000003730	scerevisiae	scerevisiae	1	test	3	0.6	True	stable_rescued	0.4446990132331849	0.11480033466697233
S000003774	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.05125545263290403	0.10775249825870814
S000003778	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.7338979806751014	0.03285608761361006
S000003807	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.09580259323120119	0.08044150200891706
S000003884	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.16110633909702302	0.26624535429505364
S000003959	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.4952836543321609	0.13176266004732337
S000003973	scerevisiae	scerevisiae	1	test	1	0.2	False	seed_specific_rescued	-0.19420109838247296	0.2964323587024712
S000003999	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.0012186169624329058	0.031260251176107
S000004023	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.11285756826400757	0.1659452207524947
S000004041	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.055495595932006904	0.02253594543329514
S000004068	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.1695451974868774	0.0315839073665143
S000004090	scerevisiae	scerevisiae	1	test	5	1.0	True	high_confidence_rescued	0.4924991011619569	0.13990026332456773
S000004119	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.035513126850128175	0.0060603337558213085
S000004135	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.06514574289321899	0.09779973464212534
S000004143	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.6487415924668312	0.19324325764664002
S000004176	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.026700520515441962	0.004414378025047037
S000004212	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.06032453775405877	0.014597128936413012
S000004239	scerevisiae	scerevisiae	1	test	3	0.6	True	stable_rescued	0.39790432453155516	0.09413710793648829
S000004282	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.13590674400329586	0.02236039385846998
S000004289	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.7299513213336468	0.10783918927360502
S000004315	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.19946095943450934	0.06135331832020499
S000004332	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.29777435660362245	0.2504187128994344
S000004347	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.3488918902017758	0.03454553208492983
S000004401	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.08218170404434204	0.009870514871335175
S000004416	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.2011701762676239	0.14992448115491375
S000004422	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.061600697040557886	0.015239997185491396
S000004451	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.01709966659545903	0.09513505145179176
S000004470	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.09577485322952264	0.009173917328511522
S000004485	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.4175991594791412	0.11414180528431496
S000004534	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.0028368234634399193	0.05247524767304169
S000004556	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.10782646646839567	0.029581406217093664
S000004564	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.05342102050781248	0.10608631024673763
S000004573	scerevisiae	scerevisiae	1	test	1	0.2	False	seed_specific_rescued	0.0337693691253662	0.1523668811522452
S000004582	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.08802492618560791	0.0290257660995428
S000004630	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.016316382586956012	0.13374044847311836
S000004663	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.15385436144424605	0.07127128750641329
S000004681	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.19247781038284306	0.08749845961095923
S000004723	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.4273968495428562	0.14514947632087324
S000004778	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.5303437888622284	0.10836386136747887
S000004816	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.4684548780322075	0.05940388146558999
S000004821	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.16597819179296497	0.16073153794580677
S000004840	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.07009752988815313	0.015173903934142158
S000004848	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.006460082530975364	0.05134538020160096
S000004849	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.1032509922981262	0.07359442177532077
S000004883	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.24877198338508605	0.11443325736981978
S000004913	scerevisiae	scerevisiae	1	test	1	0.2	False	seed_specific_rescued	0.00693905651569369	0.2336067131726709
S000004925	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.07850437164306641	0.10261545626481912
S000005054	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.05415103435516351	0.024521933807397648
S000005068	scerevisiae	scerevisiae	1	test	4	0.8	True	high_confidence_rescued	0.3772206425666809	0.13494719233222705
S000005076	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.0891286253929138	0.017392228768620944
S000005116	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.2137621223926544	0.12453860376255176
S000005132	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.3349966993555427	0.05561095418876087
S000005188	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.3917579039931297	0.2803316132417456
S000005191	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.0500960230827332	0.030049692917498205
S000005200	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.2764787364751101	0.05813804989346049
S000005207	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.3446304827928543	0.10508825730044025
S000005211	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.20794748961925508	0.20632180331462735
S000005254	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.5764415290206671	0.06277092291736193
S000005256	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.3085311233997345	0.0840097055753408
S000005300	scerevisiae	scerevisiae	1	test	5	1.0	True	high_confidence_rescued	0.4999994933605194	0.1502145604623103
S000005398	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.06378011703491204	0.028532198504607132
S000005400	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.5198983497917652	0.22595352115753628
S000005454	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.04051083326339722	0.008226309570959649
S000005462	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.10076318703007056	0.012869007922247006
S000005487	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.3885830044746399	0.20638476213276913
S000005490	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.06776783361565324	0.06979293948854802
S000005582	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.018909895420074464	0.04226084072028786
S000005586	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.0421930074691772	0.033375667886303216
S000005603	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.13398168087005607	0.11332883560065854
S000005683	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.05934351682662968	0.010199227165638097
S000005775	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.1663157522678375	0.1950806080326452
S000005804	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.10420539975166321	0.20740259175407438
S000005807	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.42145256549119947	0.2542924648738147
S000005813	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.05877895355224609	0.1371658236745548
S000005820	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.7997047813609244	0.04152610324407351
S000005846	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.3876244783401489	0.21417045527141612
S000005856	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.04749019648879768	0.029694235380296672
S000005889	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.09300262928009037	0.03782920449940218
S000005897	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.03131023049354555	0.08701982961501
S000005899	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.055083651840686775	0.08873794527823917
S000005937	scerevisiae	scerevisiae	1	test	3	0.6	True	stable_rescued	0.41380877792835236	0.24580752085584157
S000006015	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.43575188219547273	0.20980890709347577
S000006043	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.025224387645721436	0.006271769381410475
S000006045	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.3298430636525155	0.21799321598329413
S000006096	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.32084964513778685	0.06222491803266147
S000006130	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.4203348457813263	0.052789196488141794
S000006154	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.23695459365844726	0.02796526783608351
S000006163	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.5410452026873828	0.07187224394932708
S000006176	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.22506487667560576	0.07130795907989548
S000006220	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.083734154701233	0.01635098833330999
S000006238	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.18432749509811402	0.07181410059003968
S000006289	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.5130162697285414	0.03482496043923005
S000006292	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.22756472826004023	0.09184168854515595
S000006373	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.006521570682525635	0.023284306612536165
S000006382	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.20244193077087402	0.152962680719175
S000006434	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.05952533483505247	0.01872009303558335
S000007455	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	-0.8920605831081048	0.052028438068640416
S000007595	scerevisiae	scerevisiae	1	test	0	0.0	False	not_rescued	0.36480739116668703	0.09402735312117266
