protocol	species	regime	model	model_variant	feature_setting	label_regime	run_id	seed	is_deterministic	split_version	graph_source	graph_contract	threshold_strategy	evaluation_contract	feature_contract_group	label_manifest	split_manifest	config_used	val_auroc	val_auprc	val_mcc	val_f1	val_precision	val_recall	val_accuracy	val_specificity	test_auroc	test_auprc	test_mcc	test_f1	test_precision	test_recall	test_accuracy	test_specificity	train_count	val_count	test_count	feature_dim	node_count	edge_count	require_true_node2vec	embedding_method	embedding_backend	fallback_used	esm2_cache_path	fusion_mode	fusion_hidden_dim	fusion_dropout	loss_type	pos_weight_mode	pos_weight_scale	best_checkpoint	target	train_fraction_tag	train_fraction	metrics_path	best_epoch	best_val_score	pos_weight	esm2_dim
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train50_seed1030	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_50/split_seed_1030.tsv	configs/frozen_protocol.yaml	0.8790274064171123	0.397386764253832	0.2303712606623427	0.2058823529411764	0.5384615384615384	0.1272727272727272	0.9098497495826378	0.9889705882352942	0.8825965226231133	0.4086349936360239	0.2068984545049721	0.1640625	0.5675675675675675	0.0958904109589041	0.9105725031341412	0.9926402943882244	4187	599	2393	1520	11891	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	50	0.5	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_50/RF/ORT_EXP_SUB_ESM2/run_1030/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train50_seed1031	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_50/split_seed_1031.tsv	configs/frozen_protocol.yaml	0.9068683155080216	0.5413579879987709	0.3195451440411613	0.2461538461538461	0.8	0.1454545454545454	0.9181969949916527	0.9963235294117648	0.8886655492684402	0.4340671236950998	0.222703280273551	0.1725490196078431	0.6111111111111112	0.1004566210045662	0.9118261596322608	0.9935602575896963	4187	599	2393	1520	11894	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	50	0.5	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_50/RF/ORT_EXP_SUB_ESM2/run_1031/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train50_seed1032	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_50/split_seed_1032.tsv	configs/frozen_protocol.yaml	0.927556818181818	0.6011912311569192	0.4134418094561959	0.3661971830985915	0.8125	0.2363636363636363	0.9248747913188649	0.9944852941176472	0.882569217779234	0.4086345089575003	0.2109601698030826	0.1705426356589147	0.5641025641025641	0.1004566210045662	0.9105725031341412	0.9921803127874884	4187	599	2393	1520	11861	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	50	0.5	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_50/RF/ORT_EXP_SUB_ESM2/run_1032/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train50_seed1033	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_50/split_seed_1033.tsv	configs/frozen_protocol.yaml	0.916260026737968	0.5320954822332281	0.3009796692984074	0.2424242424242424	0.7272727272727273	0.1454545454545454	0.9165275459098498	0.9944852941176472	0.8789649783871659	0.4101219270393141	0.2068984545049721	0.1640625	0.5675675675675675	0.0958904109589041	0.9105725031341412	0.9926402943882244	4187	599	2393	1520	11835	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	50	0.5	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_50/RF/ORT_EXP_SUB_ESM2/run_1033/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train60_seed1029	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_60/split_seed_1029.tsv	configs/frozen_protocol.yaml	0.8762200223089793	0.3860939232051325	0.2350534556998615	0.1818181818181818	0.6363636363636364	0.106060606060606	0.9122562674094707	0.9938650306748468	0.88918539148845	0.4442970856860761	0.2516354843156259	0.2061068702290076	0.627906976744186	0.1232876712328767	0.9130798161303804	0.9926402943882244	5025	718	2393	1520	12116	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	60	0.6	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_60/RF/ORT_EXP_SUB_ESM2/run_1029/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train60_seed1030	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_60/split_seed_1030.tsv	configs/frozen_protocol.yaml	0.8985290016731735	0.4431818026745526	0.2905839288380358	0.2469135802469135	0.6666666666666666	0.1515151515151515	0.915041782729805	0.9923312883435584	0.8896306704809432	0.4287007336763421	0.1901617512877191	0.1434262948207171	0.5625	0.0821917808219178	0.910154617634768	0.9935602575896963	5025	718	2393	1520	12103	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	60	0.6	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_60/RF/ORT_EXP_SUB_ESM2/run_1030/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train60_seed1031	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_60/split_seed_1031.tsv	configs/frozen_protocol.yaml	0.9034090909090908	0.5659379793222068	0.3917015027826447	0.3209876543209876	0.8666666666666667	0.1969696969696969	0.9233983286908078	0.9969325153374232	0.88759120868042	0.4355784430874502	0.2186447890632259	0.171875	0.5945945945945946	0.1004566210045662	0.9114082741328876	0.9931002759889604	5025	718	2393	1520	12109	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	60	0.6	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_60/RF/ORT_EXP_SUB_ESM2/run_1031/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train60_seed1032	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_60/split_seed_1032.tsv	configs/frozen_protocol.yaml	0.8896635062279233	0.5481595868010758	0.4418489081080264	0.3658536585365853	0.9375	0.2272727272727272	0.9275766016713092	0.9984662576687116	0.890481321386414	0.4259775106485781	0.1970857403246764	0.1679389312977099	0.5116279069767442	0.1004566210045662	0.9089009611366484	0.9903403863845446	5025	718	2393	1520	12102	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	60	0.6	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_60/RF/ORT_EXP_SUB_ESM2/run_1032/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train60_seed1033	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_60/split_seed_1033.tsv	configs/frozen_protocol.yaml	0.9022704034207102	0.462569800878734	0.2689099292015416	0.225	0.6428571428571429	0.1363636363636363	0.913649025069638	0.9923312883435584	0.8821291897182559	0.4217772885594994	0.2548012211149162	0.2121212121212121	0.6222222222222222	0.1278538812785388	0.9130798161303804	0.9921803127874884	5025	718	2393	1520	12085	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	60	0.6	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_60/RF/ORT_EXP_SUB_ESM2/run_1033/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train70_seed1029	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_70/split_seed_1029.tsv	configs/frozen_protocol.yaml	0.894371725514958	0.444090517510352	0.2568179410366532	0.2291666666666666	0.5789473684210527	0.1428571428571428	0.9116945107398567	0.9894875164257556	0.891234304965701	0.4328420071424855	0.2224592619264892	0.1839080459770115	0.5714285714285714	0.1095890410958904	0.9109903886335144	0.9917203311867524	5862	838	2393	1520	12343	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	70	0.7	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_70/RF/ORT_EXP_SUB_ESM2/run_1029/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train70_seed1030	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_70/split_seed_1030.tsv	configs/frozen_protocol.yaml	0.9060105466150143	0.4758049026651445	0.2686300626223561	0.217391304347826	0.6666666666666666	0.1298701298701298	0.9140811455847256	0.9934296977660972	0.8903027897148954	0.4355129717772686	0.198588037896705	0.1507936507936507	0.5757575757575758	0.0867579908675799	0.9105725031341412	0.9935602575896963	5862	838	2393	1520	12339	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	70	0.7	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_70/RF/ORT_EXP_SUB_ESM2/run_1030/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train70_seed1031	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_70/split_seed_1031.tsv	configs/frozen_protocol.yaml	0.9250388245132004	0.4449481340559961	0.1971117427045241	0.1720430107526881	0.5	0.1038961038961039	0.9081145584725536	0.9894875164257556	0.8881635602155822	0.4338628439362562	0.240725535517436	0.1984732824427481	0.6046511627906976	0.1187214611872146	0.912244045131634	0.9921803127874884	5862	838	2393	1520	12327	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	70	0.7	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_70/RF/ORT_EXP_SUB_ESM2/run_1031/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train70_seed1032	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_70/split_seed_1032.tsv	configs/frozen_protocol.yaml	0.9043125074662526	0.4484420682440796	0.21795327374138	0.1914893617021276	0.5294117647058824	0.1168831168831168	0.909307875894988	0.9894875164257556	0.8882769803363116	0.4212940846973621	0.2189056379210562	0.183206106870229	0.5581395348837209	0.1095890410958904	0.9105725031341412	0.9912603495860166	5862	838	2393	1520	12321	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	70	0.7	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_70/RF/ORT_EXP_SUB_ESM2/run_1032/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train70_seed1033	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_70/split_seed_1033.tsv	configs/frozen_protocol.yaml	0.9250558902332884	0.4822464852917469	0.2486199833920475	0.1978021978021978	0.6428571428571429	0.1168831168831168	0.9128878281622912	0.9934296977660972	0.8826469315656599	0.4292820797138305	0.2372981643917626	0.1923076923076923	0.6097560975609756	0.1141552511415525	0.912244045131634	0.9926402943882244	5862	838	2393	1520	12306	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	70	0.7	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_70/RF/ORT_EXP_SUB_ESM2/run_1033/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train80_seed1029	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_80/split_seed_1029.tsv	configs/frozen_protocol.yaml	0.9081112852664576	0.5119077761932076	0.3131201824076445	0.2476190476190476	0.7647058823529411	0.1477272727272727	0.917536534446764	0.9954022988505749	0.8919274279257141	0.4426976006439438	0.2334959790511334	0.1915708812260536	0.5952380952380952	0.1141552511415525	0.9118261596322608	0.9921803127874884	6699	958	2393	1520	12561	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	80	0.8	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_80/RF/ORT_EXP_SUB_ESM2/run_1029/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train80_seed1030	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_80/split_seed_1030.tsv	configs/frozen_protocol.yaml	0.8924764890282132	0.4742910099444213	0.3333311460246015	0.3008849557522124	0.68	0.1931818181818181	0.917536534446764	0.9908045977011494	0.8903552990300478	0.4372731315173449	0.2370713160503258	0.2030075187969924	0.574468085106383	0.1232876712328767	0.9114082741328876	0.9908003679852806	6699	958	2393	1520	12569	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	80	0.8	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_80/RF/ORT_EXP_SUB_ESM2/run_1030/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train80_seed1031	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_80/split_seed_1031.tsv	configs/frozen_protocol.yaml	0.9010384012539184	0.5061072689072297	0.2801136454221499	0.2135922330097087	0.7333333333333333	0.125	0.9154488517745304	0.9954022988505749	0.8940761091017546	0.4401758986564855	0.2261300389268394	0.1846153846153846	0.5853658536585366	0.1095890410958904	0.9114082741328876	0.9921803127874884	6699	958	2393	1520	12555	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	80	0.8	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_80/RF/ORT_EXP_SUB_ESM2/run_1031/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train80_seed1032	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_80/split_seed_1032.tsv	configs/frozen_protocol.yaml	0.923282392894462	0.526666362449556	0.2658139657219272	0.2242990654205607	0.631578947368421	0.1363636363636363	0.9133611691022964	0.9919540229885058	0.8879986809660033	0.4325272437477062	0.2186206491745276	0.1776061776061776	0.575	0.1050228310502283	0.9109903886335144	0.9921803127874884	6699	958	2393	1520	12547	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	80	0.8	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_80/RF/ORT_EXP_SUB_ESM2/run_1032/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1033	1033	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train80_seed1033	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_80/split_seed_1033.tsv	configs/frozen_protocol.yaml	0.930316091954023	0.5560685987795692	0.3552495679054511	0.2830188679245283	0.8333333333333334	0.1704545454545454	0.9206680584551148	0.996551724137931	0.8898480590456747	0.4371004664774038	0.2224592619264892	0.1839080459770115	0.5714285714285714	0.1095890410958904	0.9109903886335144	0.9917203311867524	6699	958	2393	1520	12574	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	80	0.8	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_80/RF/ORT_EXP_SUB_ESM2/run_1033/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1029	1029	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train90_seed1029	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_90/split_seed_1029.tsv	configs/frozen_protocol.yaml	0.9212730577761252	0.5045370745862969	0.2089981467824617	0.1578947368421052	0.6	0.0909090909090909	0.9108635097493036	0.9938650306748468	0.8912133012396399	0.4462091766261662	0.2516354843156259	0.2061068702290076	0.627906976744186	0.1232876712328767	0.9130798161303804	0.9926402943882244	7537	1077	2393	1520	12782	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	90	0.9	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_90/RF/ORT_EXP_SUB_ESM2/run_1029/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1030	1030	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train90_seed1030	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_90/split_seed_1030.tsv	configs/frozen_protocol.yaml	0.9010503811117307	0.465224949512558	0.2567824139632672	0.2276422764227642	0.5833333333333334	0.1414141414141414	0.9117920148560816	0.9897750511247444	0.8916879854486186	0.4355732909237084	0.240725535517436	0.1984732824427481	0.6046511627906976	0.1187214611872146	0.912244045131634	0.9921803127874884	7537	1077	2393	1520	12785	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	90	0.9	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_90/RF/ORT_EXP_SUB_ESM2/run_1030/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1031	1031	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train90_seed1031	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_90/split_seed_1031.tsv	configs/frozen_protocol.yaml	0.9049079754601228	0.5517083240034925	0.3806700500375313	0.3333333333333333	0.7777777777777778	0.2121212121212121	0.9220055710306406	0.9938650306748468	0.8942210348115757	0.4547591494129457	0.2694003664478878	0.2205323193916349	0.6590909090909091	0.1324200913242009	0.9143334726284998	0.9931002759889604	7537	1077	2393	1520	12786	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	90	0.9	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_90/RF/ORT_EXP_SUB_ESM2/run_1031/metrics.tsv				1280.0
fgraminearum_newlabel	fgraminearum	newlabel	RF	RF	ORT_EXP_SUB_ESM2	newlabel	seed_1032	1032	False	frozen_protocol_v1_seed20260409_test20_val10_label_scarcity_train90_seed1032	data/processed/PPI/fgraminearum/string.csv	undirected_symmetrized	fixed_0.5	auroc_auprc_mcc_specificity_fixed_0.5	ort_exp_sub_plus_esm2_species_level_pooled_contract	results/frozen_protocol/labels/fgraminearum_newlabel.tsv	/home/jiehuang/software/fungi/ProGATE_v2/results/Figure2_label_scarcity/splits/fgraminearum_newlabel/train_fraction_90/split_seed_1032.tsv	configs/frozen_protocol.yaml	0.9115232075354776	0.4951605946037148	0.3115447389059491	0.2834645669291338	0.6428571428571429	0.1818181818181818	0.915506035283194	0.9897750511247444	0.8924315173511781	0.4457051593451442	0.2596344153216092	0.2076923076923077	0.6585365853658537	0.1232876712328767	0.9139155871291266	0.9935602575896963	7537	1077	2393	1520	12778	724046	True				data/processed/ESM2/fgraminearum/esm2_pooled.pt				balanced_bce				fgraminearum	90	0.9	outputs/Figure2_label_scarcity/fgraminearum_newlabel/train_fraction_90/RF/ORT_EXP_SUB_ESM2/run_1032/metrics.tsv				1280.0
