source_ref_db	source_locus	source_gene	essentiality	matched_gene_id	match_type	match_status
PomBase	SPBC2G5.07c	rpc25	E	SPBC2G5.07c.1:pep	locus_exact	matched
PomBase	SPBC30B4.05	kap109	E	SPBC30B4.05.1:pep	locus_exact	matched
PomBase	SPBC30B4.07c	tfb4	E	SPBC30B4.07c.1:pep	locus_exact	matched
PomBase	SPBC30D10.02	ncb2	E	SPBC30D10.02.1:pep	locus_exact	matched
PomBase	SPBC30D10.06	lsm4	E	SPBC30D10.06.1:pep	locus_exact	matched
PomBase	SPBC30D10.07c	bpl1	E	SPBC30D10.07c.1:pep	locus_exact	matched
PomBase	SPBC30D10.08	mgm101	E	SPBC30D10.08.1:pep	locus_exact	matched
PomBase	SPBC30D10.11	gpi1	E	SPBC30D10.11.1:pep	locus_exact	matched
PomBase	SPBC30D10.12c	rsm27	E	SPBC30D10.12c.1:pep	locus_exact	matched
PomBase	SPBC30D10.15	SPBC30D10.15	E	SPBC30D10.15.1:pep	locus_exact	matched
PomBase	SPBC30D10.17c	smi1	E	SPBC30D10.17c.1:pep	locus_exact	matched
PomBase	SPBC31E1.03	hub1	E	SPBC31E1.03.1:pep	locus_exact	matched
PomBase	SPBC31E1.04	pep12	E	SPBC31E1.04.1:pep	locus_exact	matched
PomBase	SPBC31E1.05	gle1	E	SPBC31E1.05.1:pep	locus_exact	matched
PomBase	SPBC31E1.06	bms1	E	SPBC31E1.06.1:pep	locus_exact	matched
PomBase	SPBC31F10.04c	srb4	E	SPBC31F10.04c.1:pep	locus_exact	matched
PomBase	SPBC31F10.06c	sar1	E	SPBC31F10.06c.1:pep	locus_exact	matched
PomBase	SPBC31F10.11c	cwf4	E	SPBC31F10.11c.1:pep	locus_exact	matched
PomBase	SPBC32C12.02	ste11	E	SPBC32C12.02.1:pep	locus_exact	matched
PomBase	SPBC32F12.01c	css1	E	SPBC32F12.01c.1:pep	locus_exact	matched
PomBase	SPBC32F12.04	gtb1	E	SPBC32F12.04.1:pep	locus_exact	matched
PomBase	SPBC32F12.06	pch1	E	SPBC32F12.06.1:pep	locus_exact	matched
PomBase	SPBC32F12.10	SPBC32F12.10	E	SPBC32F12.10.1:pep	locus_exact	matched
PomBase	SPBC32H8.04c	utp24	E	SPBC32H8.04c.1:pep	locus_exact	matched
PomBase	SPBC32H8.10	cdk9	E	SPBC32H8.10.1:pep	locus_exact	matched
PomBase	SPBC32H8.12c	act1	E	SPBC32H8.12c.1:pep	locus_exact	matched
PomBase	SPBC336.02	cdh1	E	SPBC336.02.1:pep	locus_exact	matched
PomBase	SPBC336.04	cdc6	E	SPBC336.04.1:pep	locus_exact	matched
PomBase	SPBC336.07	sfc3	E	SPBC336.07.1:pep	locus_exact	matched
PomBase	SPBC336.08	spc24	E	SPBC336.08.1:pep	locus_exact	matched
PomBase	SPBC336.09c	rrn7	E	SPBC336.09c.1:pep	locus_exact	matched
PomBase	SPBC336.11	vps52	E	SPBC336.11.1:pep	locus_exact	matched
PomBase	SPBC336.12c	cdc10	E	SPBC336.12c.1:pep	locus_exact	matched
PomBase	SPBC336.15	pic1	E	SPBC336.15.1:pep	locus_exact	matched
PomBase	SPBC337.05c	cct8	E	SPBC337.05c.1:pep	locus_exact	matched
PomBase	SPBC337.06c	cwf15	E	SPBC337.06c.1:pep	locus_exact	matched
PomBase	SPBC337.12	red5	E	SPBC337.12.1:pep	locus_exact	matched
PomBase	SPBC337.13c	gtr1	E	SPBC337.13c.1:pep	locus_exact	matched
PomBase	SPBC337.14	rpb4	E	SPBC337.14.1:pep	locus_exact	matched
PomBase	SPBC337.15c	coq7	E	SPBC337.15c.1:pep	locus_exact	matched
PomBase	SPBC342.02	qrs1	E	SPBC342.02.1:pep	locus_exact	matched
PomBase	SPBC354.02c	sec61	E	SPBC354.02c.1:pep	locus_exact	matched
PomBase	SPBC354.06	mrps16	E	SPBC354.06.1:pep	locus_exact	matched
PomBase	SPBC359.02	alr2	E	SPBC359.02.1:pep	locus_exact	matched
PomBase	SPBC36.04	cys11	E	SPBC36.04.1:pep	locus_exact	matched
PomBase	SPBC36.05c	clr6	E	SPBC36.05c.1:pep	locus_exact	matched
PomBase	SPBC36.06c	spo9	E	SPBC36.06c.1:pep	locus_exact	matched
PomBase	SPBC36.08c	cog2	E	SPBC36.08c.1:pep	locus_exact	matched
PomBase	SPBC36.09	sap61	E	SPBC36.09.1:pep	locus_exact	matched
PomBase	SPBC36.12c	git7	E	SPBC36.12c.1:pep	locus_exact	matched
PomBase	SPBC365.05c	slu7	E	SPBC365.05c.1:pep	locus_exact	matched
PomBase	SPBC365.09c	kin17	E	SPBC365.09c.1:pep	locus_exact	matched
PomBase	SPBC365.15	alp4	E	SPBC365.15.1:pep	locus_exact	matched
PomBase	SPBC36B7.07	tlg1	E	SPBC36B7.07.1:pep	locus_exact	matched
PomBase	SPBC36B7.09	gcn2	E	SPBC36B7.09.1:pep	locus_exact	matched
PomBase	SPBC3B8.01c	arh1	E	SPBC3B8.01c.1:pep	locus_exact	matched
PomBase	SPBC3B8.09	utp3	E	SPBC3B8.09.1:pep	locus_exact	matched
PomBase	SPBC3B8.11	rrn6	E	SPBC3B8.11.1:pep	locus_exact	matched
PomBase	SPBC3B9.01	fes1	E	SPBC3B9.01.1:pep	locus_exact	matched
PomBase	SPBC3B9.02c	cwf28	E	SPBC3B9.02c.1:pep	locus_exact	matched
PomBase	SPBC3B9.03	srp101	E	SPBC3B9.03.1:pep	locus_exact	matched
PomBase	SPBC3B9.07c	rpa43	E	SPBC3B9.07c.1:pep	locus_exact	matched
PomBase	SPBC3B9.10	vti1	E	SPBC3B9.10.1:pep	locus_exact	matched
PomBase	SPBC3B9.12	trs23	E	SPBC3B9.12.1:pep	locus_exact	matched
PomBase	SPBC3B9.14c	mrpl3	E	SPBC3B9.14c.1:pep	locus_exact	matched
PomBase	SPBC3B9.16c	nup120	E	SPBC3B9.16c.1:pep	locus_exact	matched
PomBase	SPBC3B9.17	isa2	E	SPBC3B9.17.1:pep	locus_exact	matched
PomBase	SPBC3B9.18c	vma7	E	SPBC3B9.18c.1:pep	locus_exact	matched
PomBase	SPBC3B9.19	mge1	E	SPBC3B9.19.1:pep	locus_exact	matched
PomBase	SPBC3B9.21	dcp1	E	SPBC3B9.21.1:pep	locus_exact	matched
PomBase	SPBC3D6.03c	trz2	E	SPBC3D6.03c.1:pep	locus_exact	matched
PomBase	SPBC3D6.07	gpi3	E	SPBC3D6.07.1:pep	locus_exact	matched
PomBase	SPBC3D6.11c	slx8	E	SPBC3D6.11c.1:pep	locus_exact	matched
PomBase	SPBC3D6.12	dip2	E	SPBC3D6.12.1:pep	locus_exact	matched
PomBase	SPBC3E7.13c	syf2	E	SPBC3E7.13c.1:pep	locus_exact	matched
PomBase	SPBC3E7.14	smf1	E	SPBC3E7.14.1:pep	locus_exact	matched
PomBase	SPBC3F6.02c	erg26	E	SPBC3F6.02c.1:pep	locus_exact	matched
PomBase	SPBC3F6.04c	nop14	E	SPBC3F6.04c.1:pep	locus_exact	matched
PomBase	SPBC3H7.01	spo14	E	SPBC3H7.01.1:pep	locus_exact	matched
PomBase	SPBC3H7.03c	kgd1	E	SPBC3H7.03c.1:pep	locus_exact	matched
PomBase	SPBC3H7.04	SPBC3H7.04	E	SPBC3H7.04.1:pep	locus_exact	matched
PomBase	SPBC3H7.15	hhp1	E	SPBC3H7.15.1:pep	locus_exact	matched
PomBase	SPBC4.03c	sfb3	E	SPBC4.03c.1:pep	locus_exact	matched
PomBase	SPBC4.04c	mcm2	E	SPBC4.04c.1:pep	locus_exact	matched
PomBase	SPBC4.07c	rpt2	E	SPBC4.07c.1:pep	locus_exact	matched
PomBase	SPBC409.04c	mis12	E	SPBC409.04c.1:pep	locus_exact	matched
PomBase	SPBC409.05	skp1	E	SPBC409.05.1:pep	locus_exact	matched
PomBase	SPBC409.09c	mis13	E	SPBC409.09c.1:pep	locus_exact	matched
PomBase	SPBC409.12c	stn1	E	SPBC409.12c.1:pep	locus_exact	matched
PomBase	SPBC409.13	rib4	E	SPBC409.13.1:pep	locus_exact	matched
PomBase	SPBC409.14c	mrps17	E	SPBC409.14c.1:pep	locus_exact	matched
PomBase	SPBC409.15	tsr2	E	SPBC409.15.1:pep	locus_exact	matched
PomBase	SPBC409.21	sec66	E	SPBC409.21.1:pep	locus_exact	matched
PomBase	SPBC428.01c	nup107	E	SPBC428.01c.1:pep	locus_exact	matched
PomBase	SPBC428.13c	mob1	E	SPBC428.13c.1:pep	locus_exact	matched
PomBase	SPBC428.16c	rhb1	E	SPBC428.16c.1:pep	locus_exact	matched
PomBase	SPBC428.18	cdt1	E	SPBC428.18.1:pep	locus_exact	matched
PomBase	SPBC428.19c	utp15	E	SPBC428.19c.1:pep	locus_exact	matched
PomBase	SPBC428.20c	alp6	E	SPBC428.20c.1:pep	locus_exact	matched
PomBase	SPBC4B4.01c	ptk1	E	SPBC4B4.01c.1:pep	locus_exact	matched
PomBase	SPBC4B4.05	smg1	E	SPBC4B4.05.1:pep	locus_exact	matched
PomBase	SPBC4B4.09	usp105	E	SPBC4B4.09.1:pep	locus_exact	matched
PomBase	SPBC4C3.03	thr1	E	SPBC4C3.03.1:pep	locus_exact	matched
PomBase	SPBC4C3.05c	nuc1	E	SPBC4C3.05c.1:pep	locus_exact	matched
PomBase	SPBC4C3.07	eif6	E	SPBC4C3.07.1:pep	locus_exact	matched
PomBase	SPBC4C3.10c	pre3	E	SPBC4C3.10c.1:pep	locus_exact	matched
PomBase	SPBC4F6.07c	mak5	E	SPBC4F6.07c.1:pep	locus_exact	matched
PomBase	SPBC4F6.13c	erb1	E	SPBC4F6.13c.1:pep	locus_exact	matched
PomBase	SPBC4F6.14	nop4	E	SPBC4F6.14.1:pep	locus_exact	matched
PomBase	SPBC4F6.17c	hsp78	E	SPBC4F6.17c.1:pep	locus_exact	matched
PomBase	SPBC4F6.18c	arf1	E	SPBC4F6.18c.1:pep	locus_exact	matched
PomBase	SPBC530.12c	pdf1	E	SPBC530.12c.1:pep	locus_exact	matched
PomBase	SPBC530.16	ksh1	E	SPBC530.16.1:pep	locus_exact	matched
PomBase	SPBC543.04	npr3	E	SPBC543.04.1:pep	locus_exact	matched
PomBase	SPBC543.06c	dbp8	E	SPBC543.06c.1:pep	locus_exact	matched
PomBase	SPBC557.03c	pim1	E	SPBC557.03c.1:pep	locus_exact	matched
PomBase	SPBC56F2.07c	SPBC56F2.07c	E	SPBC56F2.07c.1:pep	locus_exact	matched
PomBase	SPBC577.06c	stt4	E	SPBC577.06c.1:pep	locus_exact	matched
PomBase	SPBC577.07	ubp10	E	SPBC577.07.1:pep	locus_exact	matched
PomBase	SPBC577.09	ckn1	E	SPBC577.09.1:pep	locus_exact	matched
PomBase	SPBC577.10	pre4	E	SPBC577.10.1:pep	locus_exact	matched
PomBase	SPBC582.03	cdc13	E	SPBC582.03.1:pep	locus_exact	matched
PomBase	SPBC582.07c	rpn7	E	SPBC582.07c.1:pep	locus_exact	matched
PomBase	SPBC609.01	SPBC609.01	E	SPBC609.01.1:pep	locus_exact	matched
PomBase	SPBC646.03	gta1	E	SPBC646.03.1:pep	locus_exact	matched
PomBase	SPBC646.04	pla1	E	SPBC646.04.1:pep	locus_exact	matched
PomBase	SPBC646.05c	erg9	E	SPBC646.05c.1:pep	locus_exact	matched
PomBase	SPBC646.07c	tsc13	E	SPBC646.07c.1:pep	locus_exact	matched
PomBase	SPBC646.10c	nop56	E	SPBC646.10c.1:pep	locus_exact	matched
PomBase	SPBC646.11	cct6	E	SPBC646.11.1:pep	locus_exact	matched
PomBase	SPBC646.14c	orc5	E	SPBC646.14c.1:pep	locus_exact	matched
PomBase	SPBC646.16	scl1	E	SPBC646.16.1:pep	locus_exact	matched
PomBase	SPBC649.05	cut12	E	SPBC649.05.1:pep	locus_exact	matched
PomBase	SPBC651.01c	nog1	E	SPBC651.01c.1:pep	locus_exact	matched
PomBase	SPBC651.08c	rpc1	E	SPBC651.08c.1:pep	locus_exact	matched
PomBase	SPBC660.13c	ssb1	E	SPBC660.13c.1:pep	locus_exact	matched
PomBase	SPBC660.15	msi2	E	SPBC660.15.1:pep	locus_exact	matched
PomBase	SPBC660.16	gnd1	E	SPBC660.16.1:pep	locus_exact	matched
PomBase	SPBC685.05	gpi15	E	SPBC685.05.1:pep	locus_exact	matched
PomBase	SPBC685.09	orc2	E	SPBC685.09.1:pep	locus_exact	matched
PomBase	SPBC691.02c	drp1	E	SPBC691.02c.1:pep	locus_exact	matched
PomBase	SPBC6B1.07	prp1	E	SPBC6B1.07.1:pep	locus_exact	matched
PomBase	SPBC6B1.10	prp17	E	SPBC6B1.10.1:pep	locus_exact	matched
PomBase	SPBC713.04c	pwp2	E	SPBC713.04c.1:pep	locus_exact	matched
PomBase	SPBC713.10	tim16	E	SPBC713.10.1:pep	locus_exact	matched
PomBase	SPBC713.12	erg1	E	SPBC713.12.1:pep	locus_exact	matched
PomBase	SPBC725.08	pir2	E	SPBC725.08.1:pep	locus_exact	matched
PomBase	SPBC725.10	tps0	E	SPBC725.10.1:pep	locus_exact	matched
PomBase	SPBC725.11c	php2	E	SPBC725.11c.1:pep	locus_exact	matched
PomBase	SPBC725.13c	psf2	E	SPBC725.13c.1:pep	locus_exact	matched
PomBase	SPBC725.16	res1	E	SPBC725.16.1:pep	locus_exact	matched
PomBase	SPBC725.17c	rrn11	E	SPBC725.17c.1:pep	locus_exact	matched
PomBase	SPBC776.07	mam33	E	SPBC776.07.1:pep	locus_exact	matched
PomBase	SPBC776.08c	utp22	E	SPBC776.08c.1:pep	locus_exact	matched
PomBase	SPBC776.10c	cog6	E	SPBC776.10c.1:pep	locus_exact	matched
PomBase	SPBC776.12c	hsk1	E	SPBC776.12c.1:pep	locus_exact	matched
PomBase	SPBC776.13	cnd1	E	SPBC776.13.1:pep	locus_exact	matched
PomBase	SPBC776.18c	pmh1	E	SPBC776.18c.1:pep	locus_exact	matched
PomBase	SPBC800.06	brx1	E	SPBC800.06.1:pep	locus_exact	matched
PomBase	SPBC800.13	cnp20	E	SPBC800.13.1:pep	locus_exact	matched
PomBase	SPBC83.06c	SPBC83.06c	E	SPBC83.06c.1:pep	locus_exact	matched
PomBase	SPBC83.07	jmj3	E	SPBC83.07.1:pep	locus_exact	matched
PomBase	SPBC83.08	rvb2	E	SPBC83.08.1:pep	locus_exact	matched
PomBase	SPBC83.14c	rfc5	E	SPBC83.14c.1:pep	locus_exact	matched
PomBase	SPBC83.15	wdr74	E	SPBC83.15.1:pep	locus_exact	matched
PomBase	SPBC839.08c	its8	E	SPBC839.08c.1:pep	locus_exact	matched
PomBase	SPBC839.09c	mrp21	E	SPBC839.09c.1:pep	locus_exact	matched
PomBase	SPBC839.10	usp107	E	SPBC839.10.1:pep	locus_exact	matched
PomBase	SPBC839.12	rpc31	E	SPBC839.12.1:pep	locus_exact	matched
PomBase	SPBC887.03c	noc3	E	SPBC887.03c.1:pep	locus_exact	matched
PomBase	SPBC887.07	mrpl38	E	SPBC887.07.1:pep	locus_exact	matched
PomBase	SPBC887.09c	sog2	E	SPBC887.09c.1:pep	locus_exact	matched
PomBase	SPBC887.12	SPBC887.12	E	SPBC887.12.1:pep	locus_exact	matched
PomBase	SPBC887.13c	cem1	E	SPBC887.13c.1:pep	locus_exact	matched
PomBase	SPBC887.14c	pfh1	E	SPBC887.14c.1:pep	locus_exact	matched
PomBase	SPBC887.17	SPBC887.17	E	SPBC887.17.1:pep	locus_exact	matched
PomBase	SPBC887.19	rft1	E	SPBC887.19.1:pep	locus_exact	matched
PomBase	SPBC887.22	new19	E	SPBC887.22.1:pep	locus_exact	matched
PomBase	SPBC8D2.05c	sfi1	E	SPBC8D2.05c.1:pep	locus_exact	matched
PomBase	SPBC8D2.06	irs1	E	SPBC8D2.06.1:pep	locus_exact	matched
PomBase	SPBC8D2.07c	sfc9	E	SPBC8D2.07c.1:pep	locus_exact	matched
PomBase	SPBC8D2.09c	msl1	E	SPBC8D2.09c.1:pep	locus_exact	matched
PomBase	SPBC8D2.13	shq1	E	SPBC8D2.13.1:pep	locus_exact	matched
PomBase	SPBC8D2.14c	sed5	E	SPBC8D2.14c.1:pep	locus_exact	matched
PomBase	SPBC8D2.15	lip5	E	SPBC8D2.15.1:pep	locus_exact	matched
PomBase	SPBC8D2.20c	sec31	E	SPBC8D2.20c.1:pep	locus_exact	matched
PomBase	SPBC947.07	rrp1402	E	SPBC947.07.1:pep	locus_exact	matched
PomBase	SPBC947.12	kms2	E	SPBC947.12.1:pep	locus_exact	matched
PomBase	SPBC9B6.04c	tuf1	E	SPBC9B6.04c.1:pep	locus_exact	matched
PomBase	SPBC9B6.05c	lsm3	E	SPBC9B6.05c.1:pep	locus_exact	matched
PomBase	SPBC9B6.06	mrpl10	E	SPBC9B6.06.1:pep	locus_exact	matched
PomBase	SPBC9B6.08	clc1	E	SPBC9B6.08.1:pep	locus_exact	matched
PomBase	SPBC9B6.10	cdc37	E	SPBC9B6.10.1:pep	locus_exact	matched
PomBase	SPBP16F5.02	mcs2	E	SPBP16F5.02.1:pep	locus_exact	matched
PomBase	SPBP16F5.06	nop8	E	SPBP16F5.06.1:pep	locus_exact	matched
PomBase	SPBP18G5.02	pgs1	E	SPBP18G5.02.1:pep	locus_exact	matched
PomBase	SPBP19A11.01	gcv3	E	SPBP19A11.01.1:pep	locus_exact	matched
PomBase	SPBP19A11.03c	mts4	E	SPBP19A11.03c.1:pep	locus_exact	matched
PomBase	SPBP19A11.04c	mor2	E	SPBP19A11.04c.1:pep	locus_exact	matched
PomBase	SPBP19A11.06	lid2	E	SPBP19A11.06.1:pep	locus_exact	matched
PomBase	SPBP22H7.02c	mrd1	E	SPBP22H7.02c.1:pep	locus_exact	matched
PomBase	SPBP22H7.03	sbg1	E	SPBP22H7.03.1:pep	locus_exact	matched
PomBase	SPBP22H7.07	prp5	E	SPBP22H7.07.1:pep	locus_exact	matched
PomBase	SPBP22H7.09c	mis15	E	SPBP22H7.09c.1:pep	locus_exact	matched
PomBase	SPBP23A10.04	apc2	E	SPBP23A10.04.1:pep	locus_exact	matched
PomBase	SPBP23A10.05	ssr4	E	SPBP23A10.05.1:pep	locus_exact	matched
PomBase	SPBP23A10.06	mtm1	E	SPBP23A10.06.1:pep	locus_exact	matched
PomBase	SPBP23A10.07	rpa2	E	SPBP23A10.07.1:pep	locus_exact	matched
PomBase	SPBP23A10.08	alp5	E	SPBP23A10.08.1:pep	locus_exact	matched
PomBase	SPBP23A10.09	psf1	E	SPBP23A10.09.1:pep	locus_exact	matched
PomBase	SPBP23A10.13	orc4	E	SPBP23A10.13.1:pep	locus_exact	matched
PomBase	SPBP23A10.15c	qcr1	E	SPBP23A10.15c.1:pep	locus_exact	matched
PomBase	SPBP35G2.09	usp103	E	SPBP35G2.09.1:pep	locus_exact	matched
PomBase	SPBP4H10.06c	cut14	E	SPBP4H10.06c.1:pep	locus_exact	matched
PomBase	SPBP4H10.15	aco2	E	SPBP4H10.15.1:pep	locus_exact	matched
PomBase	SPBP4H10.21c	sld5	E	SPBP4H10.21c.1:pep	locus_exact	matched
PomBase	SPBP8B7.01c	pop7	E	SPBP8B7.01c.1:pep	locus_exact	matched
PomBase	SPBP8B7.03c	rpl402	E	SPBP8B7.03c.1:pep	locus_exact	matched
PomBase	SPBP8B7.05c	nce103	E	SPBP8B7.05c.1:pep	locus_exact	matched
PomBase	SPBP8B7.12c	fta3	E	SPBP8B7.12c.1:pep	locus_exact	matched
PomBase	SPBP8B7.14c	dpb2	E	SPBP8B7.14c.1:pep	locus_exact	matched
PomBase	SPBP8B7.15c	mpe1	E	SPBP8B7.15c.1:pep	locus_exact	matched
PomBase	SPBP8B7.16c	dbp2	E	SPBP8B7.16c.1:pep	locus_exact	matched
PomBase	SPBP8B7.17c	SPBP8B7.17c	E	SPBP8B7.17c.1:pep	locus_exact	matched
PomBase	SPBP8B7.19	spt16	E	SPBP8B7.19.1:pep	locus_exact	matched
PomBase	SPBP8B7.20c	nop2	E	SPBP8B7.20c.1:pep	locus_exact	matched
PomBase	SPBP8B7.29	abz1	E	SPBP8B7.29.1:pep	locus_exact	matched
PomBase	SPBPJ4664.01	dps1	E	SPBPJ4664.01.1:pep	locus_exact	matched
PomBase	SPBPJ4664.04	cop1	E	SPBPJ4664.04.1:pep	locus_exact	matched
PomBase	SPCC1020.02	spc7	E	SPCC1020.02.1:pep	locus_exact	matched
PomBase	SPCC1020.04c	rpb6	E	SPCC1020.04c.1:pep	locus_exact	matched
PomBase	SPCC10H11.01	prp11	E	SPCC10H11.01.1:pep	locus_exact	matched
PomBase	SPCC10H11.02	cwf23	E	SPCC10H11.02.1:pep	locus_exact	matched
PomBase	SPCC1183.01	sec15	E	SPCC1183.01.1:pep	locus_exact	matched
PomBase	SPCC1183.03c	fxn1	E	SPCC1183.03c.1:pep	locus_exact	matched
PomBase	SPCC1183.07	rrp5	E	SPCC1183.07.1:pep	locus_exact	matched
PomBase	SPCC1183.08c	rpl101	E	SPCC1183.08c.1:pep	locus_exact	matched
PomBase	SPCC11E10.02c	gpi8	E	SPCC11E10.02c.1:pep	locus_exact	matched
PomBase	SPCC1223.08c	dfr1	E	SPCC1223.08c.1:pep	locus_exact	matched
PomBase	SPCC1223.14	aro2	E	SPCC1223.14.1:pep	locus_exact	matched
PomBase	SPCC1235.07	fta7	E	SPCC1235.07.1:pep	locus_exact	matched
PomBase	SPCC1235.10c	sec6	E	SPCC1235.10c.1:pep	locus_exact	matched
PomBase	SPCC1235.16	vma21	E	SPCC1235.16.1:pep	locus_exact	matched
PomBase	SPCC1259.06	taf8	E	SPCC1259.06.1:pep	locus_exact	matched
PomBase	SPCC1259.07	rxt3	E	SPCC1259.07.1:pep	locus_exact	matched
PomBase	SPCC1259.15c	ubc11	E	SPCC1259.15c.1:pep	locus_exact	matched
PomBase	SPCC126.05c	mrpl17	E	SPCC126.05c.1:pep	locus_exact	matched
PomBase	SPCC126.14	prp18	E	SPCC126.14.1:pep	locus_exact	matched
PomBase	SPCC1281.01	ags1	E	SPCC1281.01.1:pep	locus_exact	matched
PomBase	SPCC1281.02c	spf30	E	SPCC1281.02c.1:pep	locus_exact	matched
PomBase	SPCC1281.05	rsc7	E	SPCC1281.05.1:pep	locus_exact	matched
PomBase	SPCC1281.06c	ole1	E	SPCC1281.06c.1:pep	locus_exact	matched
PomBase	SPCC1322.04	fyu1	E	SPCC1322.04.1:pep	locus_exact	matched
PomBase	SPCC1322.11	rpl2302	E	SPCC1322.11.1:pep	locus_exact	matched
PomBase	SPCC1322.13	ade6	E	SPCC1322.13.1:pep	locus_exact	matched
PomBase	SPCC1393.04	fta4	E	SPCC1393.04.1:pep	locus_exact	matched
PomBase	SPCC1393.06c	ipi1	E	SPCC1393.06c.1:pep	locus_exact	matched
PomBase	SPCC1393.11	mrpl20	E	SPCC1393.11.1:pep	locus_exact	matched
PomBase	SPCC1442.06	pre8	E	SPCC1442.06.1:pep	locus_exact	matched
PomBase	SPCC1442.09	trp3	E	SPCC1442.09.1:pep	locus_exact	matched
PomBase	SPCC1442.10c	rpb3	E	SPCC1442.10c.1:pep	locus_exact	matched
PomBase	SPCC1442.12	pps1	E	SPCC1442.12.1:pep	locus_exact	matched
PomBase	SPCC1450.04	tef5	E	SPCC1450.04.1:pep	locus_exact	matched
PomBase	SPCC1450.10c	nar1	E	SPCC1450.10c.1:pep	locus_exact	matched
PomBase	SPCC1450.13c	rib5	E	SPCC1450.13c.1:pep	locus_exact	matched
PomBase	SPCC1450.14c	ero12	E	SPCC1450.14c.1:pep	locus_exact	matched
PomBase	SPCC1450.15	SPCC1450.15	E	SPCC1450.15.1:pep	locus_exact	matched
PomBase	SPCC1494.02c	taf13	E	SPCC1494.02c.1:pep	locus_exact	matched
PomBase	SPCC1494.06c	dbp9	E	SPCC1494.06c.1:pep	locus_exact	matched
PomBase	SPCC14G10.01	cab5	E	SPCC14G10.01.1:pep	locus_exact	matched
PomBase	SPCC14G10.02	urb1	E	SPCC14G10.02.1:pep	locus_exact	matched
PomBase	SPCC162.05	coq3	E	SPCC162.05.1:pep	locus_exact	matched
PomBase	SPCC162.07	ent1	E	SPCC162.07.1:pep	locus_exact	matched
PomBase	SPCC162.08c	nup211	E	SPCC162.08c.1:pep	locus_exact	matched
PomBase	SPCC162.09c	hmg1	E	SPCC162.09c.1:pep	locus_exact	matched
PomBase	SPCC1620.01c	lsm2	E	SPCC1620.01c.1:pep	locus_exact	matched
PomBase	SPCC1620.05	bet4	E	SPCC1620.05.1:pep	locus_exact	matched
PomBase	SPCC1620.06c	SPCC1620.06c	E	SPCC1620.06c.1:pep	locus_exact	matched
PomBase	SPCC1620.09c	tfg1	E	SPCC1620.09c.1:pep	locus_exact	matched
PomBase	SPCC1620.10	cwf26	E	SPCC1620.10.1:pep	locus_exact	matched
PomBase	SPCC1620.11	nup97	E	SPCC1620.11.1:pep	locus_exact	matched
PomBase	SPCC1672.01	SPCC1672.01	E	SPCC1672.01.1:pep	locus_exact	matched
PomBase	SPCC1672.02c	sap1	E	SPCC1672.02c.1:pep	locus_exact	matched
PomBase	SPCC1672.05c	yrs1	E	SPCC1672.05c.1:pep	locus_exact	matched
PomBase	SPCC1672.07	utp21	E	SPCC1672.07.1:pep	locus_exact	matched
PomBase	SPCC1672.08c	tfa2	E	SPCC1672.08c.1:pep	locus_exact	matched
PomBase	SPCC1672.10	mis16	E	SPCC1672.10.1:pep	locus_exact	matched
PomBase	SPCC1682.02c	mcm3	E	SPCC1682.02c.1:pep	locus_exact	matched
PomBase	SPCC1682.03c	mug174	E	SPCC1682.03c.1:pep	locus_exact	matched
PomBase	SPCC1682.04	cdc31	E	SPCC1682.04.1:pep	locus_exact	matched
PomBase	SPCC1682.05c	srp68	E	SPCC1682.05c.1:pep	locus_exact	matched
PomBase	SPCC1682.07	ssl1	E	SPCC1682.07.1:pep	locus_exact	matched
PomBase	SPCC1682.09c	ggc1	E	SPCC1682.09c.1:pep	locus_exact	matched
PomBase	SPCC1682.10	rpn8	E	SPCC1682.10.1:pep	locus_exact	matched
PomBase	SPCC16A11.02	utp13	E	SPCC16A11.02.1:pep	locus_exact	matched
PomBase	SPCC16A11.05c	dim1	E	SPCC16A11.05c.1:pep	locus_exact	matched
PomBase	SPCC16A11.06c	gpi10	E	SPCC16A11.06c.1:pep	locus_exact	matched
PomBase	SPCC16A11.09c	tim23	E	SPCC16A11.09c.1:pep	locus_exact	matched
PomBase	SPCC16A11.11	mrpl31	E	SPCC16A11.11.1:pep	locus_exact	matched
PomBase	SPCC16A11.13	luc7	E	SPCC16A11.13.1:pep	locus_exact	matched
PomBase	SPCC16A11.14	sfh1	E	SPCC16A11.14.1:pep	locus_exact	matched
PomBase	SPCC16A11.17	mcm4	E	SPCC16A11.17.1:pep	locus_exact	matched
PomBase	SPCC16C4.02c	SPCC16C4.02c	E	SPCC16C4.02c.1:pep	locus_exact	matched
PomBase	SPCC16C4.05	pop23	E	SPCC16C4.05.1:pep	locus_exact	matched
PomBase	SPCC16C4.08c	skb15	E	SPCC16C4.08c.1:pep	locus_exact	matched
PomBase	SPCC16C4.15	rml2	E	SPCC16C4.15.1:pep	locus_exact	matched
PomBase	SPCC16C4.18c	taf6	E	SPCC16C4.18c.1:pep	locus_exact	matched
PomBase	SPCC16C4.19	rpp21	E	SPCC16C4.19.1:pep	locus_exact	matched
PomBase	SPCC1739.02c	mrpl22	E	SPCC1739.02c.1:pep	locus_exact	matched
PomBase	SPCC1739.07	cti1	E	SPCC1739.07.1:pep	locus_exact	matched
PomBase	SPCC1739.11c	cdc11	E	SPCC1739.11c.1:pep	locus_exact	matched
PomBase	SPCC1739.12	ppe1	E	SPCC1739.12.1:pep	locus_exact	matched
