gene_id	source_ref_db	source_locus	source_gene	match_type
SPBC577.06c.1:pep	PomBase	SPBC577.06c	stt4	locus_exact
SPBC577.07.1:pep	PomBase	SPBC577.07	ubp10	locus_exact
SPBC577.09.1:pep	PomBase	SPBC577.09	ckn1	locus_exact
SPBC577.10.1:pep	PomBase	SPBC577.10	pre4	locus_exact
SPBC582.03.1:pep	PomBase	SPBC582.03	cdc13	locus_exact
SPBC582.07c.1:pep	PomBase	SPBC582.07c	rpn7	locus_exact
SPBC609.01.1:pep	PomBase	SPBC609.01	SPBC609.01	locus_exact
SPBC646.03.1:pep	PomBase	SPBC646.03	gta1	locus_exact
SPBC646.04.1:pep	PomBase	SPBC646.04	pla1	locus_exact
SPBC646.05c.1:pep	PomBase	SPBC646.05c	erg9	locus_exact
SPBC646.07c.1:pep	PomBase	SPBC646.07c	tsc13	locus_exact
SPBC646.10c.1:pep	PomBase	SPBC646.10c	nop56	locus_exact
SPBC646.11.1:pep	PomBase	SPBC646.11	cct6	locus_exact
SPBC646.14c.1:pep	PomBase	SPBC646.14c	orc5	locus_exact
SPBC646.16.1:pep	PomBase	SPBC646.16	scl1	locus_exact
SPBC649.05.1:pep	PomBase	SPBC649.05	cut12	locus_exact
SPBC651.01c.1:pep	PomBase	SPBC651.01c	nog1	locus_exact
SPBC651.08c.1:pep	PomBase	SPBC651.08c	rpc1	locus_exact
SPBC660.13c.1:pep	PomBase	SPBC660.13c	ssb1	locus_exact
SPBC660.15.1:pep	PomBase	SPBC660.15	msi2	locus_exact
SPBC660.16.1:pep	PomBase	SPBC660.16	gnd1	locus_exact
SPBC685.05.1:pep	PomBase	SPBC685.05	gpi15	locus_exact
SPBC685.09.1:pep	PomBase	SPBC685.09	orc2	locus_exact
SPBC691.02c.1:pep	PomBase	SPBC691.02c	drp1	locus_exact
SPBC6B1.07.1:pep	PomBase	SPBC6B1.07	prp1	locus_exact
SPBC6B1.10.1:pep	PomBase	SPBC6B1.10	prp17	locus_exact
SPBC713.04c.1:pep	PomBase	SPBC713.04c	pwp2	locus_exact
SPBC713.10.1:pep	PomBase	SPBC713.10	tim16	locus_exact
SPBC713.12.1:pep	PomBase	SPBC713.12	erg1	locus_exact
SPBC725.08.1:pep	PomBase	SPBC725.08	pir2	locus_exact
SPBC725.10.1:pep	PomBase	SPBC725.10	tps0	locus_exact
SPBC725.11c.1:pep	PomBase	SPBC725.11c	php2	locus_exact
SPBC725.13c.1:pep	PomBase	SPBC725.13c	psf2	locus_exact
SPBC725.16.1:pep	PomBase	SPBC725.16	res1	locus_exact
SPBC725.17c.1:pep	PomBase	SPBC725.17c	rrn11	locus_exact
SPBC776.07.1:pep	PomBase	SPBC776.07	mam33	locus_exact
SPBC776.08c.1:pep	PomBase	SPBC776.08c	utp22	locus_exact
SPBC776.10c.1:pep	PomBase	SPBC776.10c	cog6	locus_exact
SPBC776.12c.1:pep	PomBase	SPBC776.12c	hsk1	locus_exact
SPBC776.13.1:pep	PomBase	SPBC776.13	cnd1	locus_exact
SPBC776.18c.1:pep	PomBase	SPBC776.18c	pmh1	locus_exact
SPBC800.06.1:pep	PomBase	SPBC800.06	brx1	locus_exact
SPBC800.13.1:pep	PomBase	SPBC800.13	cnp20	locus_exact
SPBC83.06c.1:pep	PomBase	SPBC83.06c	SPBC83.06c	locus_exact
SPBC83.07.1:pep	PomBase	SPBC83.07	jmj3	locus_exact
SPBC83.08.1:pep	PomBase	SPBC83.08	rvb2	locus_exact
SPBC83.14c.1:pep	PomBase	SPBC83.14c	rfc5	locus_exact
SPBC83.15.1:pep	PomBase	SPBC83.15	wdr74	locus_exact
SPBC839.08c.1:pep	PomBase	SPBC839.08c	its8	locus_exact
SPBC839.09c.1:pep	PomBase	SPBC839.09c	mrp21	locus_exact
SPBC839.10.1:pep	PomBase	SPBC839.10	usp107	locus_exact
SPBC839.12.1:pep	PomBase	SPBC839.12	rpc31	locus_exact
SPBC887.03c.1:pep	PomBase	SPBC887.03c	noc3	locus_exact
SPBC887.07.1:pep	PomBase	SPBC887.07	mrpl38	locus_exact
SPBC887.09c.1:pep	PomBase	SPBC887.09c	sog2	locus_exact
SPBC887.12.1:pep	PomBase	SPBC887.12	SPBC887.12	locus_exact
SPBC887.13c.1:pep	PomBase	SPBC887.13c	cem1	locus_exact
SPBC887.14c.1:pep	PomBase	SPBC887.14c	pfh1	locus_exact
SPBC887.17.1:pep	PomBase	SPBC887.17	SPBC887.17	locus_exact
SPBC887.19.1:pep	PomBase	SPBC887.19	rft1	locus_exact
SPBC887.22.1:pep	PomBase	SPBC887.22	new19	locus_exact
SPBC8D2.05c.1:pep	PomBase	SPBC8D2.05c	sfi1	locus_exact
SPBC8D2.06.1:pep	PomBase	SPBC8D2.06	irs1	locus_exact
SPBC8D2.07c.1:pep	PomBase	SPBC8D2.07c	sfc9	locus_exact
SPBC8D2.09c.1:pep	PomBase	SPBC8D2.09c	msl1	locus_exact
SPBC8D2.13.1:pep	PomBase	SPBC8D2.13	shq1	locus_exact
SPBC8D2.14c.1:pep	PomBase	SPBC8D2.14c	sed5	locus_exact
SPBC8D2.15.1:pep	PomBase	SPBC8D2.15	lip5	locus_exact
SPBC8D2.20c.1:pep	PomBase	SPBC8D2.20c	sec31	locus_exact
SPBC947.07.1:pep	PomBase	SPBC947.07	rrp1402	locus_exact
SPBC947.12.1:pep	PomBase	SPBC947.12	kms2	locus_exact
SPBC9B6.04c.1:pep	PomBase	SPBC9B6.04c	tuf1	locus_exact
SPBC9B6.05c.1:pep	PomBase	SPBC9B6.05c	lsm3	locus_exact
SPBC9B6.06.1:pep	PomBase	SPBC9B6.06	mrpl10	locus_exact
SPBC9B6.08.1:pep	PomBase	SPBC9B6.08	clc1	locus_exact
SPBC9B6.10.1:pep	PomBase	SPBC9B6.10	cdc37	locus_exact
SPBP16F5.02.1:pep	PomBase	SPBP16F5.02	mcs2	locus_exact
SPBP16F5.06.1:pep	PomBase	SPBP16F5.06	nop8	locus_exact
SPBP18G5.02.1:pep	PomBase	SPBP18G5.02	pgs1	locus_exact
SPBP19A11.01.1:pep	PomBase	SPBP19A11.01	gcv3	locus_exact
SPBP19A11.03c.1:pep	PomBase	SPBP19A11.03c	mts4	locus_exact
SPBP19A11.04c.1:pep	PomBase	SPBP19A11.04c	mor2	locus_exact
SPBP19A11.06.1:pep	PomBase	SPBP19A11.06	lid2	locus_exact
SPBP22H7.02c.1:pep	PomBase	SPBP22H7.02c	mrd1	locus_exact
SPBP22H7.03.1:pep	PomBase	SPBP22H7.03	sbg1	locus_exact
SPBP22H7.07.1:pep	PomBase	SPBP22H7.07	prp5	locus_exact
SPBP22H7.09c.1:pep	PomBase	SPBP22H7.09c	mis15	locus_exact
SPBP23A10.04.1:pep	PomBase	SPBP23A10.04	apc2	locus_exact
SPBP23A10.05.1:pep	PomBase	SPBP23A10.05	ssr4	locus_exact
SPBP23A10.06.1:pep	PomBase	SPBP23A10.06	mtm1	locus_exact
SPBP23A10.07.1:pep	PomBase	SPBP23A10.07	rpa2	locus_exact
SPBP23A10.08.1:pep	PomBase	SPBP23A10.08	alp5	locus_exact
SPBP23A10.09.1:pep	PomBase	SPBP23A10.09	psf1	locus_exact
SPBP23A10.13.1:pep	PomBase	SPBP23A10.13	orc4	locus_exact
SPBP23A10.15c.1:pep	PomBase	SPBP23A10.15c	qcr1	locus_exact
SPBP35G2.09.1:pep	PomBase	SPBP35G2.09	usp103	locus_exact
SPBP4H10.06c.1:pep	PomBase	SPBP4H10.06c	cut14	locus_exact
SPBP4H10.15.1:pep	PomBase	SPBP4H10.15	aco2	locus_exact
SPBP4H10.21c.1:pep	PomBase	SPBP4H10.21c	sld5	locus_exact
SPBP8B7.01c.1:pep	PomBase	SPBP8B7.01c	pop7	locus_exact
SPBP8B7.03c.1:pep	PomBase	SPBP8B7.03c	rpl402	locus_exact
SPBP8B7.05c.1:pep	PomBase	SPBP8B7.05c	nce103	locus_exact
SPBP8B7.12c.1:pep	PomBase	SPBP8B7.12c	fta3	locus_exact
SPBP8B7.14c.1:pep	PomBase	SPBP8B7.14c	dpb2	locus_exact
SPBP8B7.15c.1:pep	PomBase	SPBP8B7.15c	mpe1	locus_exact
SPBP8B7.16c.1:pep	PomBase	SPBP8B7.16c	dbp2	locus_exact
SPBP8B7.17c.1:pep	PomBase	SPBP8B7.17c	SPBP8B7.17c	locus_exact
SPBP8B7.19.1:pep	PomBase	SPBP8B7.19	spt16	locus_exact
SPBP8B7.20c.1:pep	PomBase	SPBP8B7.20c	nop2	locus_exact
SPBP8B7.29.1:pep	PomBase	SPBP8B7.29	abz1	locus_exact
SPBPJ4664.01.1:pep	PomBase	SPBPJ4664.01	dps1	locus_exact
SPBPJ4664.04.1:pep	PomBase	SPBPJ4664.04	cop1	locus_exact
SPCC1020.02.1:pep	PomBase	SPCC1020.02	spc7	locus_exact
SPCC1020.04c.1:pep	PomBase	SPCC1020.04c	rpb6	locus_exact
SPCC10H11.01.1:pep	PomBase	SPCC10H11.01	prp11	locus_exact
SPCC10H11.02.1:pep	PomBase	SPCC10H11.02	cwf23	locus_exact
SPCC1183.01.1:pep	PomBase	SPCC1183.01	sec15	locus_exact
SPCC1183.03c.1:pep	PomBase	SPCC1183.03c	fxn1	locus_exact
SPCC1183.07.1:pep	PomBase	SPCC1183.07	rrp5	locus_exact
SPCC1183.08c.1:pep	PomBase	SPCC1183.08c	rpl101	locus_exact
SPCC11E10.02c.1:pep	PomBase	SPCC11E10.02c	gpi8	locus_exact
SPCC1223.08c.1:pep	PomBase	SPCC1223.08c	dfr1	locus_exact
SPCC1223.14.1:pep	PomBase	SPCC1223.14	aro2	locus_exact
SPCC1235.07.1:pep	PomBase	SPCC1235.07	fta7	locus_exact
SPCC1235.10c.1:pep	PomBase	SPCC1235.10c	sec6	locus_exact
SPCC1235.16.1:pep	PomBase	SPCC1235.16	vma21	locus_exact
SPCC1259.06.1:pep	PomBase	SPCC1259.06	taf8	locus_exact
SPCC1259.07.1:pep	PomBase	SPCC1259.07	rxt3	locus_exact
SPCC1259.15c.1:pep	PomBase	SPCC1259.15c	ubc11	locus_exact
SPCC126.05c.1:pep	PomBase	SPCC126.05c	mrpl17	locus_exact
SPCC126.14.1:pep	PomBase	SPCC126.14	prp18	locus_exact
SPCC1281.01.1:pep	PomBase	SPCC1281.01	ags1	locus_exact
SPCC1281.02c.1:pep	PomBase	SPCC1281.02c	spf30	locus_exact
SPCC1281.05.1:pep	PomBase	SPCC1281.05	rsc7	locus_exact
SPCC1281.06c.1:pep	PomBase	SPCC1281.06c	ole1	locus_exact
SPCC1322.04.1:pep	PomBase	SPCC1322.04	fyu1	locus_exact
SPCC1322.11.1:pep	PomBase	SPCC1322.11	rpl2302	locus_exact
SPCC1322.13.1:pep	PomBase	SPCC1322.13	ade6	locus_exact
SPCC1393.04.1:pep	PomBase	SPCC1393.04	fta4	locus_exact
SPCC1393.06c.1:pep	PomBase	SPCC1393.06c	ipi1	locus_exact
SPCC1393.11.1:pep	PomBase	SPCC1393.11	mrpl20	locus_exact
SPCC1442.06.1:pep	PomBase	SPCC1442.06	pre8	locus_exact
SPCC1442.09.1:pep	PomBase	SPCC1442.09	trp3	locus_exact
SPCC1442.10c.1:pep	PomBase	SPCC1442.10c	rpb3	locus_exact
SPCC1442.12.1:pep	PomBase	SPCC1442.12	pps1	locus_exact
SPCC1450.04.1:pep	PomBase	SPCC1450.04	tef5	locus_exact
SPCC1450.10c.1:pep	PomBase	SPCC1450.10c	nar1	locus_exact
SPCC1450.13c.1:pep	PomBase	SPCC1450.13c	rib5	locus_exact
SPCC1450.14c.1:pep	PomBase	SPCC1450.14c	ero12	locus_exact
SPCC1450.15.1:pep	PomBase	SPCC1450.15	SPCC1450.15	locus_exact
SPCC1494.02c.1:pep	PomBase	SPCC1494.02c	taf13	locus_exact
SPCC1494.06c.1:pep	PomBase	SPCC1494.06c	dbp9	locus_exact
SPCC14G10.01.1:pep	PomBase	SPCC14G10.01	cab5	locus_exact
SPCC14G10.02.1:pep	PomBase	SPCC14G10.02	urb1	locus_exact
SPCC162.05.1:pep	PomBase	SPCC162.05	coq3	locus_exact
SPCC162.07.1:pep	PomBase	SPCC162.07	ent1	locus_exact
SPCC162.08c.1:pep	PomBase	SPCC162.08c	nup211	locus_exact
SPCC162.09c.1:pep	PomBase	SPCC162.09c	hmg1	locus_exact
SPCC1620.01c.1:pep	PomBase	SPCC1620.01c	lsm2	locus_exact
SPCC1620.05.1:pep	PomBase	SPCC1620.05	bet4	locus_exact
SPCC1620.06c.1:pep	PomBase	SPCC1620.06c	SPCC1620.06c	locus_exact
SPCC1620.09c.1:pep	PomBase	SPCC1620.09c	tfg1	locus_exact
SPCC1620.10.1:pep	PomBase	SPCC1620.10	cwf26	locus_exact
SPCC1620.11.1:pep	PomBase	SPCC1620.11	nup97	locus_exact
SPCC1672.01.1:pep	PomBase	SPCC1672.01	SPCC1672.01	locus_exact
SPCC1672.02c.1:pep	PomBase	SPCC1672.02c	sap1	locus_exact
SPCC1672.05c.1:pep	PomBase	SPCC1672.05c	yrs1	locus_exact
SPCC1672.07.1:pep	PomBase	SPCC1672.07	utp21	locus_exact
SPCC1672.08c.1:pep	PomBase	SPCC1672.08c	tfa2	locus_exact
SPCC1672.10.1:pep	PomBase	SPCC1672.10	mis16	locus_exact
SPCC1682.02c.1:pep	PomBase	SPCC1682.02c	mcm3	locus_exact
SPCC1682.03c.1:pep	PomBase	SPCC1682.03c	mug174	locus_exact
SPCC1682.04.1:pep	PomBase	SPCC1682.04	cdc31	locus_exact
SPCC1682.05c.1:pep	PomBase	SPCC1682.05c	srp68	locus_exact
SPCC1682.07.1:pep	PomBase	SPCC1682.07	ssl1	locus_exact
SPCC1682.09c.1:pep	PomBase	SPCC1682.09c	ggc1	locus_exact
SPCC1682.10.1:pep	PomBase	SPCC1682.10	rpn8	locus_exact
SPCC16A11.02.1:pep	PomBase	SPCC16A11.02	utp13	locus_exact
SPCC16A11.05c.1:pep	PomBase	SPCC16A11.05c	dim1	locus_exact
SPCC16A11.06c.1:pep	PomBase	SPCC16A11.06c	gpi10	locus_exact
SPCC16A11.09c.1:pep	PomBase	SPCC16A11.09c	tim23	locus_exact
SPCC16A11.11.1:pep	PomBase	SPCC16A11.11	mrpl31	locus_exact
SPCC16A11.13.1:pep	PomBase	SPCC16A11.13	luc7	locus_exact
SPCC16A11.14.1:pep	PomBase	SPCC16A11.14	sfh1	locus_exact
SPCC16A11.17.1:pep	PomBase	SPCC16A11.17	mcm4	locus_exact
SPCC16C4.02c.1:pep	PomBase	SPCC16C4.02c	SPCC16C4.02c	locus_exact
SPCC16C4.05.1:pep	PomBase	SPCC16C4.05	pop23	locus_exact
SPCC16C4.08c.1:pep	PomBase	SPCC16C4.08c	skb15	locus_exact
SPCC16C4.15.1:pep	PomBase	SPCC16C4.15	rml2	locus_exact
SPCC16C4.18c.1:pep	PomBase	SPCC16C4.18c	taf6	locus_exact
SPCC16C4.19.1:pep	PomBase	SPCC16C4.19	rpp21	locus_exact
SPCC1739.02c.1:pep	PomBase	SPCC1739.02c	mrpl22	locus_exact
SPCC1739.07.1:pep	PomBase	SPCC1739.07	cti1	locus_exact
SPCC1739.11c.1:pep	PomBase	SPCC1739.11c	cdc11	locus_exact
SPCC1739.12.1:pep	PomBase	SPCC1739.12	ppe1	locus_exact
SPCC1739.13.1:pep	PomBase	SPCC1739.13	ssa2	locus_exact
SPCC1739.15.1:pep	PomBase	SPCC1739.15	wtf21	locus_exact
SPCC1753.01c.1:pep	PomBase	SPCC1753.01c	ssb2	locus_exact
SPCC1753.04.1:pep	PomBase	SPCC1753.04	tol1	locus_exact
SPCC1795.04c.1:pep	PomBase	SPCC1795.04c	pre10	locus_exact
SPCC1795.05c.1:pep	PomBase	SPCC1795.05c	ura6	locus_exact
SPCC1795.07.1:pep	PomBase	SPCC1795.07	sws2	locus_exact
SPCC1795.08c.1:pep	PomBase	SPCC1795.08c	vid21	locus_exact
SPCC1795.11.1:pep	PomBase	SPCC1795.11	sum3	locus_exact
SPCC18.04.1:pep	PomBase	SPCC18.04	pof6	locus_exact
SPCC18.05c.1:pep	PomBase	SPCC18.05c	rsa4	locus_exact
SPCC18.07.1:pep	PomBase	SPCC18.07	rpc53	locus_exact
SPCC18.08.1:pep	PomBase	SPCC18.08	SPCC18.08	locus_exact
SPCC18.12c.1:pep	PomBase	SPCC18.12c	utp23	locus_exact
SPCC18.14c.1:pep	PomBase	SPCC18.14c	rpp0	locus_exact
SPCC18.16c.1:pep	PomBase	SPCC18.16c	fmn1	locus_exact
SPCC1827.01c.1:pep	PomBase	SPCC1827.01c	utp25	locus_exact
SPCC1827.05c.1:pep	PomBase	SPCC1827.05c	SPCC1827.05c	locus_exact
SPCC1827.06c.1:pep	PomBase	SPCC1827.06c	SPCC1827.06c	locus_exact
SPCC1840.01c.1:pep	PomBase	SPCC1840.01c	mog1	locus_exact
SPCC1840.02c.1:pep	PomBase	SPCC1840.02c	bgs4	locus_exact
SPCC188.03.1:pep	PomBase	SPCC188.03	cnd3	locus_exact
SPCC188.04c.1:pep	PomBase	SPCC188.04c	spc25	locus_exact
SPCC188.06c.1:pep	PomBase	SPCC188.06c	srp54	locus_exact
SPCC188.11.1:pep	PomBase	SPCC188.11	prp45	locus_exact
SPCC1884.02.1:pep	PomBase	SPCC1884.02	nic1	locus_exact
SPCC18B5.04.1:pep	PomBase	SPCC18B5.04	rsm18	locus_exact
SPCC18B5.08c.1:pep	PomBase	SPCC18B5.08c	ism1	locus_exact
SPCC1906.01.1:pep	PomBase	SPCC1906.01	mpg1	locus_exact
SPCC191.07.1:pep	PomBase	SPCC191.07	cyc1	locus_exact
SPCC191.08.1:pep	PomBase	SPCC191.08	lto1	locus_exact
SPCC1919.02.1:pep	PomBase	SPCC1919.02	pbn1	locus_exact
SPCC1919.08c.1:pep	PomBase	SPCC1919.08c	mrpl33	locus_exact
SPCC1919.10c.1:pep	PomBase	SPCC1919.10c	myo52	locus_exact
SPCC1919.14c.1:pep	PomBase	SPCC1919.14c	bdp1	locus_exact
SPCC24B10.05.1:pep	PomBase	SPCC24B10.05	tim9	locus_exact
SPCC285.03.1:pep	PomBase	SPCC285.03	dbp6	locus_exact
SPCC285.08.1:pep	PomBase	SPCC285.08	ret2	locus_exact
SPCC285.12.1:pep	PomBase	SPCC285.12	lsm7	locus_exact
SPCC290.02.1:pep	PomBase	SPCC290.02	rpc34	locus_exact
SPCC290.03c.1:pep	PomBase	SPCC290.03c	nup186	locus_exact
SPCC297.03.1:pep	PomBase	SPCC297.03	ssp1	locus_exact
SPCC2H8.04.1:pep	PomBase	SPCC2H8.04	SPCC2H8.04	locus_exact
SPCC306.03c.1:pep	PomBase	SPCC306.03c	cnd2	locus_exact
SPCC306.06c.1:pep	PomBase	SPCC306.06c	big1	locus_exact
SPCC31H12.07.1:pep	PomBase	SPCC31H12.07	sec231	locus_exact
SPCC320.09.1:pep	PomBase	SPCC320.09	hem15	locus_exact
SPCC320.10.1:pep	PomBase	SPCC320.10	srp72	locus_exact
SPCC320.11c.1:pep	PomBase	SPCC320.11c	nip7	locus_exact
SPCC320.13c.1:pep	PomBase	SPCC320.13c	ark1	locus_exact
SPCC330.04c.1:pep	PomBase	SPCC330.04c	mug135	locus_exact
SPCC330.08.1:pep	PomBase	SPCC330.08	alg11	locus_exact
SPCC330.09.1:pep	PomBase	SPCC330.09	enp2	locus_exact
SPCC330.10.1:pep	PomBase	SPCC330.10	pcm1	locus_exact
SPCC330.13.1:pep	PomBase	SPCC330.13	rpc37	locus_exact
SPCC338.13.1:pep	PomBase	SPCC338.13	cog4	locus_exact
SPCC338.15.1:pep	PomBase	SPCC338.15	wbp1	locus_exact
SPCC338.17c.1:pep	PomBase	SPCC338.17c	rad21	locus_exact
SPCC364.06.1:pep	PomBase	SPCC364.06	nap1	locus_exact
SPCC417.08.1:pep	PomBase	SPCC417.08	tef3	locus_exact
SPCC4B3.09c.1:pep	PomBase	SPCC4B3.09c	mrpl12	locus_exact
SPCC4B3.14.1:pep	PomBase	SPCC4B3.14	cwf20	locus_exact
SPCC4B3.18.1:pep	PomBase	SPCC4B3.18	ppc1	locus_exact
SPCC4G3.04c.1:pep	PomBase	SPCC4G3.04c	coq5	locus_exact
SPCC4G3.06c.1:pep	PomBase	SPCC4G3.06c	mrpl4	locus_exact
SPCC4G3.07c.1:pep	PomBase	SPCC4G3.07c	phf1	locus_exact
SPCC4G3.14.1:pep	PomBase	SPCC4G3.14	mdj1	locus_exact
SPCC4G3.16.1:pep	PomBase	SPCC4G3.16	rib2	locus_exact
SPCC4G3.18.1:pep	PomBase	SPCC4G3.18	rix1	locus_exact
SPCC550.02c.1:pep	PomBase	SPCC550.02c	cwf5	locus_exact
SPCC550.04c.1:pep	PomBase	SPCC550.04c	gpi2	locus_exact
SPCC550.05.1:pep	PomBase	SPCC550.05	nse1	locus_exact
SPCC550.06c.1:pep	PomBase	SPCC550.06c	hsp10	locus_exact
SPCC550.13.1:pep	PomBase	SPCC550.13	dfp1	locus_exact
SPCC553.02.1:pep	PomBase	SPCC553.02	qns1	locus_exact
SPCC553.06.1:pep	PomBase	SPCC553.06	swp1	locus_exact
SPCC553.09c.1:pep	PomBase	SPCC553.09c	spb70	locus_exact
SPCC553.11c.1:pep	PomBase	SPCC553.11c	toa2	locus_exact
SPCC576.01c.1:pep	PomBase	SPCC576.01c	xan1	locus_exact
SPCC576.03c.1:pep	PomBase	SPCC576.03c	tpx1	locus_exact
SPCC576.05.1:pep	PomBase	SPCC576.05	sac3	locus_exact
SPCC576.06c.1:pep	PomBase	SPCC576.06c	SPCC576.06c	locus_exact
SPCC576.07.1:pep	PomBase	SPCC576.07	ret3	locus_exact
SPCC576.08c.1:pep	PomBase	SPCC576.08c	rps2	locus_exact
SPCC576.09.1:pep	PomBase	SPCC576.09	rps20	locus_exact
SPCC576.10c.1:pep	PomBase	SPCC576.10c	rpt3	locus_exact
SPCC576.15c.1:pep	PomBase	SPCC576.15c	ksg1	locus_exact
SPCC584.04.1:pep	PomBase	SPCC584.04	sup35	locus_exact
SPCC584.05.1:pep	PomBase	SPCC584.05	sec1	locus_exact
SPCC584.14.1:pep	PomBase	SPCC584.14	mug160	locus_exact
SPCC5E4.03c.1:pep	PomBase	SPCC5E4.03c	taf5	locus_exact
SPCC5E4.04.1:pep	PomBase	SPCC5E4.04	cut1	locus_exact
SPCC5E4.06.1:pep	PomBase	SPCC5E4.06	smc6	locus_exact
SPCC61.01c.1:pep	PomBase	SPCC61.01c	str2	locus_exact
SPCC61.04c.1:pep	PomBase	SPCC61.04c	SPCC61.04c	locus_exact
SPCC613.04c.1:pep	PomBase	SPCC613.04c	rng3	locus_exact
SPCC613.05c.1:pep	PomBase	SPCC613.05c	rpl35	locus_exact
SPCC613.09.1:pep	PomBase	SPCC613.09	sen54	locus_exact
SPCC622.09.1:pep	PomBase	SPCC622.09	htb1	locus_exact
SPCC622.10c.1:pep	PomBase	SPCC622.10c	sec5	locus_exact
SPCC622.13c.1:pep	PomBase	SPCC622.13c	tti1	locus_exact
SPCC63.05.1:pep	PomBase	SPCC63.05	tap42	locus_exact
SPCC63.07.1:pep	PomBase	SPCC63.07	thg1	locus_exact
SPCC63.10c.1:pep	PomBase	SPCC63.10c	sec59	locus_exact
SPCC63.11.1:pep	PomBase	SPCC63.11	prp28	locus_exact
SPCC63.12c.1:pep	PomBase	SPCC63.12c	pup3	locus_exact
SPCC645.03c.1:pep	PomBase	SPCC645.03c	isa1	locus_exact
SPCC645.04.1:pep	PomBase	SPCC645.04	nse3	locus_exact
SPCC645.05c.1:pep	PomBase	SPCC645.05c	myo2	locus_exact
SPCC645.06c.1:pep	PomBase	SPCC645.06c	rgf3	locus_exact
SPCC645.09.1:pep	PomBase	SPCC645.09	mrpl37	locus_exact
SPCC645.10.1:pep	PomBase	SPCC645.10	cca2	locus_exact
SPCC663.05c.1:pep	PomBase	SPCC663.05c	cia1	locus_exact
SPCC70.05c.1:pep	PomBase	SPCC70.05c	nnk1	locus_exact
SPCC70.07c.1:pep	PomBase	SPCC70.07c	tmp1	locus_exact
SPCC736.03c.1:pep	PomBase	SPCC736.03c	msf1	locus_exact
SPCC736.10c.1:pep	PomBase	SPCC736.10c	mrps8	locus_exact
SPCC736.12c.1:pep	PomBase	SPCC736.12c	mmi1	locus_exact
SPCC736.14.1:pep	PomBase	SPCC736.14	dis1	locus_exact
SPCC737.08.1:pep	PomBase	SPCC737.08	mdn1	locus_exact
SPCC74.01.1:pep	PomBase	SPCC74.01	sly1	locus_exact
SPCC757.08.1:pep	PomBase	SPCC757.08	rrp45	locus_exact
SPCC757.10.1:pep	PomBase	SPCC757.10	vph2	locus_exact
SPCC777.05.1:pep	PomBase	SPCC777.05	gtr2	locus_exact
SPCC777.10c.1:pep	PomBase	SPCC777.10c	ubc12	locus_exact
SPCC777.11.1:pep	PomBase	SPCC777.11	gta3	locus_exact
SPCC777.14.1:pep	PomBase	SPCC777.14	prp4	locus_exact
SPCC790.02.1:pep	PomBase	SPCC790.02	pep3	locus_exact
SPCC790.03.1:pep	PomBase	SPCC790.03	rbd2	locus_exact
SPCC825.02.1:pep	PomBase	SPCC825.02	gbs1	locus_exact
SPCC825.03c.1:pep	PomBase	SPCC825.03c	psy1	locus_exact
SPCC830.03.1:pep	PomBase	SPCC830.03	grc3	locus_exact
SPCC830.05c.1:pep	PomBase	SPCC830.05c	epl1	locus_exact
SPCC830.09c.1:pep	PomBase	SPCC830.09c	pop5	locus_exact
SPCC830.11c.1:pep	PomBase	SPCC830.11c	fap7	locus_exact
SPCC895.03c.1:pep	PomBase	SPCC895.03c	sua5	locus_exact
SPCC895.04c.1:pep	PomBase	SPCC895.04c	ufe1	locus_exact
SPCC895.05.1:pep	PomBase	SPCC895.05	for3	locus_exact
SPCC962.02c.1:pep	PomBase	SPCC962.02c	bir1	locus_exact
SPCC962.03c.1:pep	PomBase	SPCC962.03c	cut15	locus_exact
SPCC962.06c.1:pep	PomBase	SPCC962.06c	bpb1	locus_exact
SPCC965.03.1:pep	PomBase	SPCC965.03	vma8	locus_exact
SPCC970.03.1:pep	PomBase	SPCC970.03	cbr1	locus_exact
SPCC970.04c.1:pep	PomBase	SPCC970.04c	mob2	locus_exact
SPCC970.08.1:pep	PomBase	SPCC970.08	kcs1	locus_exact
SPCC970.09.1:pep	PomBase	SPCC970.09	sec8	locus_exact
SPCC970.12.1:pep	PomBase	SPCC970.12	mis18	locus_exact
SPCP1E11.08.1:pep	PomBase	SPCP1E11.08	nsa2	locus_exact
SPCP25A2.03.1:pep	PomBase	SPCP25A2.03	tho1	locus_exact
SPCP31B10.08c.1:pep	PomBase	SPCP31B10.08c	rpl35a	locus_exact
