raw_string_protein_id	alias_count	matched_aliases	mapped_gene_id	mapping_status	mapping_method	evidence
4932.YML019W	45	S000004481(SGD_ID); S000004481(UniProt_DR_SGD)	S000004481	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YML020W	32	S000004482(SGD_ID); S000004482(UniProt_DR_SGD)	S000004482	mapped	alias_match	Ensembl; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML021C	42	S000004483(SGD_ID); S000004483(UniProt_DR_SGD)	S000004483	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YML022W	51	S000004484(SGD_ID); S000004484(UniProt_DR_SGD)	S000004484	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; KEGG_EC
4932.YML023C	34	S000004485(SGD_ID); S000004485(UniProt_DR_SGD)	S000004485	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML024W	156	S000004486(SGD_ID); S000004486(UniProt_DR_SGD)	S000004486	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YML025C	44	S000004487(SGD_ID); S000004487(UniProt_DR_SGD)	S000004487	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING; UniProt_DE_RecName_Full; Ensembl_PDB
4932.YML026C	86	S000004488(SGD_ID)	S000004488	mapped	alias_match	Ensembl_PDB; Ensembl_PDB; Ensembl_PDB; Ensembl_PDB; Ensembl_PDB
4932.YML027W	37	S000004489(SGD_ID); S000004489(UniProt_DR_SGD)	S000004489	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML028W	61	S000004490(SGD_ID); S000004490(UniProt_DR_SGD)	S000004490	mapped	alias_match	UniProt_DE_RecName_EC; KEGG_EC; Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING
4932.YML029W	35	S000004491(SGD_ID); S000004491(UniProt_DR_SGD)	S000004491	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML030W	39	S000004492(SGD_ID); S000004492(UniProt_DR_SGD)	S000004492	mapped	alias_match	Ensembl_STRING; UniProt_DR_PDB; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
4932.YML031C-A	15			unmapped		Ensembl_UniProt; UniProt_AC; Ensembl_protein_id; SGD_ID; SGD_ID
4932.YML031W	38	S000004493(SGD_ID); S000004493(UniProt_DR_SGD)	S000004493	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML032C	39	S000004494(SGD_ID); S000004494(UniProt_DR_SGD)	S000004494	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML034C-A	15			unmapped		Ensembl_UniProt; UniProt_AC; Ensembl_protein_id; UniProt_DE_RecName_Full; SGD_ID
4932.YML034W	46	S000004497(SGD_ID); S000004497(UniProt_DR_SGD)	S000004497	mapped	alias_match	Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB; KEGG_GENEID; UniProt_DR_GeneID
4932.YML035C	45	S000004498(SGD_ID); S000004498(UniProt_DR_SGD)	S000004498	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID
4932.YML036W	49	S000004500(SGD_ID); S000004500(UniProt_DR_SGD)	S000004500	mapped	alias_match	Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB
4932.YML037C	31	S000004501(SGD_ID); S000004501(UniProt_DR_SGD)	S000004501	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML038C	35	S000004502(SGD_ID); S000004502(UniProt_DR_SGD)	S000004502	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML041C	42	S000004505(SGD_ID); S000004505(UniProt_DR_SGD)	S000004505	mapped	alias_match	Ensembl_STRING; UniProt_DR_PDB; UniProt_DR_PDB; KEGG_GENEID; UniProt_DR_GeneID
4932.YML042W	48	S000004506(SGD_ID); S000004506(UniProt_DR_SGD)	S000004506	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID
4932.YML043C	55	S000004507(SGD_ID); S000004507(UniProt_DR_SGD)	S000004507	mapped	alias_match	Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB
4932.YML046W	45	S000004509(SGD_ID); S000004509(UniProt_DR_SGD)	S000004509	mapped	alias_match	Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB; UniProt_DR_PDB; UniProt_DR_PDB
4932.YML047C	38	S000004510(SGD_ID); S000004510(UniProt_DR_SGD)	S000004510	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML047W-A	14			unmapped		Ensembl_UniProt; UniProt_AC; Ensembl_protein_id; SGD_ID; UniProt_DR_SGD
4932.YML048W	42	S000004511(SGD_ID); S000004511(UniProt_DR_SGD)	S000004511	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
4932.YML049C	49	S000004513(SGD_ID); S000004513(UniProt_DR_SGD)	S000004513	mapped	alias_match	Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB
4932.YML050W	35	S000004514(SGD_ID); S000004514(UniProt_DR_SGD)	S000004514	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML051W	46	S000004515(SGD_ID); S000004515(UniProt_DR_SGD)	S000004515	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YML052W	36	S000004516(SGD_ID); S000004516(UniProt_DR_SGD)	S000004516	mapped	alias_match	KEGG_NCBI; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
4932.YML053C	32	S000004517(SGD_ID); S000004517(UniProt_DR_SGD)	S000004517	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML054C	68	S000004518(SGD_ID); S000004518(UniProt_DR_SGD)	S000004518	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YML054C-A	30	S000028573(SGD_ID); S000028573(UniProt_DR_SGD)	S000028573	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; UniProt_AC; Ensembl_protein_id
4932.YML055W	45	S000004519(SGD_ID); S000004519(UniProt_DR_SGD)	S000004519	mapped	alias_match	KEGG_EC; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML056C	44	S000004520(SGD_ID); S000004520(UniProt_DR_SGD)	S000004520	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YML057C-A	15			unmapped		Ensembl_UniProt; UniProt_AC; SGD_ID; UniProt_DR_SGD; Ensembl_UniParc
4932.YML057W	47	S000004521(SGD_ID); S000004521(UniProt_DR_SGD)	S000004521	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID
4932.YML058W	37	S000004523(SGD_ID); S000004523(UniProt_DR_SGD)	S000004523	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML058W-A	35	S000007472(SGD_ID); S000007472(UniProt_DR_SGD)	S000007472	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML059C	41	S000004524(SGD_ID); S000004524(UniProt_DR_SGD)	S000004524	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YML060W	47	S000004525(SGD_ID); S000004525(UniProt_DR_SGD)	S000004525	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING
4932.YML061C	57	S000004526(SGD_ID); S000004526(UniProt_DR_SGD)	S000004526	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB
4932.YML062C	40	S000004527(SGD_ID); S000004527(UniProt_DR_SGD)	S000004527	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
4932.YML063W	52	S000004528(SGD_ID); S000004528(UniProt_DR_SGD)	S000004528	mapped	alias_match	UniProt_DE_RecName_Full; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML064C	37	S000004529(SGD_ID); S000004529(UniProt_DR_SGD)	S000004529	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML065W	49	S000004530(SGD_ID); S000004530(UniProt_DR_SGD)	S000004530	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YML066C	34	S000004531(SGD_ID); S000004531(UniProt_DR_SGD)	S000004531	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML067C	37	S000004532(SGD_ID); S000004532(UniProt_DR_SGD)	S000004532	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YML068W	37	S000004533(SGD_ID); S000004533(UniProt_DR_SGD)	S000004533	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YML069W	44	S000004534(SGD_ID); S000004534(UniProt_DR_SGD)	S000004534	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YML070W	47	S000004535(SGD_ID); S000004535(UniProt_DR_SGD)	S000004535	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; KEGG_EC; UniProt_DE_RecName_EC; KEGG_EC
4932.YML071C	43	S000004536(SGD_ID); S000004536(UniProt_DR_SGD)	S000004536	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
4932.YML072C	33	S000004537(SGD_ID); S000004537(UniProt_DR_SGD)	S000004537	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML073C	214	S000004538(SGD_ID); S000004538(UniProt_DR_SGD)	S000004538	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YML074C	52	S000004539(SGD_ID); S000004539(UniProt_DR_SGD)	S000004539	mapped	alias_match	Ensembl_STRING; KEGG_EC; UniProt_DE_RecName_EC; KEGG_GENEID; UniProt_DR_GeneID
4932.YML075C	40	S000004540(SGD_ID); S000004540(UniProt_DR_SGD)	S000004540	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YML076C	33	S000004541(SGD_ID); S000004541(UniProt_DR_SGD)	S000004541	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML077W	40	S000004542(SGD_ID); S000004542(UniProt_DR_SGD)	S000004542	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YML078W	50	S000004543(SGD_ID); S000004543(UniProt_DR_SGD)	S000004543	mapped	alias_match	Ensembl_STRING; KEGG_EC; UniProt_DE_RecName_EC; KEGG_GENEID; UniProt_DR_GeneID
4932.YML079W	34	S000004544(SGD_ID); S000004544(UniProt_DR_SGD)	S000004544	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING
4932.YML080W	39	S000004545(SGD_ID); S000004545(UniProt_DR_SGD)	S000004545	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YML081C-A	48	S000007247(SGD_ID); S000007247(UniProt_DR_SGD)	S000007247	mapped	alias_match	Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB
4932.YML081W	38	S000004546(SGD_ID); S000004546(UniProt_DR_SGD)	S000004546	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_NAME_SYNONYM
4932.YML082W	36	S000004547(SGD_ID); S000004547(UniProt_DR_SGD)	S000004547	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YML083C	31	S000004548(SGD_ID); S000004548(UniProt_DR_SGD)	S000004548	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML084W	14			unmapped		Ensembl_protein_id; UniProt_DE_RecName_Full; Ensembl_UniProt; UniProt_AC; SGD_ID
4932.YML085C	47	S000004550(SGD_ID); S000004550(UniProt_DR_SGD)	S000004550	mapped	alias_match	Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB
4932.YML086C	44	S000004551(SGD_ID); S000004551(UniProt_DR_SGD)	S000004551	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YML087C	38	S000004552(SGD_ID); S000004552(UniProt_DR_SGD)	S000004552	mapped	alias_match	UniProt_DE_RecName_EC; KEGG_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YML088W	35	S000004553(SGD_ID); S000004553(UniProt_DR_SGD)	S000004553	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML089C	16			unmapped		Ensembl_STRING; Ensembl_protein_id; Ensembl_protein_id; UniProt_DE_RecName_Full; Ensembl_UniProt
4932.YML090W	16			unmapped		Ensembl_STRING; Ensembl_protein_id; Ensembl_protein_id; UniProt_DE_RecName_Full; Ensembl_UniProt
4932.YML091C	41	S000004556(SGD_ID); S000004556(UniProt_DR_SGD)	S000004556	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YML092C	608	S000004557(SGD_ID); S000004557(UniProt_DR_SGD)	S000004557	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YML093W	38	S000004558(SGD_ID); S000004558(UniProt_DR_SGD)	S000004558	mapped	alias_match	Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB; Ensembl_EntrezGene; KEGG_GENEID
4932.YML094C-A	20			unmapped		Ensembl_STRING; Ensembl_protein_id; Ensembl_protein_id; Ensembl_protein_id; UniProt_DE_RecName_Full
4932.YML094W	41	S000004559(SGD_ID); S000004559(UniProt_DR_SGD)	S000004559	mapped	alias_match	Ensembl_UniProt; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML095C	37	S000004560(SGD_ID); S000004560(UniProt_DR_SGD)	S000004560	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML096W	30	S000004562(SGD_ID); S000004562(UniProt_DR_SGD)	S000004562	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; UniProt_ID
4932.YML097C	50	S000004563(SGD_ID); S000004563(UniProt_DR_SGD)	S000004563	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING
4932.YML098W	51	S000004564(SGD_ID); S000004564(UniProt_DR_SGD)	S000004564	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
4932.YML099C	43	S000004565(SGD_ID); S000004565(UniProt_DR_SGD)	S000004565	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_EntrezGene; KEGG_NAME
4932.YML099W-A	17			unmapped		Ensembl_protein_id; UniProt_DE_RecName_Full; Ensembl_UniProt; UniProt_AC; SGD_ID
4932.YML100W	33	S000004566(SGD_ID); S000004566(UniProt_DR_SGD)	S000004566	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML100W-A	30	S000028688(SGD_ID); S000028688(UniProt_DR_SGD)	S000028688	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; UniProt_AC
4932.YML101C	33	S000004568(SGD_ID); S000004568(UniProt_DR_SGD)	S000004568	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML101C-A	18			unmapped		Ensembl_STRING; Ensembl_protein_id; UniProt_DE_RecName_Full; Ensembl_UniProt; UniProt_AC
4932.YML102W	36	S000004570(SGD_ID); S000004570(UniProt_DR_SGD)	S000004570	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML103C	38	S000004571(SGD_ID); S000004571(UniProt_DR_SGD)	S000004571	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML104C	40	S000004572(SGD_ID); S000004572(UniProt_DR_SGD)	S000004572	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML105C	37	S000004573(SGD_ID); S000004573(UniProt_DR_SGD)	S000004573	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML106W	59	S000004574(SGD_ID); S000004574(UniProt_DR_SGD)	S000004574	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YML107C	35	S000004575(SGD_ID); S000004575(UniProt_DR_SGD)	S000004575	mapped	alias_match	UniProt_DE_AltName_Full; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
4932.YML108W	33	S000004576(SGD_ID); S000004576(UniProt_DR_SGD)	S000004576	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YML109W	40	S000004577(SGD_ID); S000004577(UniProt_DR_SGD)	S000004577	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
4932.YML110C	47	S000004578(SGD_ID); S000004578(UniProt_DR_SGD)	S000004578	mapped	alias_match	KEGG_PRODUCT; KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_PDB
4932.YML111W	36	S000004579(SGD_ID); S000004579(UniProt_DR_SGD)	S000004579	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_NAME
4932.YML112W	43	S000004580(SGD_ID); S000004580(UniProt_DR_SGD)	S000004580	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML113W	39	S000004581(SGD_ID); S000004581(UniProt_DR_SGD)	S000004581	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML114C	43	S000004582(SGD_ID); S000004582(UniProt_DR_SGD)	S000004582	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; UniProt_AC
4932.YML115C	51	S000004583(SGD_ID); S000004583(UniProt_DR_SGD)	S000004583	mapped	alias_match	KEGG_EC; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML116W	43	S000004584(SGD_ID); S000004584(UniProt_DR_SGD)	S000004584	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
4932.YML116W-A	18			unmapped		Ensembl_protein_id; Ensembl_description; UniProt_DE_RecName_Full; Ensembl_UniProt; UniProt_AC
4932.YML117W	35	S000004585(SGD_ID); S000004585(UniProt_DR_SGD)	S000004585	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML118W	39	S000004587(SGD_ID); S000004587(UniProt_DR_SGD)	S000004587	mapped	alias_match	KEGG_PRODUCT; SGD_SYNONYM; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene
4932.YML119W	31	S000004588(SGD_ID); S000004588(UniProt_DR_SGD)	S000004588	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML120C	59	S000004589(SGD_ID); S000004589(UniProt_DR_SGD)	S000004589	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB
4932.YML121W	43	S000004590(SGD_ID); S000004590(UniProt_DR_SGD)	S000004590	mapped	alias_match	Ensembl_PDB; UniProt_DR_PDB; Ensembl_STRING; Ensembl_PDB; UniProt_DR_PDB
4932.YML122C	24			unmapped		Ensembl_STRING; KEGG_GENEID; UniProt_AC; Ensembl_protein_id; Ensembl_protein_id
4932.YML123C	38	S000004592(SGD_ID); S000004592(UniProt_DR_SGD)	S000004592	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML124C	39	S000004593(SGD_ID); S000004593(UniProt_DR_SGD)	S000004593	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_PRODUCT
4932.YML125C	44	S000004594(SGD_ID); S000004594(UniProt_DR_SGD)	S000004594	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID
4932.YML126C	46	S000004595(SGD_ID); S000004595(UniProt_DR_SGD)	S000004595	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; UniProt_DE_AltName_Full; Ensembl_STRING; KEGG_GENEID
4932.YML127W	37	S000004596(SGD_ID); S000004596(UniProt_DR_SGD)	S000004596	mapped	alias_match	Ensembl_STRING; UniProt_DR_PDB; UniProt_DR_PDB; UniProt_DR_PDB; Ensembl_EntrezGene
4932.YML128C	35	S000004597(SGD_ID); S000004597(UniProt_DR_SGD)	S000004597	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML129C	37	S000004598(SGD_ID); S000004598(UniProt_DR_SGD)	S000004598	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML130C	51	S000004599(SGD_ID); S000004599(UniProt_DR_SGD)	S000004599	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_PDB; UniProt_DR_PDB; Ensembl_PDB
4932.YML131W	33	S000004600(SGD_ID); S000004600(UniProt_DR_SGD)	S000004600	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YML132W	26			unmapped		Ensembl_STRING; Ensembl_EntrezGene; Ensembl_EntrezGene; Ensembl_protein_id; Ensembl_protein_id
4932.YML133C	36			unmapped		UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID
4932.YML133W-A	25			unmapped		Ensembl_STRING; Ensembl_protein_id; Ensembl_protein_id; Ensembl_protein_id; Ensembl_protein_id
4932.YML133W-B	17			unmapped		Ensembl_STRING; Ensembl_protein_id; Ensembl_protein_id; Ensembl_protein_id; Ensembl_UniProt
4932.YMR001C	47	S000004603(SGD_ID); S000004603(UniProt_DR_SGD)	S000004603	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID
4932.YMR001C-A	31	S000028691(SGD_ID); S000028691(UniProt_DR_SGD)	S000028691	mapped	alias_match	Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; UniProt_AC
4932.YMR002W	37	S000004604(SGD_ID); S000004604(UniProt_DR_SGD)	S000004604	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YMR003W	33	S000004605(SGD_ID); S000004605(UniProt_DR_SGD)	S000004605	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; KEGG_NAME
4932.YMR004W	37	S000004606(SGD_ID); S000004606(UniProt_DR_SGD)	S000004606	mapped	alias_match	Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id
4932.YMR005W	54	S000004607(SGD_ID); S000004607(UniProt_DR_SGD)	S000004607	mapped	alias_match	Ensembl_STRING; KEGG_GENEID; UniProt_DR_GeneID; Ensembl_protein_id; Ensembl_protein_id
4932.YMR006C	42	S000004608(SGD_ID); S000004608(UniProt_DR_SGD)	S000004608	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
4932.YMR007W	24			unmapped		Ensembl_STRING; KEGG_GENEID; UniProt_AC; Ensembl_protein_id; Ensembl_protein_id
4932.YMR008C	43	S000004610(SGD_ID); S000004610(UniProt_DR_SGD)	S000004610	mapped	alias_match	KEGG_EC; UniProt_DE_RecName_EC; Ensembl_STRING; Ensembl_EntrezGene; KEGG_GENEID
